	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.01014946	0.08263548	0.013848049	0.28785676	0.21553974	2.1758526e-06	0.10861569	0.19551404	0.08583854
priorregion1_spot_2	0.037164092	0.13841183	0.1437041	0.060218222	0.17284298	0.117790714	0.08812004	0.12023273	0.1215153
priorregion1_spot_3	0.03064071	0.114085265	0.12681763	0.1600814	0.15309897	0.0423506	0.15040284	0.13193163	0.090590976
priorregion1_spot_4	0.058375336	0.13020234	0.14975008	0.11267287	0.17000927	0.12129432	0.06517699	0.077396855	0.11512194
priorregion1_spot_5	0.030854851	0.11623347	0.12932436	0.15863214	0.14923756	0.04412732	0.14902419	0.13192773	0.09063837
priorregion1_spot_6	0.089892246	0.117004886	0.12045293	0.11349566	0.12518446	0.09894453	0.11281033	0.117836215	0.10437884
priorregion1_spot_7	0.011658028	0.1716208	0.102637164	0.12814255	0.07022062	0.12272395	0.1433603	0.15319705	0.09643951
priorregion1_spot_8	0.03504621	0.13749135	0.14279613	0.0597955	0.17730941	0.118135914	0.08807175	0.11989726	0.121456414
priorregion1_spot_9	0.089666285	0.123496294	0.12158507	0.112431675	0.1221088	0.092169896	0.10960464	0.123774126	0.10516318
priorregion1_spot_10	0.09911748	0.07523784	0.15945333	0.07320534	0.20212798	0.045699205	0.09051238	0.13836253	0.116283946
priorregion1_spot_11	0.101994835	0.11484755	0.11586028	0.11234675	0.116797425	0.10658016	0.1124856	0.11452756	0.10455986
priorregion1_spot_12	0.07654578	0.13272014	0.13911611	0.11427979	0.14356638	0.049772248	0.103340805	0.13106272	0.10959606
priorregion1_spot_13	0.027421983	0.10189582	0.09765607	0.14894202	0.18402049	0.037440185	0.14628367	0.16321819	0.09312153
priorregion1_spot_14	0.0426626	0.26469922	0.094402656	4.4103945e-06	0.22536197	0.03278044	0.09987889	0.14193124	0.09827857
priorregion1_spot_15	0.14050993	0.13242517	0.09503336	0.10394025	0.1021943	0.09797577	0.09053517	0.13490808	0.102477975
priorregion1_spot_16	0.07904574	0.08946787	0.17278196	0.10386357	0.261964	9.837688e-07	0.079042435	0.13188373	0.08194972
priorregion1_spot_17	0.10740539	0.12349741	0.13875231	0.07638283	0.14453298	0.051721416	0.1153115	0.12954316	0.11285295
priorregion1_spot_18	0.111911744	0.12276762	0.123174764	0.09108985	0.12304362	0.09662463	0.10335671	0.123938255	0.104092725
priorregion1_spot_19	0.0015173675	0.1109061	0.06836573	0.2093283	0.20917507	0.0016385819	0.13773319	0.16849983	0.09283587
priorregion1_spot_20	0.036598038	0.10792337	0.10718005	0.028863262	0.26797718	0.05731233	0.18152681	0.112104245	0.10051472
priorregion1_spot_21	0.086704165	0.116980046	0.11578098	0.1134984	0.11612039	0.112713225	0.112611435	0.11758276	0.10800857
priorregion1_spot_22	0.02278185	0.12982242	0.12680219	0.122977875	0.12702866	0.12623456	0.11193968	0.12281039	0.109602295
priorregion1_spot_23	0.029012645	0.12934653	0.12427735	0.122948766	0.12681957	0.12378466	0.112385035	0.121697776	0.10972765
priorregion1_spot_24	0.07481673	0.1257362	0.14438738	0.04795046	0.1583177	0.105959296	0.10365089	0.12176445	0.11741688
priorregion1_spot_25	0.033965386	0.12652569	0.12419687	0.1218902	0.123596065	0.12326829	0.11310539	0.12348189	0.10997026
priorregion1_spot_26	0.07150893	0.14691809	0.10550711	0.09637476	0.14628161	0.0900628	0.08303038	0.1571285	0.103187844
priorregion1_spot_27	0.0015556103	0.11105996	0.06880978	0.20932695	0.2084145	0.001676041	0.13777734	0.16854297	0.09283691
priorregion1_spot_28	0.09201205	0.11974181	0.1203551	0.10686735	0.12295114	0.09753217	0.11235271	0.120860204	0.10732758
priorregion1_spot_29	0.030899042	0.11690764	0.12827604	0.15842195	0.14976372	0.044202544	0.1493114	0.1315651	0.090652585
priorregion1_spot_30	0.011073645	0.12377355	0.10847863	0.19566596	0.1632022	0.01803691	0.1614791	0.12843698	0.089853086
priorregion1_spot_31	0.045532335	0.124453634	0.12938936	0.12573573	0.1350075	0.09638465	0.113997616	0.12427473	0.105224386
priorregion1_spot_32	0.008682565	0.053906612	0.09427029	0.07591851	0.3639628	4.718625e-07	0.1791032	0.12767811	0.096477434
priorregion1_spot_33	0.046840195	0.054999165	0.058253072	0.26211485	0.36307552	3.1335446e-07	0.11033479	0.024347741	0.080034375
priorregion1_spot_34	0.019064892	0.1966922	0.16768153	0.17613341	0.08513307	0.079266876	0.07976104	0.09879215	0.09747473
priorregion1_spot_35	0.046050288	0.12901665	0.12974821	0.111522935	0.13516507	0.09262673	0.11524262	0.13106686	0.10956067
priorregion1_spot_36	0.04498826	0.12890007	0.129948	0.11162994	0.13590239	0.09245516	0.11513646	0.1314778	0.109561846
