	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.088804804	0.041978355	1.4557517e-05	1.4146256e-07	0.4599172	5.855971e-07	1.9803264e-07	0.4092842	2.6731108e-08
priorregion1_spot_2	0.52223814	3.4504654e-07	1.6406065e-06	7.6036497e-07	0.17198357	5.292925e-07	9.236634e-07	0.30577412	1.9628752e-08
priorregion1_spot_3	0.074170694	4.1125745e-07	1.5764206e-06	7.3448814e-06	0.26906237	0.07498271	0.5604365	0.021338208	5.649689e-08
priorregion1_spot_4	0.30856314	5.3249747e-05	1.4878608e-06	2.3993712e-06	2.7361095e-06	9.234426e-07	0.33686295	0.354513	9.498801e-08
priorregion1_spot_5	0.0017722961	2.5555446e-06	0.12515706	0.017203357	0.2657494	0.017929798	0.29928386	0.2646471	0.008254512
priorregion1_spot_6	1.1528329e-07	0.0025560686	0.16214457	8.901175e-08	0.6041491	6.840614e-08	4.2849734e-08	0.23025265	0.0008972583
priorregion1_spot_7	0.00078834593	1.9997195e-05	0.014798178	1.8078523e-06	0.3992004	1.2281711e-06	0.4064511	0.17873889	3.1680422e-08
priorregion1_spot_8	0.03286138	0.12159946	2.3346984e-05	3.7015405e-05	0.2742263	6.6526322e-06	0.46428472	0.10696095	6.432755e-08
priorregion1_spot_9	0.10612388	0.14936246	4.674984e-06	0.12624472	0.00011067754	5.466367e-05	0.46033785	0.15776093	5.0059793e-08
priorregion1_spot_10	0.11087103	2.1072294e-05	0.03485832	7.4792246e-07	0.3929944	1.976828e-06	0.2676089	0.19364356	2.0634946e-08
priorregion1_spot_11	0.086062886	1.0748562e-06	1.1989706e-06	8.4192625e-06	0.039133996	2.6841365e-06	0.6465341	0.22825564	2.2092335e-08
priorregion1_spot_12	0.16864005	0.0052229185	0.046003446	1.9415391e-07	0.52708954	1.7279556e-06	0.0025411497	0.25050095	3.556669e-08
priorregion1_spot_13	0.49018192	1.8829319e-06	0.012902692	3.7778526e-07	0.30998778	5.3961253e-07	0.18692458	1.435873e-07	4.853667e-08
priorregion1_spot_14	0.086950704	0.024733437	0.020817691	0.050056007	0.010003259	3.6333624e-06	0.39639968	0.41055346	0.00048215262
priorregion1_spot_15	0.3001109	1.015177e-06	0.022171676	1.5880369e-06	0.22951743	1.0898767e-06	0.4396021	1.2646403e-07	0.008594118
priorregion1_spot_16	0.13879403	9.930696e-06	5.812781e-05	1.8949888e-05	0.21299486	1.6124662e-06	0.6481222	2.952345e-07	2.5914204e-08
priorregion1_spot_17	0.0041508707	0.07606055	2.2617372e-05	8.721419e-05	0.24283005	8.721786e-06	0.40794647	0.2688935	3.388955e-08
priorregion1_spot_18	0.091316484	0.07283257	1.2436209e-06	3.6135596e-06	0.05194837	0.016285826	0.35924026	0.4083717	2.6992584e-08
priorregion1_spot_19	0.4039207	0.0028002486	4.355153e-07	7.1358414e-07	2.0827991e-07	2.855878e-07	0.593277	2.452755e-07	9.5798804e-08
priorregion1_spot_20	0.39404795	0.15008162	1.6490709e-06	4.0809203e-07	0.032608043	2.889495e-07	0.20141682	0.22184317	3.479227e-08
priorregion1_spot_21	0.16727926	2.1889348e-06	2.817195e-06	0.1688091	0.07644729	0.00012080305	0.52005893	0.0672795	1.112763e-07
priorregion1_spot_22	1.0616153e-07	5.52537e-07	2.2385524e-05	7.5902975e-08	0.87240636	3.8862577e-08	9.30705e-08	0.12757035	1.1623174e-08
priorregion1_spot_23	0.055215742	0.05221373	0.024566699	0.15767229	1.8854975e-05	2.1114105e-05	0.6528821	0.0512891	0.006120424
priorregion1_spot_24	0.16386741	0.01896738	0.054801892	0.04225499	0.18411691	0.0001547569	0.27768272	0.25815398	2.0661826e-08
priorregion1_spot_25	0.30776483	0.0006992529	6.102757e-07	4.596751e-07	0.18203755	1.6836954e-06	3.258022e-07	0.5072867	0.002208572
priorregion1_spot_26	0.28967348	2.105139e-06	0.038066383	0.027133863	0.023336925	0.028373674	0.5766789	0.016734561	1.6431488e-07
priorregion1_spot_27	9.216485e-08	3.3979948e-06	5.737066e-07	7.137564e-08	0.6135095	5.1998324e-08	0.0033970128	0.38308915	1.8590998e-07
priorregion1_spot_28	0.25120038	8.115344e-06	5.700494e-05	2.2228984e-07	0.3520813	1.3933053e-06	0.29132575	0.105325766	4.606014e-08
priorregion1_spot_29	0.16699514	0.048173174	0.01052392	2.918862e-07	0.55775684	1.9869996e-07	0.115336634	0.10117838	3.5488392e-05
priorregion1_spot_30	0.22455959	3.6102645e-06	0.11743895	3.9864082e-07	0.45779747	0.010543116	0.07730897	0.112347916	1.2125322e-08
priorregion1_spot_31	0.1328283	0.00022928673	2.6973414e-05	1.0123975e-06	0.23341535	1.2835532e-06	0.22399391	0.4095039	3.195174e-08
priorregion1_spot_32	1.272526e-07	0.044299252	0.032401077	6.3314545e-08	0.92184347	6.026722e-08	7.450053e-08	1.18140825e-07	0.0014557323
priorregion1_spot_33	5.5102838e-08	0.006572977	1.8293148e-06	0.02722505	0.2086049	1.00921156e-07	0.23315631	0.5244388	1.0708501e-08
priorregion1_spot_34	0.029098548	2.6699643e-05	8.151767e-05	0.035805173	0.3175864	6.8260247e-06	0.41077536	0.20661949	2.988619e-08
priorregion1_spot_35	1.5882765e-07	0.0069379103	6.109608e-07	0.005300628	0.33609185	1.623287e-07	7.024518e-07	0.65166795	1.4120047e-08
priorregion1_spot_36	0.5000578	0.008438186	1.031801e-06	1.362749e-07	0.4526801	2.668728e-07	0.012016805	0.026645798	0.00015995839
priorregion1_spot_37	0.09986288	0.2103103	1.1890951e-06	9.298278e-08	0.3862774	6.975284e-07	1.2741928e-07	0.30354685	4.3761594e-07
priorregion1_spot_38	0.028187806	3.4223206e-07	5.576227e-07	0.116581954	1.8393365e-06	9.300681e-06	0.8552032	1.50930855e-05	2.4391644e-08
priorregion1_spot_39	0.026217345	0.051027652	0.04157427	3.0850515e-07	0.52326757	4.4964582e-07	0.1958028	0.1620918	1.7781987e-05
priorregion1_spot_40	1.3406383e-06	0.021098837	0.013273859	6.7627075e-06	0.059883114	8.866065e-06	0.5494566	0.34556547	0.010705151
priorregion1_spot_41	0.40827128	2.7760957e-06	2.94132e-05	3.346693e-06	0.18694241	2.6857945e-06	0.25289622	0.15139352	0.00045836027
