,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,4.717124579656229e-06,0.9944411635398864,0.5376388370990752,0.004658358846791088,0.001369089150102809,2.1289359210641126e-06,0.11629176028072835,0.0006078295351471752,0.0014163482352159916,2.6227351895613537e-06,1.2777459561824798,0.6737481653690338,4.626328191648099e-07,7.780324885970914e-05,2.1537801330850928e-06,8.095809960195767e-08
priorregion1_spot_2,9.666276946518338e-06,0.8607006043195724,0.0004709615663159639,5.881245160708204e-05,0.13155449777841569,2.1090492168696075e-06,0.1334578834474087,0.00011173306993441657,0.14072192460298538,2.218797385467042e-06,0.36218161731958387,0.04657904878258705,6.74162296832037e-07,8.870166893757415e-05,9.095245422940934e-06,2.9275648643078973e-07
priorregion1_spot_3,0.3235621929168701,1.06830176115036,9.105573954002467e-05,2.2916088983038208e-05,0.0005138285749126226,2.022382591349015e-06,0.06293930001556873,7.235466728161555e-05,0.4768032789230347,2.299059133292758e-06,0.7406802982091903,0.24740028604865075,3.823868496510841e-07,7.237814388645347e-05,2.225751347850747e-06,6.797608307351766e-07
priorregion1_spot_4,7.407891416733037e-06,0.9222628265619278,1.6709904551506043,0.05362509340047836,0.0013993568718433382,1.581498128189196e-06,6.264018811634742e-05,0.006769832083955408,0.3858975932002068,3.929744866582041e-06,4.243480520926823e-06,0.00011540651612449438,3.0108796948979944e-07,0.017642706353217366,1.4776859416087973e-06,1.1646596078662697e-07
priorregion1_spot_5,6.43789298919728e-05,1.5488331735134124,0.61826631128788,0.12718999460339545,0.1164061401039362,1.7218691027665045e-05,0.02140499381348491,0.03840278424322605,0.09511915184557437,8.349813288077711e-06,0.20694439858198166,1.7321480631828308,5.663874389938428e-06,0.00024937143607530745,9.93823023236473e-06,5.105524905957282e-07
priorregion1_spot_6,1.4375768432728365e-05,2.0980904579162596,0.19799974709749224,0.13808044120669363,0.0012353067344520242,2.3399776864607705e-06,0.022782218363136052,0.0009175218001473695,0.49259020388126373,5.107684864924523e-06,0.2211243748664856,0.00010511929976928514,3.6956087257067344e-07,4.9280034181720106e-05,1.5461667501881493e-07,1.0690012111069794e-07
priorregion1_spot_7,2.99935011753405e-05,2.1404586195945736,0.4152110695838928,0.06310549564659595,0.0013242668937891722,4.215046628814889e-05,0.039714960381388664,0.10885583534836768,5.99022547248751e-05,2.7667077938531295e-05,0.22872140035033225,0.1770867057144642,2.521064459415357e-06,0.052136364765465265,1.6472414813506478e-06,5.012513724977907e-07
priorregion1_spot_8,0.0001473121068556793,0.5915812671184539,0.0029626657138578593,6.491902204288636e-05,9.161472553387284e-05,1.5731887651782016e-05,0.27492381483316425,0.0642149928957224,0.4617953225970268,0.00023336200683843344,0.3150644302368164,1.3133204038240365e-05,8.991637159283528e-08,0.36178604364395145,5.6221966224256904e-05,3.978321160502674e-06
priorregion1_spot_9,5.417714589839306e-07,0.299630643427372,4.1699207031342667e-05,1.929712934725103e-05,4.6180662320693964e-05,2.433939948787156e-06,6.012684825691395e-05,6.67618307943485e-06,0.4481224328279495,1.0150592402169423e-06,1.0391730393166654e-05,8.218551329264303e-06,6.248274821984979e-08,6.989336980041118e-05,1.729854183452062e-07,7.915749122844317e-09
priorregion1_spot_10,0.5231365829706192,0.01027139937505126,1.6673757135868073,0.0008687057357747108,0.000632980527007021,0.0002099836070556194,0.48621245622634884,0.01217532604932785,0.5830790102481842,6.589656163669135e-06,0.6141647934913635,0.0001848346226324793,1.159751109298668e-05,0.00036229483666829767,4.025799808005104e-06,1.759354375963085e-06
