	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	2.1029301e-07	0.10997954	0.13176043	0.21334982	0.04010303	0.0005634618	1.0836635e-07	5.9954294e-07	6.767368e-08	0.18386048	9.881985e-09	3.6041178e-07	0.2760395	0.031010518	2.713348e-07	0.013331689
priorregion1_spot_2	0.0043009142	0.19088538	0.0788778	0.03177937	9.575347e-06	2.7245217e-06	3.1575618e-07	7.542592e-07	1.5793648e-07	0.2906285	1.4025752e-08	8.538051e-06	0.16474396	0.1782859	0.018894743	0.041581374
priorregion1_spot_3	4.280079e-07	0.02883874	0.026550084	8.480703e-07	0.044355806	0.101138115	2.022127e-07	6.9125406e-07	1.1271671e-07	0.31906557	1.7778621e-08	4.713165e-07	0.43710837	3.9698855e-07	7.1577024e-06	0.04293303
priorregion1_spot_4	6.498149e-08	0.31585118	0.10193014	0.1666612	0.068897866	2.0814116e-07	3.8906556e-08	2.1571637e-07	3.93971e-08	0.07088962	6.6951484e-09	0.10638733	0.083592825	1.0153304e-07	0.085788704	3.1085065e-07
priorregion1_spot_5	2.6160657e-07	9.866171e-07	0.049770445	0.11107875	3.8629275e-07	0.096959025	2.7304333e-07	0.10083302	0.0015572072	0.11472459	5.9465353e-09	0.32607633	0.19073692	2.7197282e-06	1.7044591e-06	0.008257422
priorregion1_spot_6	1.1766355e-07	0.49505532	0.04833995	0.1516261	0.028404452	1.0731959e-06	3.853866e-08	4.394813e-07	4.895609e-08	0.019073902	4.9220237e-09	0.1419273	0.034639128	0.078583956	1.0838106e-06	0.0023471247
priorregion1_spot_7	6.5639097e-07	0.21494418	0.03908185	0.08346967	1.6167562e-05	2.0796819e-05	1.5429995e-07	0.065701306	1.0525584e-07	0.16011778	1.0271399e-08	0.20293851	0.19024855	0.02231961	0.0069787614	0.014161885
priorregion1_spot_8	1.0606453e-06	0.5496849	0.049996704	0.057064056	7.194913e-06	3.2126075e-06	1.1579207e-07	1.135993e-06	0.0028135444	0.10249784	8.085407e-09	6.644287e-07	0.11208988	0.08852958	2.8259294e-06	0.037307315
priorregion1_spot_9	2.3895035e-07	0.4021628	0.08146983	0.21966214	4.454944e-06	4.205097e-06	3.8679616e-08	4.820726e-07	0.00064612884	2.2037502e-08	3.981275e-09	0.043292835	0.19449914	9.187679e-08	0.058257557	6.717152e-08
priorregion1_spot_10	3.309606e-07	0.33108494	0.08308779	0.034333095	6.3227606e-07	0.0026087486	0.00024480393	3.1544977e-07	1.3539876e-07	0.18219267	1.2336667e-08	0.020763775	0.22669573	0.041357342	0.031517006	0.046112668
priorregion1_spot_11	5.5199484e-07	0.38940436	0.09498815	0.120007165	6.9872636e-05	0.0009497509	1.4781193e-07	9.3522306e-07	0.0021391863	0.13837302	7.694151e-09	3.748642e-07	0.19173008	0.03604631	1.0672981e-06	0.02628905
priorregion1_spot_12	2.8653043e-08	0.11763632	0.020235917	0.23735654	0.29991403	1.419198e-07	3.3543824e-08	4.113325e-07	0.0029990887	0.0312863	4.3215223e-09	0.08777227	0.10535446	3.8825828e-08	0.09744422	1.6097276e-07
