,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.0024020585231482984,2.3823276862344756e-07,5.780346924666447e-07,3.795093064695721e-07,0.0017998031224124133,1.4881164610385893,0.0009377901733387262,0.0007637878326931969,1.7161720791136759e-06,6.68215793808713e-08,7.571845728193695e-08,6.842052187039372e-08
priorregion1_spot_2,0.0005107683944515885,0.2713592082262039,4.226584587740945e-06,4.463740168603181e-07,0.16502898707985877,2.9748443484306333,0.07361305579543113,0.00036013598582940176,5.503582469827962e-05,4.5914533438917714e-05,6.054964785562333e-07,3.1679885665880646e-07
priorregion1_spot_3,0.058417280204594135,4.7758574055478675e-06,0.05077652093023062,1.0965561727971364e-06,0.14306461736559867,4.703328371047974,0.6893837660551072,0.001200546941254288,0.00015819850523257628,2.1430039282677174e-06,2.9612520575028614e-05,3.301142314171557e-07
priorregion1_spot_4,0.013880103081464768,0.569535094499588,2.8885205097139985e-06,1.3553183180192718e-06,0.11122424826025963,5.094503879547119,0.4537966653704643,0.0037971945479512216,0.0001970443809113931,1.1816129654107498e-05,3.905889593625034e-06,7.834103882942145e-07
priorregion1_spot_5,0.0031043113907799126,3.930619986931561e-05,0.0007745060342131183,1.5287959797660735e-06,0.00025739830161910506,1.7128400146961211,0.0001773093084921129,1.7150733384596605e-07,2.0048736715239102e-07,3.8455966944184185e-08,1.4053600878582985e-07,1.691960918037694e-08
priorregion1_spot_6,3.630644030749863e-07,7.468367861918068e-08,2.1969307155700336e-07,6.417070146369498e-08,0.039233419112861156,1.724082601070404,0.0005653255095239729,8.823332997565104e-08,5.143807584317984e-07,3.399736030473832e-07,8.894550553861791e-08,1.6406676817126707e-08
priorregion1_spot_7,0.005936060403473675,0.5047279357910156,5.410261223914859e-07,1.8316463226142333e-07,0.00037323277938412503,2.051340103149414,0.032005243189632895,0.0014829529682174325,9.202679975715001e-05,2.1584311980404897e-06,3.7477299770216636e-07,1.1244873441285109e-07
priorregion1_spot_8,0.008048567920923233,0.2667267218232155,0.0305347740650177,1.275257193356083e-06,0.10275494121015072,5.227714490890502,0.27663755714893346,0.0049654390197247265,8.471079381706658e-05,5.457315592138913e-06,4.548578090179945e-06,3.512899013458082e-07
priorregion1_spot_9,1.6637587486911803e-05,9.38321198873382e-07,4.745997448480921e-05,1.327709817644518e-07,0.021178947109729052,3.4015747904777527,0.6363472491502762,2.179749144488596e-05,1.2332824826444267e-05,1.3928555873121695e-07,1.4689262641809365e-07,3.8736099128300344e-08
priorregion1_spot_10,0.0008356673730304465,7.95834152995667e-06,2.998927413955244e-07,8.247215461665292e-08,0.00019497876710374842,1.0540819883346557,0.00018008893675869333,3.244427446702503e-08,1.0467467141950238e-07,1.102116917728324e-08,9.13544461411675e-08,8.961776281068978e-08
priorregion1_spot_11,1.9499203602890704e-07,1.1406342821373984e-07,1.872460380525354e-07,4.599561247431439e-08,1.5129368011912448e-05,0.4886492893099785,8.336338214576243e-06,1.687134583150396e-08,9.96979153455868e-08,1.4577202556154134e-08,1.737453274586187e-08,3.4403547899408695e-09
priorregion1_spot_12,1.0470131883266732e-06,1.8124159453236644e-07,1.0862769634911729e-07,6.219117203443149e-08,0.00034408203791826966,1.6135335326194762,0.0023343133158050477,1.3225292150309542e-07,3.6344876122029743e-07,9.459054695071246e-08,2.357316596146575e-07,1.803546254564026e-08
priorregion1_spot_13,0.002221444109454751,0.25719325691461564,9.65251012985391e-07,3.8810104001640867e-07,0.1274292729794979,4.961292719841003,0.4791611820459366,0.011243352480232716,0.00042945190798491243,1.9544023143680536e-05,1.2642117837913246e-06,5.26566171288323e-07
priorregion1_spot_14,0.2743361428380013,1.8357701301574707,0.005749373603612185,0.012378643965348601,0.12069999612867832,4.358821082115173,0.3027809515595436,0.015200938750058414,0.040354475006461145,0.0008523237222107128,0.00028964630910195406,0.0001748147566104308
priorregion1_spot_15,1.980911247301265e-06,4.7600583741314045e-07,3.5604104908770756e-07,1.009203053570218e-07,0.02730202004313469,3.1201228857040406,0.1977323405444622,1.1487849633340375e-05,1.8099211445132823e-06,8.093681991283576e-08,7.416963221373862e-08,9.770415099197295e-09
