	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	2.4037087e-07	4.951245e-08	5.8392548e-08	4.0732505e-08	7.069687e-08	1.0768252e-07	0.0089546135	6.9689285e-08	6.391746e-08	5.3500997e-08	5.8847682e-09	0.17599726	1.05763036e-07	0.13864423	0.5827925	0.0936105
priorregion1_spot_2	7.0138316e-07	0.3291544	1.6775209e-07	4.7463327e-06	1.874413e-07	0.00410798	4.2341367e-07	1.9776927e-07	8.161865e-08	2.7115545e-06	1.0120645e-08	0.1632778	3.5712125e-07	0.015323457	0.20294902	0.2851778
priorregion1_spot_3	2.3452819e-07	0.25256938	2.1023136e-07	1.4472162e-06	7.097859e-07	0.010991585	1.15466285e-07	2.8155802e-07	3.784386e-08	7.3000216e-08	6.149079e-09	0.22028185	2.2724176e-07	0.07383641	0.27964097	0.16267647
priorregion1_spot_4	6.1189337e-07	0.34030858	4.8848096e-07	2.318486e-06	3.1239952e-07	6.0646507e-06	0.0017590948	2.8283011e-07	7.055247e-08	2.2726376e-06	1.2231887e-08	0.05534809	2.2067154e-06	0.028511029	0.3468686	0.22718993
priorregion1_spot_5	1.15408376e-07	0.4598808	2.7997064e-07	6.5134636e-06	2.484317e-07	7.341876e-08	6.4797504e-08	1.5413045e-07	4.4822897e-08	0.05594037	8.040137e-09	0.16295439	1.8856943e-07	0.086018875	0.20768271	0.0275152
priorregion1_spot_6	1.96281e-06	0.48121423	5.6172894e-07	1.3146114e-06	1.2617905e-07	2.7190566e-07	5.4770517e-08	3.339261e-07	0.00026146165	5.7565092e-08	5.2400524e-09	0.008088931	0.019484092	0.049513724	0.44143173	1.08425e-06
priorregion1_spot_7	2.8968975e-07	8.610467e-08	0.00036030362	1.4833411e-07	0.037270095	5.055075e-07	0.0013678474	1.8494151e-07	4.7195883e-08	0.025579331	7.0430715e-09	0.01437228	5.074801e-07	0.07986496	0.70763826	0.13354512
priorregion1_spot_8	1.7896393e-07	0.3457344	2.989994e-07	0.0009392816	2.5906442e-07	0.0055468134	0.0013089768	1.2555097e-06	5.765608e-08	0.06960509	6.548031e-09	0.05873482	1.3892592e-06	0.01651985	0.3528898	0.14871748
priorregion1_spot_9	0.007018122	1.1250856e-06	4.2075553e-07	0.0009548565	2.8142213e-07	0.020505637	5.2972468e-05	3.534379e-07	3.0430278e-06	0.16042718	2.9983916e-08	2.2287838e-06	0.013403145	0.18879232	0.17489207	0.4339462
priorregion1_spot_10	2.5364267e-07	0.09098678	9.943436e-07	0.024493383	1.4403843e-06	1.7889532e-06	5.379867e-08	1.5156475e-07	6.003708e-08	0.06364477	5.074432e-09	0.16452898	0.002700584	0.059837386	0.5864815	0.007321876
