	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	2.5986125e-07	0.1940232	0.05135534	0.003278122	3.2300443e-07	1.8985785e-06	3.6976243e-08	2.7955718e-07	3.5874677e-08	3.7921538e-08	4.5113e-09	0.37155795	2.5728993e-06	0.029831573	0.34994832	7.9629835e-08
priorregion1_spot_2	7.739887e-07	8.963054e-06	0.15552372	0.24797307	0.09054368	3.32479e-05	1.5615701e-07	0.08511113	1.05084474e-07	6.9701976e-08	1.3045453e-08	0.09704917	7.739149e-07	1.0689884e-06	0.32375357	5.475618e-07
priorregion1_spot_3	2.7534945e-06	0.80986303	0.022758776	0.13956307	2.700194e-06	0.006164556	4.100593e-08	3.733483e-05	6.0819715e-08	4.249409e-08	4.8305493e-09	0.021579351	2.1143162e-05	6.290266e-06	6.2820675e-07	1.3356396e-07
priorregion1_spot_4	6.2238634e-08	0.35896483	0.07025343	0.36771038	0.06676172	1.7824185e-07	1.9676612e-08	1.837797e-06	3.0465035e-08	3.0027582e-08	4.9073146e-09	3.8869567e-07	2.4246245e-07	5.6449313e-08	0.13630675	5.959454e-08
priorregion1_spot_5	1.00911485e-07	2.2741438e-06	0.13767816	0.8299925	0.032324288	4.2109139e-07	4.1314326e-08	7.949293e-07	6.550504e-08	4.8561088e-08	8.40718e-09	2.2304374e-07	4.6901508e-07	9.016624e-08	4.0876185e-07	6.197968e-08
priorregion1_spot_6	2.0846376e-07	0.21954131	0.17870943	0.60170335	3.450052e-05	4.049472e-07	6.513962e-08	1.3116248e-06	9.5766495e-08	7.867061e-08	1.640538e-08	1.5053057e-06	1.8212801e-06	2.6186675e-07	5.480966e-06	1.8221866e-07
priorregion1_spot_7	7.63324e-07	0.022220384	0.023067167	0.23154812	5.6169665e-06	3.8799647e-07	5.7426426e-08	1.1750996e-06	8.661024e-08	5.3219186e-08	7.0587607e-09	0.29993597	4.874076e-07	1.9720622e-07	0.42321947	1.1388343e-07
priorregion1_spot_8	1.0308214e-07	0.14606842	0.08182322	0.27974176	0.012569638	2.1400282e-07	3.64861e-08	6.1796624e-07	6.479586e-08	3.5875793e-08	5.096754e-09	0.10693342	2.8261397e-07	9.570374e-08	0.37286192	9.911207e-08
priorregion1_spot_9	1.667989e-07	0.1080347	1.4391395e-05	0.7038035	0.00072464475	4.2309898e-07	1.0734507e-07	6.5235434e-07	1.2384162e-07	8.9796984e-08	1.2651973e-08	0.08315977	3.4496977e-06	1.2938509e-07	0.10425784	1.289163e-07
priorregion1_spot_10	0.0021764517	0.55945987	7.3301504e-05	0.3824773	0.00030096405	2.0640043e-06	1.08134564e-07	4.2557796e-05	1.08597234e-07	8.3404124e-08	1.1890115e-08	0.03603991	4.6096146e-05	3.827319e-07	0.019380651	2.1317528e-07
priorregion1_spot_11	3.8049353e-07	0.44249213	0.02987166	0.5188	2.6341297e-06	0.0088274935	7.479396e-08	9.629659e-07	9.105197e-08	8.606566e-08	1.1004089e-08	4.8633e-07	2.282228e-06	5.5097615e-07	7.698324e-07	3.361105e-07
priorregion1_spot_12	1.1207004e-06	0.6506297	0.03248479	0.29463673	0.02207482	8.355784e-07	7.334144e-08	0.00016786007	5.202819e-07	4.927429e-08	7.258774e-09	1.0035899e-06	1.7838528e-06	1.742248e-07	4.55667e-07	9.33691e-08
priorregion1_spot_13	9.531519e-07	0.40588513	0.11876504	0.08486491	8.2913664e-07	0.023469388	0.0023291868	0.066580206	0.00010043641	4.5856435e-08	6.766571e-09	0.14431354	4.546315e-07	1.9708831e-07	0.15368968	9.629452e-08
priorregion1_spot_14	1.5346392e-07	0.53905445	0.057618693	0.28638422	0.017736876	2.4236516e-07	1.0988424e-07	0.016073499	1.0660702e-07	6.790713e-08	6.1737895e-09	0.06481439	1.2552892e-06	1.6406523e-07	0.018315623	6.751388e-08
priorregion1_spot_15	9.163742e-07	0.1800985	4.707656e-06	0.8194587	7.303197e-07	5.285218e-07	6.470046e-08	4.7723046e-07	6.717352e-08	6.284418e-08	6.60731e-09	2.2809512e-07	7.524064e-06	2.46562e-07	4.1834178e-07	0.00042681364
priorregion1_spot_16	5.0474597e-07	0.42640832	0.030363247	0.43624833	2.6978053e-06	1.5461546e-05	0.004019938	0.10127494	1.2869836e-07	1.4078987e-07	1.2071141e-08	6.0399793e-07	1.5108527e-06	1.0359389e-06	1.2227165e-06	0.0016619657
priorregion1_spot_17	5.1307035e-07	0.64523506	8.857338e-06	0.354733	1.7654458e-05	3.801742e-07	4.7174755e-08	1.4419788e-06	7.0480205e-08	5.7162197e-08	8.001028e-09	2.5869474e-07	1.791098e-06	1.8272658e-07	4.3139474e-07	1.7656073e-07
priorregion1_spot_18	6.087822e-07	0.20668936	0.14175376	0.5023435	3.8022474e-05	0.027637776	1.10084514e-07	0.11660392	9.187595e-08	1.1127363e-07	1.3352106e-08	1.3733319e-06	9.298838e-06	8.8640064e-07	3.7724956e-06	0.0049175555
priorregion1_spot_19	2.7715057e-06	0.24876903	0.102094404	0.19951743	1.987761e-05	9.2814696e-07	6.985767e-08	0.06554313	9.412606e-07	8.004333e-08	1.29857884e-08	0.03054085	1.7948842e-06	2.5134798e-07	0.35350823	2.2282713e-07
priorregion1_spot_20	1.8196754e-07	0.2846662	0.16851293	0.5445021	0.00013523233	2.7611618e-06	6.0995326e-08	1.3057994e-05	6.5082354e-08	7.541753e-08	7.694809e-09	3.1572912e-07	1.8646978e-06	2.147118e-07	7.3650324e-07	0.002164172
priorregion1_spot_21	1.0283966e-06	0.6301239	0.14949849	0.18717016	2.9211174e-06	7.1073504e-07	9.249953e-08	0.022118898	1.0140216e-07	8.52106e-08	8.724965e-09	0.009523152	3.5171314e-07	5.352234e-07	1.2714453e-06	0.0015582156
priorregion1_spot_22	2.4029234e-07	0.7369358	0.080308415	1.7614124e-05	4.272836e-06	1.6961783e-07	2.0880943e-08	5.17782e-07	4.228779e-08	3.6616512e-08	4.4977915e-09	0.15864393	0.024078244	9.632797e-08	1.05037825e-05	5.0538052e-08
priorregion1_spot_23	3.9906166e-07	0.28045934	0.00016806011	0.6637535	4.750392e-05	2.0779844e-06	9.3325134e-08	1.3671304e-06	9.484805e-08	8.042735e-08	8.71739e-09	2.1576595e-06	2.8336308e-06	2.3577005e-07	0.05556195	1.9611744e-07
