	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	1.393941e-07	0.47086456	0.10678526	0.11789376	0.09609347	2.1365447e-06	4.6429744e-08	0.15337412	1.344001e-07	3.4877274e-08	3.7765067e-09	0.0549761	6.943659e-06	1.2749778e-07	3.0634671e-06	5.2844726e-08
priorregion1_spot_2	1.4783537e-07	0.25226426	0.034607742	0.041976683	0.0038708192	6.403204e-07	9.291736e-08	0.11965622	0.0010390512	5.6877806e-08	4.605258e-09	0.5456285	1.2819721e-06	1.4229408e-07	0.0009542723	6.697163e-08
priorregion1_spot_3	5.24339e-08	7.410655e-07	2.3121742e-05	0.0035058863	0.506367	1.3875056e-07	1.3884003e-08	0.4868349	2.447811e-08	2.0039996e-08	1.307851e-09	9.9108696e-08	0.003267952	4.0297607e-08	7.688639e-08	1.677126e-08
priorregion1_spot_4	2.0639106e-07	0.016277753	5.22285e-06	6.610519e-07	0.06383363	9.594602e-07	1.12306e-07	0.39722994	0.004929757	1.2910976e-05	0.00049848686	0.5114114	2.0539023e-06	7.604489e-07	2.1137112e-06	0.0057939584
priorregion1_spot_5	0.012024354	0.6846305	0.104454406	0.08204845	1.7549938e-06	5.13571e-07	1.3588348e-07	0.07926798	0.0008789307	6.106212e-08	7.1049744e-09	0.03668727	4.5737e-06	2.5483507e-07	5.718402e-07	1.7498598e-07
priorregion1_spot_6	0.00047922588	1.1226498e-06	0.0027371242	1.9661316e-05	0.26322442	0.013863698	9.944864e-08	0.5457121	0.0019390372	5.4556068e-08	4.2999115e-09	0.17070387	5.077277e-07	0.001318388	4.284253e-07	4.330347e-07
priorregion1_spot_7	8.1031224e-08	3.3750289e-06	0.0027768088	6.7091577e-07	0.29649052	2.5183706e-07	1.3790822e-08	0.68892986	4.1638284e-08	2.2020306e-08	3.0358727e-09	0.011793374	4.7347676e-06	3.2039452e-08	2.5250847e-07	1.5889947e-08
priorregion1_spot_8	7.141615e-08	0.015920425	0.13819715	0.25387183	0.15389356	0.006633692	2.6015744e-08	0.16717872	9.032902e-08	1.9914042e-08	2.9555318e-09	0.259979	0.0043202983	3.8540698e-08	5.013389e-06	2.7870191e-08
priorregion1_spot_9	5.901101e-07	2.7309213e-06	7.4001855e-06	1.5554566e-06	0.33338368	0.018519562	3.1213128e-06	0.30556318	3.2961867e-07	2.8626804e-08	5.268236e-09	0.3386475	0.0026342152	0.0011916438	4.440098e-05	5.7665485e-08
priorregion1_spot_10	0.007020536	3.7911743e-06	0.0066391192	0.011258502	0.19557975	0.015401288	4.2178627e-08	0.6236523	0.0038116772	3.2385557e-08	3.0556742e-09	0.13662492	6.7147207e-06	3.3146955e-07	9.71456e-07	5.1913304e-08
priorregion1_spot_11	5.877569e-07	0.046418138	2.0544962e-06	6.882232e-05	0.2159163	0.034065656	5.099531e-08	0.65730804	6.619281e-08	4.5962704e-08	4.33006e-09	2.652311e-07	0.04621955	9.046639e-08	2.3672996e-07	1.1692948e-07
priorregion1_spot_12	1.7210834e-07	2.3889227e-06	0.010230129	0.0011731675	0.28535855	0.0010259808	7.2336704e-08	0.682495	0.0029472734	0.001848497	8.82486e-09	0.004083432	0.0101843765	0.00065012183	7.3469727e-07	1.364768e-07
priorregion1_spot_13	4.977382e-07	8.40043e-07	1.0592588e-05	0.033305198	0.45624232	1.3142107e-06	1.6953354e-07	0.08415446	1.602322e-07	1.7329789e-07	1.6578904e-08	0.4129749	0.005972753	4.5905762e-07	3.6401917e-07	0.007335743
priorregion1_spot_14	3.5321025e-07	0.0014040819	7.7126e-06	2.1835308e-06	1.3701507e-06	0.07441269	3.7901764e-08	0.4276285	1.3060163e-07	3.6184023e-08	3.1336482e-09	0.30919948	0.060274333	0.011617328	0.1154517	6.2158385e-08
priorregion1_spot_15	8.969529e-08	0.009117322	2.7825394e-07	2.87002e-06	0.21562348	0.040392213	3.4691208e-08	0.31972435	5.4956722e-08	2.6500526e-08	3.5075374e-09	0.41513777	7.1696275e-07	5.241463e-08	5.8420784e-07	3.611783e-08
priorregion1_spot_16	8.82703e-08	0.019341428	0.0001829284	1.0046467e-05	0.3262202	0.009072005	2.7466232e-08	0.6142138	4.7724523e-08	3.3457138e-08	3.4158487e-09	1.722129e-07	0.02290096	8.1700364e-08	0.007862871	0.00019530248
priorregion1_spot_17	5.626554e-07	5.191731e-06	0.006317062	5.5139976e-06	0.21886532	0.03848343	2.0177717e-07	0.59447	0.0013736987	1.8812783e-07	6.9992447e-09	0.11830444	0.018535184	0.003638279	7.6608416e-07	1.8798686e-07
priorregion1_spot_18	0.0033897734	3.064549e-06	9.496888e-07	0.010815072	0.0061905473	0.0055056536	5.7841174e-08	0.5241567	6.907452e-08	3.3621944e-08	3.3268044e-09	0.43388245	0.01605421	1.709051e-07	9.794737e-07	2.8851082e-07
priorregion1_spot_19	1.2911649e-07	0.31551093	0.17882349	0.1858856	2.6056048e-06	5.7951144e-07	3.3197495e-08	0.18310463	8.822743e-08	6.279595e-08	4.456166e-09	0.13667136	2.712186e-07	9.776942e-08	1.554146e-07	5.2560758e-08
priorregion1_spot_20	0.008630654	0.30992493	3.065662e-05	0.15445034	2.9073888e-06	9.4313e-07	4.2661704e-08	0.23640436	1.6361506e-07	3.6396578e-08	3.4900074e-09	0.29054323	1.012799e-05	4.3572825e-07	1.0335111e-06	6.905195e-08
priorregion1_spot_21	0.00721745	1.1314856e-06	4.208712e-07	3.3996687e-07	0.07391145	0.10409998	6.225458e-08	0.39960086	0.0046771076	6.76689e-08	6.0009557e-09	0.33658445	0.073899575	8.885573e-07	6.1931437e-06	9.991423e-08
