	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.021672102	1.2687718e-07	7.193031e-08	2.0935141e-07	1.0631318e-07	0.032239	1.3888473e-06	9.7360385e-08	0.0064070476	0.20911878	1.6308949e-08	1.24279e-07	0.020343337	0.13169192	0.05626453	0.52226114
priorregion1_spot_2	0.22402245	7.727144e-08	7.7617976e-08	5.8706355e-08	1.0758885e-07	2.8449936e-06	0.0031552333	1.1132306e-07	0.009123724	0.075474046	1.2296203e-08	3.9485667e-07	4.81259e-07	0.17523894	0.14484651	0.3681349
priorregion1_spot_3	0.09433134	7.9547696e-08	1.08044176e-07	9.748256e-08	1.280333e-07	7.165521e-08	0.0077913203	8.325624e-08	0.2985833	1.028194e-07	1.3739872e-08	0.37942198	1.04733196e-07	0.21987082	3.2655325e-07	2.6202736e-07
priorregion1_spot_4	0.14460824	5.6632285e-08	6.3770614e-08	5.309921e-08	6.3238396e-08	0.0020876764	0.0005810736	6.706064e-08	0.16358721	0.057812143	1.3306729e-08	8.945521e-07	1.4645095e-06	0.3813058	0.04582457	0.20419055
priorregion1_spot_5	0.035826094	8.287668e-08	1.0451314e-07	7.711882e-08	6.2753287e-07	7.091029e-07	1.5723315e-05	2.0913912e-07	0.05612299	0.031132394	1.3744244e-08	0.06431504	1.077329e-06	0.38271427	0.10163902	0.3282315
priorregion1_spot_6	0.12973328	5.1008772e-08	3.5525094e-08	4.4420407e-08	4.877937e-08	2.2727671e-07	1.2134253e-06	6.2011914e-08	0.00643381	4.878938e-07	1.1966314e-08	9.269492e-08	1.7304727e-07	0.47430664	9.730514e-07	0.3895229
priorregion1_spot_7	0.3699299	2.8470907e-08	4.424837e-08	2.4173017e-08	0.0041474183	6.0542376e-08	7.8189105e-06	4.0674934e-08	0.32204634	1.1408262e-07	1.1308025e-08	0.18573318	5.1245263e-07	0.11813443	5.3952057e-08	8.084159e-08
priorregion1_spot_8	0.07449896	1.0493813e-07	1.15864125e-07	9.831788e-08	2.436143e-07	0.0026951986	4.2898435e-05	2.7999778e-07	0.03904711	0.054739017	1.7547679e-08	4.5960646e-06	1.7862081e-05	0.36728537	0.16442814	0.29724002
priorregion1_spot_9	0.029932458	9.611311e-08	9.73809e-08	8.614815e-08	8.445423e-07	4.5865863e-06	0.0032625701	1.741241e-07	0.11407814	0.076152034	1.27410225e-08	0.0020642374	0.0043038903	0.31576514	0.21723051	0.23720512
priorregion1_spot_10	0.20824778	5.099721e-08	1.1405302e-07	6.662784e-08	5.7107734e-08	1.4416987e-06	0.0041893735	7.067766e-08	0.03680383	0.12985778	7.637403e-09	0.2587997	7.3093042e-06	0.03351799	0.067351766	0.2612227
priorregion1_spot_11	0.27691036	6.505845e-08	5.774999e-08	4.9440526e-08	4.5944653e-08	1.9097728e-05	0.0046413327	1.30806e-07	0.045090653	0.09865416	1.689456e-08	5.061477e-07	1.4487518e-05	0.23624395	9.605545e-06	0.3384155
