,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,5.567831351527275e-08,3.455751207415148e-09,3.6953915468984634e-06,0.03482798393815756,3.797564022534062e-05,0.3388702586293221,7.451828128068883e-06,5.053484755990212e-06,3.878571499171813e-06,5.576585436983806e-07,9.091926811422014e-09,1.9511042864905903e-05,0.1583248496055603,8.794729950523106e-07,3.6864957877469354e-07,0.0002124960425135214,1.205419004612907e-08,1.1162233839456804e-07
priorregion1_spot_2,2.594575683190215e-08,1.0341076395192775e-08,1.2882018836535282e-05,0.007705693831667304,0.0004398984499857761,0.9390753209590912,2.680713132576784e-05,1.9888836141035428e-05,1.8293148605152966e-05,5.746599811118358e-07,1.4218858712666818e-08,2.1667763303412357e-05,1.2138100657921314e-08,2.9881515501983817e-06,5.39309024816248e-07,2.0572494804582676e-06,3.897486622328472e-09,4.7192585839184176e-07
priorregion1_spot_3,3.632552374455145e-08,2.9889262509463777e-09,2.3277965397028313e-06,5.7939776297644125e-06,1.0400948212918593e-05,0.6729321777820587,0.05662822388112545,0.016102632507681847,3.156945581395121e-06,2.7953387018442297e-07,2.21322509208477e-09,6.491518615803216e-05,3.5481125704173165e-09,2.6863749098993137e-06,4.063601963366637e-07,1.5263992523273373e-07,8.964320702409269e-10,1.1479955936977149e-07
priorregion1_spot_4,0.0002798325367621146,1.5476563142158284e-08,3.3874131622724236e-05,0.03915145117789507,4.9212978410650976e-05,0.8702293545007705,4.925867870042567e-05,0.011942311748862266,6.0968087154833485e-06,1.8044642899894825e-06,1.0125165372798506e-08,0.002898516901768744,0.40590230524539944,5.303149973769905e-05,3.628216757078917e-06,2.4437428237433777e-06,1.7404800178866255e-08,1.3211339478402808e-06
priorregion1_spot_5,3.0888525870409465e-08,4.472441372804781e-09,5.6385982361462085e-06,1.0566418495727705e-06,7.328542801587901e-06,0.9715496510267257,1.2145275786679121e-05,0.0001384641800541431,1.640212458369206e-05,4.0231066691376325e-07,1.9678293439184813e-09,5.302958447828133e-06,0.16397952809929847,3.4706736300904597e-06,1.424022819662696e-07,5.839759467107797e-07,2.52127091426857e-09,5.73462152431148e-08
priorregion1_spot_6,0.011320928344503045,4.052769089213371e-08,1.5412113498314284e-05,1.457139483136416e-05,6.700049516439321e-06,0.3688801422715187,1.2935009044667824e-05,0.024995093327015636,1.0543005555518904e-05,0.009901609504595399,1.1685117407012057e-08,4.137016039749142e-05,0.17307519540190697,2.2362775871442865e-05,4.560928141472687e-06,1.7485856824350775e-05,4.674331265164256e-07,1.974550616523629e-06
priorregion1_spot_7,8.389023840038589e-08,2.3470086651933285e-09,1.6169073376204323e-06,1.690414973154475e-06,4.600398528964433e-06,0.4590523973107338,1.2793044447789726e-06,2.5671665980553374e-06,3.7297811104508584e-06,1.8122215834637244e-07,5.664323288190331e-10,0.00019749123457586394,0.3684182778000832,1.0809794162014441e-06,1.5854168751161523e-07,1.5815068366009655e-07,2.673563059829576e-09,9.165194683191658e-08
priorregion1_spot_8,0.0003891120926709846,8.218607039367498e-09,4.170959095972649e-06,0.023708034493029117,2.5940540808733203e-06,0.20860877335071565,7.521696738876927e-06,3.536027679729159e-06,1.3131635455465584e-06,8.158879978736879e-07,9.757047125802388e-09,0.011176815582439305,0.5379901260137557,5.252046662462818e-06,7.021434470289023e-07,4.331295613724251e-07,9.029328440490759e-09,1.4099609188633622e-06
priorregion1_spot_9,1.3910965668273437e-08,3.0838996800675036e-09,8.181494848713556e-07,7.926705592353755e-07,8.198512659873813e-07,0.541498777270317,1.9695598211910695e-06,8.069284291423174e-07,1.4472409645804874e-06,1.3626523696075312e-07,6.668370661211399e-10,9.823033337852394e-07,0.121725769713521,1.2754371141454617e-06,8.636972985698321e-08,1.5737282623717877e-07,2.320309266945486e-09,1.0927376514757726e-07
priorregion1_spot_10,5.7863496216725714e-08,2.259424691786194e-09,4.138090685046336e-06,7.989519161810676e-07,4.973308773514874e-06,0.7011934369802475,1.845729984779609e-05,0.01365480744279921,0.0004176591246505268,2.6634927650093234e-07,3.0733341649380467e-09,3.93205150430731e-06,0.27133640497922895,6.439798056590007e-07,1.1046479251319851e-07,2.342939275479239e-07,3.0056614308549e-09,9.064357655574896e-08
