,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,5.4414862097473816e-05,6.457441013481003e-05,0.0026919388561509553,0.03689150922000408,0.8364186257123948,0.00010148763067263644,0.7418215036392212,4.486848797569109e-06,2.0042555277655087e-07
priorregion1_spot_2,4.9469743498775645e-05,0.0006370783667080104,0.0004588066483847797,0.004360038693994283,0.5518560320138931,4.997521182303899e-06,1.6344317317008972,1.7832537741924172e-05,2.933288598683248e-08
priorregion1_spot_3,0.00011665982383419759,0.00025950161507353186,0.38399054408073424,0.002801955491304398,2.1366791129112244,7.128042125259527e-06,1.3830546259880065,5.763252079304949e-06,1.0882166208148193e-07
priorregion1_spot_4,0.002295927284285426,0.015591733949258925,0.3139617443084717,1.047567641735077,2.752816712856293,0.015187086258083583,2.9726378440856935,0.061779001541435716,2.4204257329074606e-06
priorregion1_spot_5,0.0011986308789346367,0.005789708276279271,0.023089867644011976,0.7300872921943664,2.053457832336426,0.00024755517370067537,2.513494312763214,0.004186938120983541,2.072959000543051e-06
priorregion1_spot_6,0.0010675395606085658,0.0002498232788639143,0.0008582604757975786,0.25731374621391295,0.7924965530633926,4.222042225592304e-05,1.650223618745804,0.0006972827657591551,3.267543871032786e-08
priorregion1_spot_7,0.0050560693955048926,0.007215688982978464,0.36560525298118596,0.649978119134903,3.7474411845207216,0.0035857386770658194,2.33627222776413,0.00018456476682331415,3.5604647791842588e-06
priorregion1_spot_8,8.763083314988762e-05,0.0005474378092912957,0.18333773016929625,0.0006701184553094208,3.687839150428772,1.6929441187585327e-06,0.9384687781333924,7.404670486721444e-06,7.213167521058496e-07
priorregion1_spot_9,0.01837773323059082,0.18009041696786882,0.1518377497792244,0.14298518821597098,3.863225758075714,0.00041118561930488797,1.250220400094986,0.0011110398278106005,1.7995096868617113e-06
priorregion1_spot_10,1.4094209200266052e-05,4.669047557399608e-05,0.03164791669696569,0.0010930187127087265,1.705368596315384,2.0440792880549452e-07,0.013893781276419758,3.5420914286987685e-06,4.566516587090064e-08
priorregion1_spot_11,0.0002943787840195,0.13555679097771645,0.0453471302986145,0.048085575178265574,1.9225746750831603,1.608610700714053e-05,0.9346077412366868,0.019133654236793515,1.5805499984367088e-07
priorregion1_spot_12,0.0011578168137930335,0.0009206070157233627,0.09865698963403702,0.8498937904834747,1.3406241178512575,0.0009449238335946575,1.8532608389854432,0.00011193306163477247,3.228680910183357e-07
priorregion1_spot_13,3.000028164024116e-05,0.00012941149834659884,0.003908137080725282,0.09915684536099434,0.6563855051994324,7.983514478837606e-06,0.5848619341850281,0.001871518197003752,3.142236888464822e-08
priorregion1_spot_14,0.0007303605118067936,0.0017188770812936128,0.017867082823067905,0.8299920856952667,0.7492625087499619,0.00036202851042617113,1.8091118812561036,0.027060183230787516,4.923524556943448e-07
priorregion1_spot_15,0.0006328763760393485,0.007047215360216797,0.34256556928157805,0.15357958376407624,2.9249587059020996,5.2974665595684205e-05,1.6708647787570954,0.00303185295779258,6.086568532737146e-07
priorregion1_spot_16,0.0006052809389075264,0.014478831505402924,0.3051512449979782,0.110976592451334,3.720052790641785,0.00018058967762044631,2.0562928318977356,0.00022623121403739796,1.1541676656179334e-06
priorregion1_spot_17,0.007891758531332017,0.019464119989424943,0.17224800512194635,0.015015539526939393,1.8057166934013367,5.787608897662721e-05,2.269771981239319,0.0047622145619243385,0.044046733900904654
priorregion1_spot_18,0.00027707992412615565,0.07996462285518646,0.0961866319179535,0.01962919710204005,2.985090935230255,4.7265145622077394e-05,1.366166216135025,0.0001526254302007146,1.2460555012694385e-06
priorregion1_spot_19,0.00041687077464303007,0.0015307846770156175,0.5441237717866898,0.020821204409003258,3.410057628154755,0.003182840859517455,1.6042750298976898,0.0011214155529160053,3.279718043813773e-06
priorregion1_spot_20,0.0006385808374034242,0.01659551998600364,0.0006675888900645078,0.9498193293809891,0.2528668940067291,0.035198509320616723,2.45769624710083,0.007535213395021855,3.7524409549405394e-06
priorregion1_spot_21,0.06579626761376857,0.07090432718396186,0.24931352362036707,0.05673471130430698,2.6589142322540282,0.0004553088059765287,0.7315018385648727,0.04258223809301853,3.8071298575914624e-07
