	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	3.0262346e-08	2.4606964e-08	0.24678849	5.433998e-08	2.1471728e-08	2.2556323e-08	0.7532114	2.9283337e-08
priorregion1_spot_2	2.0484858e-07	0.00892657	0.1365258	5.9216315e-08	5.586272e-08	8.0597914e-08	0.85454714	9.030945e-08
priorregion1_spot_3	2.9867966e-08	1.8757133e-08	0.5098764	6.127533e-08	8.451619e-08	1.9416918e-08	0.4901233	4.1406658e-08
priorregion1_spot_4	8.714803e-08	8.785442e-08	0.72660995	9.674275e-08	1.0680358e-07	9.778581e-08	0.2733893	3.2314998e-07
priorregion1_spot_5	3.4799406e-08	1.6320074e-08	0.22695072	5.7997507e-08	2.8297661e-08	3.2263294e-08	0.77304906	3.6260825e-08
priorregion1_spot_6	4.94811e-08	5.596135e-08	0.6999718	1.0210468e-07	2.5769022e-08	3.681447e-08	0.30002788	2.1144325e-08
priorregion1_spot_7	2.8935306e-08	2.6155611e-08	0.49257943	4.571864e-08	1.7439389e-08	1.9003338e-08	0.5074204	4.0764114e-08
priorregion1_spot_8	0.022057118	6.984065e-08	0.5543372	4.7157997e-08	0.008761653	2.2478508e-08	0.4148439	1.3598574e-08
priorregion1_spot_9	9.347253e-08	3.6151757e-08	0.47547725	9.2983264e-08	5.617854e-08	4.375321e-08	0.5245224	2.9375737e-08
priorregion1_spot_10	0.0007885746	2.417652e-07	0.0947344	0.005883634	0.0033213065	1.7313529e-07	0.8952717	8.571145e-09
priorregion1_spot_11	2.0853077e-08	1.759269e-08	0.33818898	4.472924e-08	1.5403556e-08	1.9685277e-08	0.6618109	2.7053241e-08
priorregion1_spot_12	0.007838465	0.0046744123	0.4477935	1.8850854e-07	8.5830123e-07	0.001051299	0.5386409	3.3815417e-07
priorregion1_spot_13	2.7435197e-08	2.1047462e-08	0.36999765	6.6437856e-08	2.771865e-08	2.8607538e-08	0.63000196	2.4060742e-07
priorregion1_spot_14	5.6315198e-08	3.9478813e-08	0.81973356	6.5575875e-08	2.3771786e-08	2.714054e-08	0.18026601	2.2357362e-07
