	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	2.387116e-07	4.932462e-08	5.794818e-08	4.066209e-08	6.988094e-08	1.07670374e-07	0.008930397	6.8915206e-08	6.406397e-08	5.3364264e-08	5.8629697e-09	0.176162	1.0603133e-07	0.13890201	0.5824014	0.09360328
priorregion1_spot_2	6.9669926e-07	0.32916653	1.6670566e-07	4.7740264e-06	1.8556729e-07	0.004039591	4.2992502e-07	1.9531961e-07	8.192789e-08	2.6614255e-06	1.0115323e-08	0.16324928	3.54942e-07	0.015729314	0.20277973	0.28502607
priorregion1_spot_3	2.3491154e-07	0.25256947	2.0910993e-07	1.426081e-06	6.8710995e-07	0.01106292	1.1510937e-07	2.7803853e-07	3.794294e-08	7.281566e-08	6.1766783e-09	0.22015393	2.2652812e-07	0.07416814	0.27947825	0.16256405
priorregion1_spot_4	6.088207e-07	0.34055915	4.9398415e-07	2.3332757e-06	3.134257e-07	7.2067546e-06	0.0017574506	2.8217647e-07	7.059068e-08	2.218553e-06	1.2192485e-08	0.055232685	2.1883832e-06	0.028852068	0.34664112	0.22694188
priorregion1_spot_5	1.1550287e-07	0.45988765	2.7906037e-07	6.4756905e-06	2.5079981e-07	7.349127e-08	6.476811e-08	1.544343e-07	4.490891e-08	0.05591349	8.071921e-09	0.1628215	1.9044118e-07	0.08626068	0.20767464	0.027434412
priorregion1_spot_6	1.9667718e-06	0.48135898	5.457946e-07	1.3078616e-06	1.2487702e-07	2.7387293e-07	5.468922e-08	3.3021297e-07	0.00026263576	5.715496e-08	5.2210143e-09	0.008109574	0.019426925	0.049621742	0.44121444	1.057241e-06
priorregion1_spot_7	2.8990155e-07	8.577998e-08	0.00036663772	1.4810955e-07	0.03551166	5.127236e-07	0.0013701181	1.8311864e-07	4.7182578e-08	0.025584064	7.0337713e-09	0.014248562	5.1186765e-07	0.08042142	0.7088071	0.13368858
priorregion1_spot_8	1.7950956e-07	0.34578276	2.9403046e-07	0.0008877659	2.5451484e-07	0.005347701	0.0013107555	1.207827e-06	5.782602e-08	0.06964572	6.5687784e-09	0.05876348	1.4225299e-06	0.016818406	0.3527616	0.14867836
priorregion1_spot_9	0.006946257	1.1289413e-06	4.2581928e-07	0.0009506855	2.7955357e-07	0.02063991	5.2541818e-05	3.4789971e-07	3.0484046e-06	0.16019878	3.005604e-08	2.2229235e-06	0.013235845	0.18931434	0.17466235	0.43399176
priorregion1_spot_10	2.52153e-07	0.09102127	1.0196358e-06	0.02471474	1.6599638e-06	1.8552007e-06	5.3905506e-08	1.5304309e-07	6.043491e-08	0.06357081	5.1133e-09	0.16457349	0.0028339673	0.06000158	0.58602095	0.007258109
priorregion1_spot_11	3.0610965e-07	0.08860716	1.0160432e-07	5.137513e-07	8.428609e-08	1.0168079e-06	1.5462659e-07	1.071342e-07	4.773914e-08	0.14120941	6.925955e-09	0.18405616	6.8610194e-07	1.8681778e-06	0.3233302	0.26279208
priorregion1_spot_12	9.369728e-06	0.11177847	8.653712e-07	0.04127796	5.957679e-07	0.005274697	1.5566562e-06	2.769699e-07	2.4472251e-07	0.039898224	1.42673215e-08	0.13637143	2.8046318e-06	0.13939814	0.27191278	0.2540726
priorregion1_spot_13	1.9886886e-06	0.013217913	2.482788e-06	1.9929334e-05	0.021854209	2.029549e-07	2.1891303e-07	1.6545208e-07	7.1060825e-08	0.031445242	1.16213945e-08	0.1647254	0.0035410845	0.11899522	0.4092238	0.23697202
priorregion1_spot_14	2.105323e-06	1.2853444e-07	2.047834e-07	0.004318707	0.02243671	0.00944057	0.0032919894	1.2279057e-07	1.5536851e-07	0.12454135	9.855098e-09	3.210986e-07	3.199014e-06	0.34143603	0.36653537	0.12799302
priorregion1_spot_15	0.0022700846	0.10064871	1.07495005e-07	1.4646925e-07	1.9326404e-07	0.0035585884	6.818288e-07	1.3336218e-07	1.0414087e-07	8.511794e-05	1.0319681e-08	0.09534086	3.668725e-07	0.19179484	0.29014984	0.31615022
priorregion1_spot_16	2.3034123e-07	8.57489e-08	8.126388e-08	1.1959135e-07	7.2776096e-08	1.2899718e-05	7.418175e-08	7.777995e-08	3.1577187e-08	0.06494479	5.5734724e-09	0.3037627	1.8027489e-06	1.2739333e-06	0.49362177	0.13765407
priorregion1_spot_17	5.1612112e-08	0.14688763	1.0911207e-06	0.0859803	0.07635172	4.2531383e-07	2.85574e-08	0.0016237164	4.4986926e-08	2.2684434e-08	5.3632103e-09	0.13599786	2.2946929e-06	4.6933113e-08	0.5531547	9.737821e-08
priorregion1_spot_18	1.7636688e-06	0.021416774	1.3175828e-07	1.8015132e-07	1.4319845e-07	0.00853662	2.4957086e-07	8.430785e-08	4.7921795e-08	0.044897407	6.0670104e-09	0.22000915	1.3996466e-06	0.09253334	0.34851336	0.26408938
priorregion1_spot_19	1.1947924e-07	0.070307665	1.3039858e-06	0.05231745	0.11391731	8.695021e-06	1.8618039e-08	8.658605e-07	3.5671484e-08	2.9807826e-08	4.397404e-09	0.33491322	8.9128923e-07	1.07715216e-07	0.42853218	5.1399667e-08
priorregion1_spot_20	3.7422917e-05	0.107312284	8.034513e-08	1.5225427e-07	1.2245758e-07	1.6393751e-06	2.869419e-06	1.2309616e-07	9.0316973e-07	0.051832475	8.25661e-09	0.010823705	9.456393e-07	0.20964338	0.2951697	0.32517424
priorregion1_spot_21	3.47292e-06	0.17378269	1.8441928e-07	1.4217136e-07	1.7567228e-07	2.4849734e-07	0.0021335906	2.135853e-07	8.147321e-08	3.280869e-06	1.0705455e-08	0.07535758	4.6478795e-07	0.10359104	0.26629302	0.37883383
priorregion1_spot_22	9.857071e-08	0.3438478	1.8615891e-06	0.1988988	5.4304974e-07	2.0347909e-07	1.8791994e-08	2.986808e-07	0.0005248185	2.8332941e-08	5.495791e-09	0.19133772	3.6128606e-07	8.342118e-08	0.26538724	3.4741056e-08
priorregion1_spot_23	1.2874333e-06	0.10733808	2.928114e-07	0.018875828	3.444051e-07	0.018202273	7.308308e-07	2.54153e-07	1.2790905e-07	0.034456614	1.15576135e-08	0.20682415	1.9363836e-06	0.12056398	0.29746577	0.19626833
priorregion1_spot_24	7.9151974e-08	0.61755145	3.4052932e-06	0.055557635	4.4204705e-07	6.9264865e-07	7.7040134e-08	2.2914227e-07	5.37553e-08	2.8962583e-08	6.0223795e-09	0.2246348	1.625874e-06	7.517963e-08	0.10224942	1.04465926e-07
priorregion1_spot_25	7.763165e-06	0.19421354	1.4973514e-07	1.9095502e-07	5.3906854e-07	0.011068365	1.7707824e-06	3.4451506e-07	1.4027846e-07	7.2989983e-06	1.030978e-08	1.2063667e-06	2.8967527e-06	0.20868962	0.23232964	0.35367647
priorregion1_spot_26	2.0079278e-07	0.1441571	1.5157055e-07	3.9562767e-07	5.127373e-07	0.004009673	2.1568516e-07	2.9119732e-07	1.0348167e-07	0.044557977	1.4110015e-08	0.15259577	1.7461979e-06	0.019770488	0.4692197	0.16568565
priorregion1_spot_27	2.048044e-06	0.5158149	1.5514314e-06	7.4266645e-05	1.8432784e-06	1.2047147e-06	0.0017616696	1.1733517e-06	1.7762626e-06	7.542416e-08	7.081397e-09	1.2134985e-05	0.0003244357	0.018622091	0.44123253	0.022148235
priorregion1_spot_28	3.4560796e-07	0.0862253	2.5156035e-07	0.057053175	3.641396e-07	0.021376403	2.623617e-07	1.5674487e-07	8.2392005e-05	0.050318226	1.0940714e-08	0.11385351	0.015122111	9.682515e-07	0.43596923	0.21999733
priorregion1_spot_29	8.106822e-07	0.0052970187	3.142856e-07	0.0136231985	2.8630112e-07	1.7076007e-07	1.1460233e-07	1.1537566e-07	6.12618e-08	0.008465907	8.875896e-09	0.295355	2.7120694e-07	0.041929048	0.37463346	0.26069418
priorregion1_spot_30	1.9957723e-07	0.36702815	0.003645824	5.266261e-05	2.9441503e-07	5.8392897e-07	1.9221814e-06	2.1769972e-07	8.4085144e-08	0.031508565	8.802017e-09	0.16710421	4.5174506e-06	0.032180473	0.30362725	0.094845004
