,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,1.2980204777690575e-08,4.07861782125707e-09,1.332570752765605e-06,1.0944252721856174e-06,0.3989661321043968,2.2694709059578603e-05,5.488898023031652e-06,1.7163210486614843e-06,0.005636879918165505,3.2647104291072544e-07,7.598667695063455e-10,1.587137776368763e-05,2.1452897769336233e-08,4.889535807706125e-06,1.8247535464865906e-07,0.0001518735240097158,2.9509529708704465e-09,9.948525132585928e-08
priorregion1_spot_2,2.0413015366926858e-08,7.500141752103675e-09,3.5948497838944606e-06,1.7194494148498052e-06,0.323483569920063,4.726046154246433e-05,0.1947548046708107,0.34222588539123533,1.641941180423601e-05,6.96635265740042e-07,9.689339552920728e-09,0.00012053368591296021,1.0178255820392224e-06,1.0960341853660794e-06,2.1089048374278718e-07,3.839222372903351e-07,2.6000092523403853e-09,1.862640537808602e-07
priorregion1_spot_3,2.9022608671880336e-08,2.7857429341082708e-08,1.2004943300780725e-05,0.0002984909893712029,0.2134316608309746,5.038526724092663e-05,0.21899617910385133,0.24797462821006777,2.774126924123266e-05,6.681638893724085e-07,2.627836270807649e-09,0.00167539999820292,5.761573647760088e-05,1.567457485407431e-06,5.118846416962698e-07,8.277852060700753e-07,5.777901268544383e-09,4.0383936976695623e-07
priorregion1_spot_4,7.553278997818325e-08,1.6786740708596427e-08,0.017743192706257103,6.895018964314659e-06,0.12981145158410073,0.0008911949291359635,0.2724894031882286,0.0901641447097063,0.020735387224704027,4.805931041573786e-07,5.174034423127694e-09,2.2262973743636394e-05,3.185305743613754e-08,2.495243711564399e-06,2.3450363144661427e-07,1.042937623196849e-06,5.346664466721053e-09,1.8489661925968906e-07
priorregion1_spot_5,5.1940631529134865e-08,2.7074741293375836e-08,1.0005706099036616e-05,3.344370315971901e-06,0.11442379951477051,0.0004478665257920511,0.14743258282542226,0.19593755006790162,0.02307947622612119,1.3166817950605037e-06,2.7870378116467978e-09,2.652962921274593e-05,3.162725148442292e-08,3.2003372666622455e-06,7.258130881382385e-06,1.931714195961831e-05,3.4161585338310376e-09,9.349292099614105e-07
priorregion1_spot_6,1.0041305529284728e-06,1.721943823085326e-08,7.526316076109652e-05,3.37318093443173e-05,0.5914357602596283,2.5915102014550943e-05,0.055865957215428357,0.1476600542664528,0.0023416124167852104,5.801347668921153e-07,1.2666627302593271e-08,1.4668836911368999e-05,5.004982650547164e-08,2.085707978949358e-06,5.320217098869762e-07,2.201984489147435e-06,5.254909680729725e-08,7.974093335860743e-07
priorregion1_spot_7,5.4103615987344265e-08,1.5298602029645282e-08,2.6867881751968527e-05,1.9358510689926335e-05,0.20433897376060484,4.912737367703813e-05,0.20362993851304054,0.1462322510778904,3.485822689981433e-05,4.6763150862716435e-07,7.3267823585965185e-09,2.151823728127056e-05,6.5929991688307174e-09,2.580055718226504e-06,6.712041823675463e-07,4.5362102696344664e-07,1.3220883410269837e-08,1.2656432559765563e-07
priorregion1_spot_8,2.6379001383247675e-08,6.429546872688263e-09,0.1542416349053383,1.4245042336824556e-06,0.00020077778899576514,2.7597948155744233e-05,0.40959931910037994,0.03992155846208334,8.150057101374842e-06,7.18606821692447e-07,0.00012896622574771756,4.340933787716495e-06,3.7546220355011435e-08,4.232262185155378e-07,3.214960997866001e-07,3.481561464013794e-07,1.4724184937975337e-08,2.389941329283829e-07
priorregion1_spot_9,1.4067274989315592e-07,7.752089139501094e-08,8.978306823337334e-07,2.715613243253756e-06,1.1240713229199173e-05,6.93103140747553e-06,0.15963301956653597,0.23084300011396408,0.018804777599871158,6.289665009262536e-07,1.458073977111951e-08,1.9817024895019128e-05,2.1765246493998805e-08,5.163082623766969e-05,4.6827337200738846e-06,1.4567322978109588e-06,1.5574943631690986e-06,9.040790615699735e-07
priorregion1_spot_10,1.29288164174568e-07,8.033218273340026e-06,0.05768277570605278,2.6248235917591953e-05,0.5074477672576905,0.00048054863727884365,0.0352234510704875,0.27547087073326115,9.409421545569786e-05,1.0603277758036713e-06,4.1485986645994896e-09,1.7254708018299426e-05,3.8163025806170483e-08,0.00012861840150435455,9.312768241898084e-07,2.1783635816063906e-06,1.1772458696768242e-08,3.1513536953298176e-07
