,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,8.17342513670383e-09,0.06344160512089729,1.8930068335976104e-06,2.8074602596461775e-06,1.9282397147435406e-06,1.678872405364018e-06,1.583337325428147e-06,4.161676247349533e-06,0.3479094490408897,7.193421467377448e-08,1.9804231365938564e-09,4.855955239690957e-07,6.843808053602629e-09,1.410779717048172e-07,2.3698224627111133e-08,8.440196097581067e-08,1.5629900429470214e-09,4.334118060000947e-08
priorregion1_spot_2,1.1619051942801661e-08,0.08448596186935903,4.308488769311225e-06,1.2677464019361652e-05,3.394967086478573e-06,1.5988365589691966e-06,6.191058878357581e-06,0.02408352354541421,0.35416975170373916,1.5914824444962507e-07,3.1664125099695182e-09,3.565938314409323e-07,9.682919310805004e-09,2.0384125676287113e-07,3.186950383593512e-08,9.073943765258718e-08,9.81736586469495e-10,4.252674177251947e-08
priorregion1_spot_3,2.9890249386710366e-08,0.3153548449277878,5.983054819580503e-07,2.0668325419137546e-06,6.0869251456097114e-06,0.02259549545124173,7.324542934838974e-06,1.5194410991625775e-06,0.1228040136396885,1.6447162707322607e-07,3.4136075410806655e-09,1.6942722936619247e-06,2.239182528285255e-08,5.30882047655723e-07,4.22601504013187e-08,8.694992530422496e-08,2.511119978620968e-09,9.382194967599844e-08
priorregion1_spot_4,2.0275926804202983e-08,0.41908820867538454,6.173419507149448e-07,1.2989890933567952e-06,2.116738494351012e-06,1.1793284511441017e-05,5.078143294667826e-06,6.193516213670591e-07,0.31169537007808684,1.549331926753439e-07,1.0809386830068492e-09,8.718092885828809e-07,9.696816549720212e-09,3.42370938710701e-07,1.4119380775667878e-08,1.6690486077663992e-07,1.5239848605297369e-09,5.114999286348621e-08
priorregion1_spot_5,1.5134469144584275e-08,0.3983242616057396,6.216029333927509e-07,3.95032259348227e-07,1.7850442247890897e-06,1.0856300946215923e-06,3.1408796530740803e-06,5.14697526909913e-07,0.3171357110142708,1.0289279650521622e-07,2.106814189772877e-09,1.5049896376240212e-06,1.434392662424955e-08,4.1292037593620996e-07,5.804075318138758e-08,1.3767946995812964e-07,2.3380275160356238e-09,2.803370708903685e-08
priorregion1_spot_6,1.320555029771242e-08,0.15786953270435333,6.324551748093655e-07,9.384026270709002e-07,6.108258253334499e-06,0.002258148265536875,3.960640560762841e-06,5.644091146450592e-07,0.45480767190456395,2.358297230387052e-07,3.3804870458453705e-09,4.961314601814593e-07,1.1063142402178983e-08,2.3592581825937487e-07,1.4156505869777903e-07,1.3641465201885694e-07,4.930401487079905e-09,9.232117577084864e-08
priorregion1_spot_7,1.5027980992954328e-08,0.16703695952892303,6.278651335378527e-06,2.649291275247379e-06,0.00014231970708351583,7.901783501438331e-05,3.106944341197959e-05,0.044339358992874625,0.599413526058197,3.677168308513501e-07,7.921890299300572e-09,1.9016586247744274e-05,1.2269409133125464e-08,2.1262095629026587e-06,4.330948850110872e-05,5.961334920812078e-07,8.953193164629171e-09,9.611860747327228e-08
priorregion1_spot_8,1.2674029559178734e-08,0.13557415455579758,5.419759008873371e-06,9.095353234442883e-05,6.553217963300995e-06,3.7563121054517977e-06,1.142195151260239e-05,0.011766029056161642,0.477569617331028,3.1695439730583533e-07,2.7508422872912776e-09,2.513073354748485e-06,9.253631416683561e-09,1.1509175976698318e-06,4.600553538125496e-08,3.128247456629652e-07,3.0457554145435497e-09,9.088361139220069e-08
priorregion1_spot_9,0.0005158633866813034,0.7179886430501937,1.1778606427981232e-07,1.4620871695569807e-07,2.149117825922531e-07,2.7919687681787766e-07,1.7235913958302261e-07,6.201399394001328e-08,4.896161485135054e-08,1.241790736905557e-08,5.668569252881284e-10,1.858288769085448e-07,5.409173127191025e-08,3.638770671443581e-08,7.810949931297274e-09,2.0404850253896715e-08,6.161802595938682e-10,4.342852522043472e-09
priorregion1_spot_10,2.1565859409378164e-08,0.18227299600839614,5.358191538107348e-06,3.0974334435995846e-06,8.595558801971492e-06,4.1058480746869465e-06,4.629936665878631e-05,2.9872828008592485e-06,0.36159379929304125,2.466164147563177e-07,3.6193333774470207e-09,1.925973606375919e-06,1.7324532297635643e-08,1.2358694812064641e-05,3.6810883408122666e-08,3.9833235314290504e-05,2.240560281752125e-09,4.808360216657093e-08
