,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,2.0025602793793952e-07,0.0939328420907259,1.0113606003869791e-05,1.9066124059463616e-05,1.264911043108441e-05,0.25534443855285643,0.13315263763070107,1.1752279397114762e-05,1.2815909349228604e-05,1.843038131710273e-06,1.3053430203413545e-08,1.1199008213225172e-05,0.1312982350587845,0.10408569127321243,5.114158682317793e-07,9.951061911124271e-05,0.12480325400829315,1.9260647192709255e-07
priorregion1_spot_2,0.017697838228195907,0.18169479891657828,3.3148337570310106e-05,1.608639449841576e-05,3.601949701987906e-05,9.347849227197003e-05,0.32261542081832884,6.185468319017673e-05,1.0598839344311272e-05,3.0670982823721716e-06,1.0149736375808516e-07,1.5297280197046347e-05,0.10340400449931622,8.686549654157716e-06,5.542607032111846e-05,0.14411029517650606,0.31925491243600845,3.244826655190991e-06
priorregion1_spot_3,4.002806424097117e-08,0.05188626293092966,3.1024846066429745e-06,6.848245175206102e-06,1.3993269476486603e-05,0.031549788825213906,0.08669014424085618,9.856431779553533e-06,9.612391149858013e-05,9.10845478756528e-06,1.594216785250069e-08,8.728597504159551e-06,2.721071927780372e-08,0.024880459159612654,5.281924541122862e-06,0.21745464578270912,0.02429018300026655,1.8274628416747876e-06
priorregion1_spot_4,7.640534931852017e-07,0.181189127266407,0.00010055956008727663,1.8069002999254737e-05,6.461241719080135e-05,0.002642452507279813,0.03302889298647642,3.294603193353396e-05,5.240781465545297e-05,2.350068041323539e-06,9.248647847570625e-09,2.01476246729726e-05,7.272253697010456e-08,3.523174950714747e-06,8.35661424503087e-07,0.1571718282997608,0.1028992049396038,2.772762087488445e-07
priorregion1_spot_5,2.2824511791696977e-08,0.12730153501033784,1.8020461652668022e-06,1.2487759306623047e-06,2.3262569470716703e-06,0.08712128922343254,1.4130528995792702e-06,1.566475185654781e-06,1.8727905001014734e-06,0.0008748722058953718,1.1388784981747338e-08,1.1112998436146882e-06,3.386495350810038e-08,0.12277584560215474,4.846666143976108e-07,9.954526376532158e-06,0.3377416551113129,1.2558406012885825e-06
priorregion1_spot_6,0.013267696276307106,0.3467371955513954,6.628813171118964e-05,0.021734828315675258,3.5386289255257e-06,3.947889899791334e-06,0.17755001559853553,5.151580376150377e-06,5.659385948320051e-07,5.755025142661907e-07,8.71773004895715e-09,5.120934133628908e-06,0.22078006118535995,6.809479742742042e-07,1.3187286356242113e-07,5.835106065887885e-07,3.0729852529276515e-08,2.901524837284342e-07
priorregion1_spot_7,1.0780414894107084e-09,0.2519400268793106,4.08954645703119e-09,1.2598200527236259e-08,5.309517625562421e-09,1.4693869854198739e-08,7.37722118948625e-09,7.0257288653508e-09,3.3485964001656043e-09,3.3502868479473594e-09,6.56560014689056e-10,8.428240816371615e-09,0.28961002677679065,6.8047262935522214e-09,1.9894813463317014e-09,2.139083199459435e-09,0.00013215683211456055,2.50554754721577e-09
priorregion1_spot_8,1.1113009783514371e-07,1.4311042884074254e-08,9.465045377510252e-06,1.769625187080237e-05,1.7897992802318185e-05,0.053676703572273256,0.1816763125360012,6.8337317316036206e-06,1.9338112792866016e-06,1.4149520609407772e-06,7.461466333680278e-09,1.8649404410098215e-06,2.0033937708774376e-08,0.11008147075772286,2.489440774411378e-07,6.437398496927926e-07,0.1592536471784115,1.129731252547117e-07
priorregion1_spot_9,0.014045463735237717,0.11416047848761082,0.015847296640276908,0.00021031354990554973,5.537449032999576e-05,0.1972010672092438,2.8183063841424884e-05,2.357544590267935e-05,2.2486028046841967e-05,4.8417432481073774e-06,3.9990129074851674e-08,0.00011503688219818287,0.2850436374545098,4.0587485955256856e-06,8.604967320025025e-07,0.09032764583826065,0.15861596688628196,1.024265145588288e-06
priorregion1_spot_10,7.6178468816578975e-06,0.1461712844669819,4.9201856199943e-06,2.3460450483980823e-05,8.303706999868155e-06,0.33108850419521335,6.427207990782336e-05,5.802487294204184e-06,9.655423991716817e-06,5.3764076483275854e-06,2.4040614832188112e-08,2.1043592914793406e-05,0.16511530876159666,0.021288189850747586,7.701076384591943e-07,0.3117046773433685,0.1892923831939697,1.1235301144552068e-06
priorregion1_spot_11,0.0006267898337682709,0.16524282470345497,9.009042478282937e-05,7.006468877079897e-05,2.3002433317742545e-05,0.19870110377669334,6.651746625720988e-05,8.619350810477044e-05,1.188144133266178e-05,1.0205584067080055e-05,5.204559823113187e-08,2.3096779386833077e-05,0.10929343327879906,0.08954211883246899,1.4361885121161322e-06,0.1426377110183239,5.437058536728046e-08,1.960654981303378e-06
priorregion1_spot_12,5.376140990165368e-07,1.4129875491875055e-08,3.060721655856469e-06,0.014722050167620182,4.665008259507886e-06,1.1945487494813279e-05,0.07577050849795341,5.389084026319324e-06,1.99251577441828e-06,4.3016198469558736e-05,3.471756038209151e-09,6.147776798570703e-06,0.1099461268633604,2.0035021043440794e-05,4.1391433001081176e-07,0.033820131421089174,0.22264886200428008,8.041014979198735e-07
priorregion1_spot_13,1.5772977501882226e-08,5.3408914402197645e-09,3.912693870233852e-07,5.042683113742897e-07,7.166475285202979e-07,1.7438539089198456e-06,7.036314912056697e-07,1.0754919799182971e-06,3.508772135774052e-06,1.2648788469959984e-06,1.9918880544977925e-09,6.865970249236852e-07,0.42991607487201694,0.28088518679142,7.133586564123107e-07,2.178304812332499e-05,0.14328156709671022,1.5296615600846054e-07
priorregion1_spot_14,3.1121642678044736e-05,0.17467388063669204,3.611819465731969e-06,2.8376317095535343e-05,1.471930308980518e-05,0.05685098487883806,0.11140656061470508,2.8925990591233133e-06,6.460753820647369e-06,2.4393457351834513e-06,1.2166646179423426e-08,0.0007931161555461586,0.29275495260953904,8.507672146151891e-06,3.932127938810482e-07,0.07271294593811034,0.04330671094357968,9.770934070729709e-07
priorregion1_spot_15,5.7308542622536156e-08,1.5655056539998213e-08,0.01408970053307712,1.0171802432523692e-05,1.3960370370114106e-05,0.05688128676265478,0.10983228124678135,5.881726428924594e-05,2.045199335043435e-05,2.3441354301212415e-06,6.5264151194455165e-09,1.6181852686258938e-06,1.10397810448859e-08,4.370160149846924e-06,3.004924522542751e-07,0.322478349506855,0.229051224142313,1.487158911572806e-07
priorregion1_spot_16,6.898786466535967e-08,2.36857191637796e-08,0.00014854959154035898,8.377012673008722e-05,5.0225538325321394e-05,0.4972600102424622,0.17405738830566408,0.021261521056294443,1.8801252565481264e-06,3.161663670425696e-07,7.203046070713981e-09,2.6741101009974954e-06,2.898175592846997e-08,7.578582227552034e-07,2.0145907200230795e-07,2.3104205411073055e-07,0.14990575537085532,1.6143606842433659e-07
priorregion1_spot_17,4.3816977211008636e-07,0.24079761281609535,7.646120229765076e-06,5.691349088010611e-06,1.8279207688465247e-05,0.0380956094712019,0.09664371721446514,2.02056898160663e-05,2.2203220396477263e-05,7.465335079359648e-06,1.6594831109273404e-08,3.585497267977189e-06,0.129570871591568,4.975728165845795e-06,5.27073020748503e-06,0.10637820325791836,0.027110434230417015,6.449413064046896e-07
priorregion1_spot_18,1.8693056915708441e-06,0.08491265587508678,3.9669248872087336e-05,8.536977657058742e-05,2.23586593165237e-05,0.07071176692843437,0.08446474075317383,2.749442892309162e-05,3.378032533873921e-06,1.3054206465312746e-05,1.3888553596075327e-08,9.94402939795691e-06,0.2878341108560562,0.12111042365431786,2.105750570535747e-06,0.04610197842121125,0.058818576857447624,0.002212385705206543
priorregion1_spot_19,4.637446586741589e-08,8.547995111740648e-09,1.775758382791537e-05,4.622230721906817e-06,2.6512804197409423e-05,0.16759102866053582,0.4874944850802422,3.987089421571e-05,0.000156190714915283,1.855797036114382e-05,5.7826220478673926e-09,9.825480765357499e-06,1.1546675970919296e-08,0.31250754594802854,6.032889416474063e-07,6.593962962142541e-06,3.353572053388377e-09,4.977906030489976e-07
priorregion1_spot_20,2.7834007454430326e-08,1.5894096918600553e-06,1.4615325198974462e-06,1.3323174812285288e-06,1.1054807657728816e-06,1.1151441640322447e-06,0.10518641844391823,2.296762124842644e-06,0.02717290474101901,1.7342920784813033e-06,1.418327061353253e-09,3.3494762647023887e-06,1.1351581719054595e-08,4.762298303262469e-07,2.3188774704863136e-07,0.45800610184669494,1.3681420052424898e-09,1.7097660176546015e-07
priorregion1_spot_21,3.4623989364490625e-08,0.24157769680023194,2.019654502873891e-05,0.0333582203835249,9.860135605777032e-06,0.38259233683347704,0.09513619393110276,3.1371536124424892e-06,3.515314608648623e-06,1.987702546557557e-06,1.073185296185386e-08,8.560217938793358e-05,1.3251894470656111e-08,8.956132944604179e-07,1.9620723534785614e-07,4.023768255478899e-07,1.8072741703178962e-08,9.826167826076926e-08
priorregion1_spot_22,5.473758974972043e-08,0.30952908396720885,2.518306916954316e-06,2.585230249678716e-05,1.4809291724304784e-05,3.228928073895077e-06,0.15278546065092088,2.977872668452619e-06,4.218166805003421e-06,3.052893964650139e-06,5.917318324222265e-09,2.6982214512827342e-05,2.5788432989060085e-08,0.21369387954473495,1.5145536096383698e-07,1.364848134244312e-06,0.2747484475374222,2.003607789902162e-07
priorregion1_spot_23,2.4839052681358e-08,0.391998815536499,8.942317975879632e-07,0.017868050560355186,1.3605458548227037e-06,4.163956618867815e-05,0.26688286364078523,5.280930679418816e-07,1.2051682631408767e-06,1.0230779068365337e-07,3.4483179645050654e-09,9.118622347159543e-06,4.38751308617924e-09,3.986793615240458e-07,6.601887143631302e-08,1.0114645938585909e-07,2.0938302114359433e-08,7.113731896879473e-08
priorregion1_spot_24,6.194780326040928e-07,0.12349396310746669,4.000632020506601e-06,9.048182619153522e-06,1.722795868772664e-05,0.30351451635360716,0.1078399710357189,5.285213592287619e-06,1.6849320400069703e-05,1.5976090310232394e-06,1.4453505148281923e-08,2.3496165795222627e-05,4.7209265652270464e-08,0.10290900953114034,5.272832879654744e-07,0.13357387408614158,0.053608447499573234,4.4237615810516217e-07
priorregion1_spot_25,4.7621679044596025e-09,1.9458310962505723e-09,4.723650874893792e-07,4.088049621486789e-07,9.005649246773828e-07,0.3989859104156494,5.171818486360279e-07,9.73600032239119e-07,4.786456975125475e-05,2.0293762190704003e-07,2.358196193874562e-09,2.6429440254105434e-07,0.3639072820544243,6.811446809251721e-07,3.868389377714721e-08,8.22000643552201e-08,9.72914415697801e-10,2.4087646721682176e-08
priorregion1_spot_26,4.57390849639694e-09,3.849226115626436e-09,2.6845576940104365e-05,1.1915776951809676e-06,2.082153412175103e-06,1.8197315455381614e-06,1.8612805604334427e-06,9.357056796943652e-06,1.0791165664159054e-06,0.0015970063221175225,1.6478743258829811e-09,2.8645347583733386e-06,7.907401933238134e-09,0.051762619800865654,5.699221958366252e-07,0.45086684823036194,1.8022146774931976e-09,1.8249905551215308e-07
priorregion1_spot_27,1.0632150626577188e-08,0.10758261568844318,5.85498728469247e-06,1.7365620351483813e-05,0.01338701625354588,0.004034564993344247,4.814137309949729e-06,2.98268161031956e-06,5.946736536088792e-07,2.1228657601568556e-06,3.739984022477216e-09,1.3412389705536043e-06,0.05807226821780205,0.08937519453465938,8.187721256547323e-08,1.0455957067279086e-06,1.327095491276964e-08,5.7248151819067065e-08
priorregion1_spot_28,4.75563031159254e-06,0.29064544290304184,4.268352972758294e-06,7.715524839113641e-06,1.2598884723047377e-05,0.1050997544080019,0.07221641279757023,1.6993759345496073e-05,6.32667383797525e-06,1.6315594223215157e-06,7.096176379839393e-09,6.139191191323335e-06,3.6938689618182252e-06,0.00020994202495785432,1.9345465261721987e-06,0.23485495671629905,0.15598102658987045,2.677214993695998e-07
priorregion1_spot_29,1.5848519225869494e-07,0.18039114251732824,1.43016850870481e-05,4.646396009775345e-05,4.857127532886807e-06,0.09611857831478118,5.5207634886755844e-06,6.736935483786511e-06,1.4488244744370606e-06,1.8689158366669292e-06,1.6525615653684157e-09,2.0963080260116842e-06,9.505779408058857e-09,0.04685086943209171,2.9875824054670374e-07,0.001394538878230378,1.2149343007195056e-07,4.3292577629472366e-07
priorregion1_spot_30,4.395424335612574e-09,0.6070072621107101,1.3047667302146238e-08,2.477455991467537e-08,1.7276827879442182e-08,2.2537200816685755e-08,7.460347073440232e-09,3.046783163540568e-08,1.9106569215665562e-08,5.613252973546424e-09,1.932134247040196e-09,7.411847091631786e-09,1.6063455343662272e-09,1.3733636183843602e-08,6.218916626110627e-09,5.744574305133199e-09,0.12284493818879128,2.6942230668680622e-09
priorregion1_spot_31,1.1396577157540833e-07,2.3676525717775122e-08,1.2516870356193976e-05,1.717521772661712e-05,9.647963725001319e-06,0.34384557604789734,1.0945005578832934e-05,1.5518132022407373e-05,1.4721003253725941e-05,5.512657594408665e-06,9.733236172593252e-09,5.10129452777619e-06,1.3003679111278645e-08,0.0635702732950449,1.6917581220354804e-07,1.5856595439345257e-06,0.22390807718038558,3.6316031781780117e-07
priorregion1_spot_32,5.18160570450732e-08,0.21438607200980186,0.010146675445139409,1.5092231706148596e-05,1.1825874935311731e-05,0.06813253238797189,0.017189352493733167,2.285382342961384e-05,4.739617588711554e-06,2.4622577484478824e-06,9.613561502419543e-09,9.429401370653067e-06,1.511497518258409e-08,0.007698402553796768,2.0815811581087475e-07,0.24101320579648017,1.3172240365122435e-08,3.5940938829526204e-07
priorregion1_spot_33,1.280906197109744e-07,0.06111240666359663,1.0547401370786248e-05,5.807739307783777e-06,1.2227272600284778e-05,0.09970482103526591,0.023713942151516676,1.007211421892862e-05,7.326955187636486e-06,6.13943493590341e-06,5.828662752449532e-09,4.701463080891699e-06,0.027786321658641103,0.029680526815354824,4.5965512498469255e-07,0.0822210930287838,0.03610686995089054,2.600545570885515e-07
priorregion1_spot_34,0.0037724080611951654,0.19406332969665527,3.2950330137282438e-06,2.2583801364817194e-05,1.0181493689742639e-05,4.376061442599166e-05,3.7864818068555905e-06,3.5825650911647245e-06,1.1909203158211314e-05,4.656383475776238e-06,8.311561661145108e-09,9.762820309333619e-06,0.10808712840080262,0.14734160229563711,0.03064749035984278,1.4482403503279786e-05,0.3851277753710747,9.105097387873683e-06
priorregion1_spot_35,2.44571618956968e-08,2.9326213790703554e-09,8.673748368437373e-07,1.5010438573881404e-06,3.3403101838302975e-06,1.206783349516627e-05,0.11262920387089252,2.325745185771666e-06,1.4739465223101434e-05,1.1101112647793344e-06,2.873039306461323e-09,2.9116867608536274e-06,0.3618598818778992,0.09870593026280404,1.4260147338518436e-07,0.30790203511714936,4.934054298466605e-09,7.567472088965133e-08
priorregion1_spot_36,2.060757440247585e-08,3.4969319662181424e-09,1.8469165240730946e-06,1.192869035548938e-06,2.366986132074089e-06,0.20235144570469857,3.6187216551297753e-06,2.6207756718577e-06,0.010651139542460442,5.845770203904977e-07,4.138941434028709e-09,2.7459513262328984e-06,0.2693875402212143,0.018145938124507665,2.404461689309301e-07,0.055905016139149666,7.935834656080944e-09,9.674623377975423e-08
priorregion1_spot_37,1.3166611338988333e-07,0.19995514154434205,1.3050516599832916e-06,6.059697466298531e-06,4.069756028002303e-06,6.733285817972501e-06,0.13151549249887465,1.635189045146035e-06,9.388478702021532e-06,6.707326122068481e-07,3.1626220531322247e-09,1.3581696066466977e-05,0.18312510326504708,0.13736453875899315,1.4126306524531174e-07,2.3259560066435376e-06,0.18968570530414583,2.399807868869175e-07
priorregion1_spot_38,0.00362944962689653,3.555867866822382e-08,4.509212194534484e-05,8.870839556038846e-05,7.435285588144326e-05,0.03025809032842517,0.32543257623910904,0.0001360096677672118,6.346091163322854e-06,2.680679863260594e-05,2.8043317090720167e-08,8.31428053061245e-05,0.054593182355165484,0.05931636057794094,2.817778454300424e-06,0.08167668767273426,0.1289566583931446,4.9845717740026885e-06
priorregion1_spot_39,3.265368579974392e-08,0.7373677432537078,2.0848267809014947e-06,3.4337848433096954e-06,2.7721118499357544e-06,0.3228158786892891,2.4467443950015878e-06,1.4239168081076058e-06,2.684073854197777e-06,2.7119183272361623e-07,2.145043809242964e-09,1.1414223763495102e-06,6.698638310709273e-09,1.4894069806814513e-06,5.0361621717343044e-08,3.0203354555169427e-07,8.888609448476361e-09,2.732384682957445e-08
priorregion1_spot_40,1.7965419516485783e-07,0.10947915017604828,3.1463605523640583e-06,3.997541625722079e-06,6.479633884737269e-06,0.19248243272304533,0.16175414100289345,4.966392498317873e-06,1.6520513895557089e-06,1.1535528756212443e-05,3.751403909735274e-09,1.762091960699763e-05,0.1222500991076231,0.14525318443775176,3.2702679391150015e-07,1.4245000556911691e-05,1.1696633128721601e-08,2.4663238562538936e-07
priorregion1_spot_41,3.216292201457805e-08,0.4695207759737968,2.9702708985723804e-07,6.729312616471361e-07,1.4176082004269119e-06,1.2128906178077158e-06,0.13054802119731904,2.1203045093898253e-06,2.036549892636685e-06,1.7729195960214384e-07,1.5852314183550935e-09,3.997308340331074e-07,0.11545301489531994,3.5600150027903515e-07,3.01163300520102e-08,1.2435350171813297e-07,5.8819149106881234e-09,3.833639112826859e-08
priorregion1_spot_42,6.850689580062407e-08,0.10438063144683837,3.88661162560311e-06,5.4616853731204175e-06,1.6201156086026458e-05,0.18213291242718696,0.08950164131820203,1.84021553650382e-05,2.153479772459832e-05,1.1120637736894423e-05,1.3468332271671104e-08,1.4604114312533058e-05,0.053807634674012665,0.10906277224421501,1.1302486370823317e-06,0.07643319815397263,0.20998074486851692,2.650383905233866e-07
priorregion1_spot_43,8.266193361805564e-07,0.10449548214673997,2.2278285450738624e-05,2.2838986569695408e-05,4.46759599071811e-05,0.05153941065073013,0.24013825803995134,2.764863374977722e-05,7.704070617364779e-06,2.4832192025314727e-06,1.1739685179534832e-08,0.000524874942493625,0.1842035509645939,8.72722662279557e-06,3.662743665699964e-07,0.12920134589076043,0.07782225795090197,5.576025813525121e-07
priorregion1_spot_44,0.003515760344453156,0.10644700415432454,3.8686228617734744e-05,0.0003174251120071858,2.31909144531528e-05,0.1852310337126255,0.26522724628448485,1.4676748287456576e-05,5.736222715313488e-06,1.326042270193284e-05,2.0444545700826212e-08,0.0001603508288098965,0.07885273061692716,2.386532169111888e-05,1.226296222966994e-06,0.08559755347669125,0.13537105023860932,2.2628188503404087e-06
priorregion1_spot_45,1.4662869531889553e-07,0.63238405585289,2.330168820208201e-06,1.4802508985667373e-06,2.162359282920079e-06,2.160088081382128e-06,1.6335711904957862e-06,2.5674837502265293e-06,1.7219598817064253e-06,1.4248351362766698e-06,3.5683676014031107e-09,4.357450009706554e-07,3.284207235054737e-08,0.07412867993116379,1.5663714663105567e-07,0.014474762603640556,4.590016722261226e-09,1.267247114355996e-07
