,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,1.2225487608930052e-07,1.92894055395243e-08,3.143489595913707e-06,4.395638620735554e-06,7.161924145293597e-06,5.181739265935903e-06,1.3667447262832866e-06,2.8060427098353106e-06,7.525298133259639e-06,0.13363261595368384,0.37001464366912845,3.5534650692170545e-06,2.600771535909985e-08,2.8625621507671897e-05,2.2235262531467018e-05,3.86847526897327e-05,0.062301199324429034,0.235173948854208
priorregion1_spot_2,1.4723212018452612e-07,9.453204130593918e-09,0.00013902782593504525,6.243114830795094e-06,4.710961320597562e-06,4.112708957109135e-05,8.816557692625792e-06,1.8849496518669186e-05,2.9418754820653703e-05,0.03165446482598781,9.691336666506346e-09,5.91215864460537e-06,1.1328794036202798e-08,0.00012858953050454147,0.08214014060795308,6.045915165486803e-06,6.1110087656857106e-09,0.7452811002731323
priorregion1_spot_3,3.215142001522509e-07,1.9137131612723123e-08,3.1062205266607633e-06,0.1745875187218189,3.961356105719461e-06,4.242009322297236e-06,2.9134460419300015e-06,1.7100798118008244e-06,1.2979879784325021e-06,8.751354198466287e-06,0.20101705938577652,0.0007946833298774437,5.055360343249049e-05,3.687990738399094e-05,1.2716556102532194e-05,1.0293854620613276e-05,1.0768478420075666e-08,0.7235271006822586
priorregion1_spot_4,7.492745943693536e-08,7.236185073367096e-09,6.581772358913441e-05,0.04898191075772047,0.12115178927779198,0.00019877649829140866,4.38513957305986e-06,3.547272663126932e-05,3.916918049071683e-05,0.2385858975350857,0.23364211916923522,1.1395425917726245e-05,6.284281575119622e-08,3.1876080902293326e-05,0.07020507119596003,3.447235474141053e-06,1.0009204087779723e-08,0.26386381834745404
priorregion1_spot_5,1.797754034527088e-08,2.377217289684097e-09,9.473962194306296e-07,1.169838861869721e-06,9.64068226494419e-07,6.323696993604244e-06,2.4340686536561408e-06,1.8682508368783602e-06,2.2169492240209363e-06,8.355693034900469e-06,4.002734876884518e-09,2.9859673531973387e-06,3.191235222743672e-08,0.03697708901017904,0.031138246692717073,2.6755625299301758e-06,1.958279249869577e-09,0.5984233260154724
priorregion1_spot_6,2.873617761522951e-08,3.804197779011531e-09,0.06263072043657303,0.2795430824160576,1.6110155047499575e-05,6.326857806016051e-06,7.315556354114961e-06,1.649928135520895e-05,4.247290053172038e-06,6.928587072252413e-06,1.159502244219013e-09,4.1181522192346165e-06,1.3021075329078258e-08,6.396037633749075e-06,0.011151480395346879,2.136986938694463e-06,1.971550633861341e-09,0.618571275472641
priorregion1_spot_7,3.419491001466213e-08,4.238708739556785e-09,5.7716067885849055e-06,1.143177900075898e-06,4.825167229682848e-06,5.2979598876845564e-05,1.0459938357598732e-05,4.363521088635025e-06,0.0070106960134580735,0.006452505872584879,3.451379904095831e-09,2.2121211372905233e-06,1.26666972022349e-08,0.006746188271790744,0.12054872177541257,6.539271053043195e-05,5.780289313861433e-09,0.90585076212883
priorregion1_spot_8,6.644228527363793e-08,8.194942768824377e-09,4.187738636574068e-06,0.0077502872096374634,3.366479268152034e-06,4.061022682435578e-05,4.653246542147826e-05,5.64470062727196e-06,3.9509755310973565e-06,2.867574266929296e-05,3.3109058272806635e-09,0.009611930930987,8.815674661377671e-08,1.5046590442580055e-05,5.273967440189153e-06,1.3660625882039316e-06,2.328603754264691e-09,0.6019599139690399
priorregion1_spot_9,3.737861007380161e-07,6.873432223386544e-09,3.2096055974761846e-06,1.1244436291235617e-05,1.374313583255571e-05,6.330825794975681e-06,1.9182068353984508e-05,1.586162361491006e-05,1.2905718131150936e-05,0.23545692339539528,2.565729868564404e-08,8.272523791674757e-06,8.652914402773605e-08,1.4273549777499285e-05,0.0018247161060571673,1.4532002865053073e-06,2.736161619498745e-09,0.26068412959575654
priorregion1_spot_10,9.257038193766222e-08,7.927027345644433e-09,1.91453576121603e-06,4.494812355915202e-06,1.0066368577099639e-05,7.5973701541443e-06,5.869952883585938e-06,2.262817645259929e-06,3.734846063707664e-06,0.0015426021884195507,4.023952215881366e-09,0.0002826216834364459,2.589350334147867e-08,0.030253433901816607,2.3274643262993776e-05,9.331385490440881e-06,1.988030149391307e-08,0.6590180426836013
priorregion1_spot_11,5.695237579317336e-08,1.0215214496511751e-08,0.00023465619669877925,0.0008102152816718445,6.809716910538558e-06,3.3491339536340093e-06,2.834457040989946e-06,3.945185289921938e-06,2.6305012397642715e-06,3.4078071280418953e-06,0.18817143887281418,7.2536266088718555e-06,4.2876710715233914e-08,6.4433276747877246e-06,1.1924960745091086e-05,1.581621029345115e-06,3.0973302256320782e-09,0.8620654672384263
priorregion1_spot_12,1.3473790474449746e-07,1.0573951669812233e-08,4.999836219212739e-05,0.03485132474452257,2.120637145708315e-05,8.393800344492776e-05,5.895929962207447e-06,1.0850318085431354e-05,9.536213019600838e-06,7.5236901466269044e-06,0.2025234781205654,6.040583730282378e-06,8.992206375069147e-08,0.00011852440948132426,0.09657810591161252,8.26179830255569e-06,1.6916344236506122e-08,0.6038535445928573
priorregion1_spot_13,5.179162219093314e-08,2.5384804569483778e-08,0.0010048726690001788,1.729592422634596e-05,2.8324886625341605e-05,0.013127143774181605,2.0416446477611317e-05,2.2821050788479624e-05,1.8153948803956155e-05,0.22791864573955536,5.531929225810472e-09,5.711779908779136e-06,1.2977448093920431e-08,7.905875791038852e-05,2.836470630427357e-05,9.788114721231978e-06,3.352358868280447e-09,0.6290378212928772
priorregion1_spot_14,1.5352255644529578e-07,6.4887779149813706e-09,3.0812159820925443e-06,6.5189481119887205e-06,7.008082593529252e-06,0.006098211463540793,3.947927689296194e-06,2.49647553118848e-06,3.838436157366232e-06,0.0016327003424521534,3.760286249043787e-09,0.0002674098534043878,9.413597235052863e-09,0.04363438170403242,3.794945951085538e-05,8.68517158778559e-06,1.7131019802718588e-08,0.7725455343723296
priorregion1_spot_15,7.027506995882505e-07,6.2751278617767525e-09,2.43563789581458e-06,4.2901383949356385e-06,5.36170609848341e-06,0.011026834696531295,1.6475858865305783e-05,8.261681887233863e-06,9.527639485895634e-06,8.576758555136622e-05,4.622392624220596e-09,1.1566573903110111e-05,2.415117874576822e-08,0.013082259707152844,0.00016375423001591116,4.505951915234618e-06,6.400298757647251e-09,0.9085245192050935
priorregion1_spot_16,3.262508414536569e-08,1.0885976919894349e-08,1.5153761864894478e-06,9.745164845753607e-07,2.9809454758833457e-06,0.00014257684597396292,5.71428752209613e-06,1.6109898808736034e-06,0.00035679044376593085,9.46741156440112e-06,0.19613458290696145,1.6379129135657422e-06,1.7650352646114696e-08,0.013781845523044468,0.16623438224196435,4.974997591489228e-06,5.25381425031668e-09,0.5605132132768631
priorregion1_spot_17,7.20303834356173e-08,5.0645787341707665e-09,8.983100940440635e-07,0.00018585958241601475,1.3577281436027989e-06,2.9573306278507517e-06,3.5751244695347857e-06,1.6178842543013161e-06,6.437860776031811e-07,0.24881110042333604,2.955579792018881e-09,0.3037043422460556,2.0222314667250887e-08,2.7864853564096848e-05,2.3825545940781013e-05,1.1428841503402512e-06,2.063144843855724e-09,0.41509576737880705
priorregion1_spot_18,6.436028350265133e-08,5.249027594800283e-07,8.46672168108853e-07,0.012361406674608588,3.128822265807685e-06,5.843572921548913e-06,7.217680831672626e-07,1.206418448873592e-06,1.1910361592981644e-06,0.20409349650144576,0.05483739245682955,3.445460026796354e-06,5.353644656480583e-08,0.02423657737672329,7.770906449877657e-06,6.312061327662377e-06,3.4299637086121495e-08,0.14641624391078947
priorregion1_spot_19,1.8394609710981057e-07,8.314195598657647e-09,4.640348470275057e-06,1.2354648015389103e-05,0.019888805784285066,9.09666146071686e-06,3.215046831428481e-06,1.2044803770550062e-05,3.408875909372e-06,0.1569637894630432,0.1341267481446266,6.43756698082143e-06,1.71833956841283e-08,4.8175415213336246e-05,7.847753768146505e-05,7.554668991360813e-06,7.53741824510712e-09,0.5485426694154739
priorregion1_spot_20,7.309861089765946e-08,1.7875185491789126e-07,1.7087270350657492e-06,1.2046160122736185e-06,3.815434729403933e-06,9.411417067894947e-06,3.017852156972367e-06,3.905024755113119e-06,2.5233933865820293e-05,1.6166869954759022e-05,0.14228488057851793,0.1166206903755665,2.566341322562949e-07,5.197533573664259e-05,0.019336910173296928,5.278059597912943e-06,6.832806875856079e-09,0.5756553024053573
priorregion1_spot_21,5.884558405000462e-08,1.6357568810576594e-08,3.7680731225009366e-06,7.758532046864276e-06,7.082578599693079e-06,6.223780983418693e-05,2.362472025652096e-06,5.214422048993583e-06,1.0047618070530007e-05,0.10781696885824203,0.22005974128842354,2.8443234441510873e-06,1.5013394838447885e-08,0.020959818456321954,9.204750895150938e-05,3.597032593916083e-06,4.431913991354009e-09,0.5793465912342072
priorregion1_spot_22,7.236490091599991e-08,1.831910858527408e-05,0.02054509464651346,0.23445294052362442,0.1524394504725933,1.5516758412559285e-05,4.6239861148933414e-05,4.9990762090601495e-05,2.9292645831446865e-05,0.00014493723065243103,4.250481411283147e-09,4.6452859533019367e-05,2.5425454897032296e-08,0.00025252949562855066,0.021866575907915832,0.0014010842307470737,1.840717054335528e-08,0.5144132375717163
priorregion1_spot_23,6.169894746221871e-08,9.919208165953823e-09,4.454231216755034e-07,2.5193266282030893e-07,1.5454985941687485e-06,2.898686329899647e-06,1.0870134190099634e-06,1.257465254411727e-06,5.945264888396196e-06,0.022279314044862986,1.4589380059604196e-08,1.098625011763943e-06,9.56315506783767e-09,0.06511869356036186,0.058956442028284074,2.8511368441286325e-06,2.2742067340431056e-08,0.599025496840477
priorregion1_spot_24,5.697340341725977e-08,5.217595377970952e-09,9.610586448616232e-06,4.308708980715892e-06,4.250237589076278e-06,9.265617705978002e-07,7.070251513141557e-07,0.010445223143324257,6.946758503545425e-07,0.021223506703972814,0.2880957961082458,1.3626010400002997e-06,9.73097864509498e-09,5.0277783884666875e-06,1.1823875775007764e-05,2.4590299858573417e-06,4.2000952937826245e-09,0.5490979969501496
priorregion1_spot_25,3.8508225408406814e-08,6.886705161690543e-09,1.5940536104608328e-05,3.8592612781940264e-06,3.209115254776407e-06,2.0170590050838656e-05,8.117705829135958e-06,1.8575099602458067e-05,0.003363583143800497,7.177255793067161e-06,3.8615706632327835e-09,3.4821870713130923e-06,4.2383592990802304e-08,1.1037871126973187e-05,2.746088030107785e-05,6.947864591211328e-07,1.574818958571811e-09,0.5561456590890884
priorregion1_spot_26,2.3789586034439483e-08,5.32851320844685e-09,8.650948331023756e-07,3.9790307937437324e-07,2.359736424750736e-06,2.0430593394848984e-06,9.118108010852666e-07,6.155963632181738e-07,1.8070981582241075e-06,6.103420128056314e-06,1.934813464998797e-09,4.05437797326158e-06,5.258638902105873e-09,1.4630161967943422e-05,0.06649790182709694,2.8418637498361934e-06,1.3829489442507284e-09,0.5536147385835648
priorregion1_spot_27,5.816373906952777e-08,2.7229342514090152e-08,3.564617054507835e-06,1.7945506272099012e-06,3.872315210173838e-06,2.5131358052021822e-05,6.3125733731794755e-06,1.007245755317854e-05,3.132564979750896e-05,4.009882122772979e-05,2.657306308329055e-09,1.4132591331872392e-05,1.552513686498003e-08,0.046170804463326935,0.10519309751689435,2.075408156088088e-05,1.5394025110193612e-09,0.7424323856830597
priorregion1_spot_28,7.565875321802196e-08,3.209519772173763e-09,1.755772632350272e-06,0.00037339783884817737,1.9924390812775528e-06,1.8304602519947367e-06,3.5732397805077203e-06,1.8150288951801487e-06,1.3063311939731647e-06,4.568635131363408e-06,2.092372330952941e-09,0.12858125418424607,4.053762143740869e-08,4.96417053454934e-06,1.5148383909036058e-05,9.9112676821278e-07,4.106693740624224e-09,0.6191853880882263
priorregion1_spot_29,1.500758600059271e-07,1.68399947320097e-08,1.6465315468394693e-06,0.1009104948490858,9.072231478057802e-06,3.856440071103862e-05,2.318659983302496e-06,4.773257978740731e-06,7.67500609981653e-06,0.08102474994957447,5.1916099508275694e-08,5.067097708888469e-06,2.828681990862947e-08,4.13349895097781e-05,9.517908620182424e-06,1.3767319444468742e-06,1.7417552788945305e-09,0.5003991514444351
priorregion1_spot_30,1.6752856808466278e-07,4.425948918473921e-09,0.010092907352373004,9.159076034848113e-05,1.786326611181721e-05,0.003508891945239156,3.127815271000145e-05,6.634554847551044e-05,1.1870575417560759e-05,0.0001880944735603407,6.0866378825963355e-09,0.005609012534841895,2.110830266133235e-08,0.018489228561520576,1.8144422847399257e-05,5.78393069190497e-06,3.097876943858324e-09,0.7297060787677765
priorregion1_spot_31,1.0778831381230702e-06,1.818545882770195e-08,0.021337752044200894,0.02155986800789833,1.7881839994515758e-05,6.581250477211144e-06,6.306871046035667e-06,1.858416962932097e-05,4.751572782879522e-06,0.00029672375385416674,2.242290031428951e-09,0.010229097725823522,2.1041743014649228e-08,0.00015720983064966277,2.7730589863494973e-05,3.663899337880139e-06,6.819386855205779e-09,0.6268132567405701
priorregion1_spot_32,2.2916849751197788e-08,2.027199430543192e-09,3.262453265051591e-05,5.291589036460209e-06,1.4177858190578262e-06,1.748723587979839e-06,3.206751352990978e-06,1.3791751052849577e-05,3.1592575851391304e-06,0.2687760263681412,1.4881771037700277e-09,1.770271563827919e-06,6.21544746781666e-09,5.828002599628235e-06,9.238401071343107e-06,6.319681847344328e-06,9.018920249515006e-10,0.28806425780057904
