	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.037767947	0.007640783	6.034148e-07	0.005458228	0.4781654	1.4172329e-07	1.6037316e-06	0.0088885715	0.012876138	2.779046e-06	0.012036985	2.3019464e-07	0.27121472	0.16594584
priorregion1_spot_2	1.7638379e-06	0.022292275	4.2107683e-07	0.006492685	0.5396861	2.6485628e-07	1.4869848e-06	0.0075985645	7.598604e-06	0.00011021898	2.591717e-06	0.021887355	0.16175534	0.24016334
priorregion1_spot_3	0.035351235	0.0008507957	1.6473894e-06	0.17170975	0.7053719	3.5651115e-07	2.4407106e-07	2.4380864e-07	0.025627393	1.2006636e-06	1.2295117e-05	0.00096384273	6.2464284e-07	0.06010845
priorregion1_spot_4	0.07707194	3.504313e-07	2.2430354e-06	0.037123602	2.4116696e-06	0.0021213691	1.3908133e-06	1.7207368e-07	0.037131604	3.3178134e-07	1.7471477e-07	0.015660094	0.7827166	0.048167773
priorregion1_spot_5	0.020041324	0.015932688	3.7653646e-07	3.1971112e-07	0.4416566	8.7298304e-07	0.030454896	5.7675913e-07	0.0049536657	5.1381824e-07	5.3490083e-07	0.0027302299	0.13313441	0.35109302
priorregion1_spot_6	0.035008848	2.9031335e-07	2.3151901e-07	0.006173055	2.0115743e-07	2.0130116e-07	1.1523248e-07	4.6770103e-07	2.7713864e-07	0.009432738	8.59371e-07	0.0005840558	0.5325488	0.41624996
priorregion1_spot_7	0.13277408	0.0063050287	3.9520097e-07	1.219519e-06	0.5337915	0.008156732	0.00988847	6.178265e-07	2.9380508e-06	1.1130394e-06	1.43769e-06	0.0036480832	0.19999556	0.10543282
priorregion1_spot_8	0.01906749	3.624248e-06	5.8510964e-06	0.017338572	0.39578944	2.4237e-06	0.0014110275	3.660194e-07	1.8394445e-06	0.005515156	7.5774556e-06	0.030770892	0.18363948	0.34644625
priorregion1_spot_9	0.017322881	0.020425191	1.150803e-06	0.01959398	0.5138045	0.004478424	1.0420903e-06	1.1879491e-06	3.0028568e-05	3.4609636e-06	6.686408e-06	1.8247957e-06	0.23892923	0.18540038
priorregion1_spot_10	0.027473563	3.3350414e-05	7.9387337e-07	0.01270819	0.44233388	8.775711e-07	0.00534627	8.3236455e-07	0.01869864	1.344317e-06	1.4127417e-06	9.0064964e-07	0.32594764	0.16745235
priorregion1_spot_11	0.09436817	0.0051301057	2.07686e-06	2.8856505e-06	0.53895897	1.4396267e-07	2.3287862e-07	1.8450542e-07	1.4787093e-05	0.003383418	0.005428781	0.043284178	0.27101463	0.03841146
priorregion1_spot_12	0.07481073	0.026567217	8.0526155e-07	1.2340977e-06	0.45012936	0.045593653	3.359382e-06	0.00520569	1.35801665e-05	1.0556245e-06	1.1627637e-06	3.020694e-06	4.445674e-06	0.3976647
priorregion1_spot_13	0.012870104	8.172063e-06	3.9952542e-07	0.015047424	0.37133044	0.0023974602	6.3380423e-07	6.9783613e-07	1.5165051e-05	8.120397e-07	0.0034350732	2.0876834e-05	0.28940526	0.30546752
priorregion1_spot_14	2.4696197e-05	0.011193295	1.8863384e-06	0.08622133	0.59856546	2.1379947e-07	0.007313247	7.1784797e-07	0.02567546	2.0474079e-06	8.939894e-06	7.767582e-07	4.8554847e-07	0.27099138
priorregion1_spot_15	0.010547927	2.1848853e-06	2.677776e-07	5.2478896e-07	0.34139076	0.00470999	1.9674793e-05	1.2500302e-06	8.011922e-07	0.0031496487	3.4706354e-06	0.017096793	0.25265348	0.3704233
priorregion1_spot_16	0.023867233	2.627599e-06	8.582882e-07	1.3922216e-06	0.3123704	5.313259e-07	1.0779262e-06	0.0045899767	1.6668241e-06	3.3353494e-06	8.8180917e-07	0.019016556	0.16583592	0.4743075
