,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.3234909936785698,3.212944736930013e-08,1.5945779637149828e-06,2.0267521904315805e-06,2.960263532258978e-06,0.00868416568264365,4.032877859572182e-06,2.419548354737344e-06,2.1035694203419553e-06,5.116096104984535e-07,7.263432433290973e-09,1.2976794414498728e-05,0.00035972623009001837,0.052777592465281485,1.8852750770292913e-06,7.02077994674255e-07,0.25432787388563155,0.23427439332008362
priorregion1_spot_2,0.6497701108455658,1.1282530198997164e-08,5.972530885856032e-07,1.3290680442423766e-06,2.5157775212392154e-06,1.8089104685259374e-06,2.2785594524066258e-06,1.0904770363140416e-06,0.007390844100154936,2.3706848324422937e-07,1.769276769536532e-09,7.41795389330946e-05,1.0484610832861564e-07,6.005337553460777e-07,7.422408110357993e-08,2.965370569540938e-07,0.44153255224227905,1.027301966161076e-07
priorregion1_spot_3,0.8906588166952133,3.572181717093059e-09,9.81395555754716e-07,1.7115035120696122e-06,1.5656729544843983e-06,2.5183437719533687e-05,9.237961785402151e-06,1.598990284037427e-05,1.2264434508324486e-05,1.9589228668337458e-05,1.9233020775999425e-08,1.8138678115064977e-05,2.6422257715097434e-08,0.30129039734601976,1.5965754442959224e-07,6.600315856530869e-07,1.0053659860176366e-08,1.1111969939747724e-07
priorregion1_spot_4,0.26149010956287383,5.646766823019789e-08,6.674983580978733e-07,1.6837347857290298e-06,1.118119325838052e-06,5.175349974706478e-06,9.286636623073718e-06,4.391040624796006e-06,2.941557759186253e-05,4.7942382252585965e-06,4.693330835081611e-09,1.6214270817727084e-05,0.0017470832855906338,3.8404514452849976e-05,0.02335452539846301,5.568771342723268e-07,0.4526016920804977,0.17391299679875372
priorregion1_spot_5,0.23065708503127097,3.721111685450751e-08,9.367046175157158e-07,0.0037482695770449936,2.350404838580289e-06,2.333020177047729e-06,3.985393664152071e-06,1.1597081993386384e-06,1.144479392678477e-06,7.014859363607685e-07,5.6859245312068655e-09,4.999850098101888e-05,1.0121054749845372e-07,1.5576799967220723e-06,5.311181098477391e-07,4.937644348501636e-07,0.09802780039608479,0.16922032237052917
priorregion1_spot_6,2.7395148460840354e-08,4.0086007402351244e-09,0.014141909684985876,2.588532288427814e-05,6.769345395696292e-06,1.5664294380712819e-06,4.318622068240074e-05,3.903801425622078e-05,3.553261615252268e-06,3.06796638369633e-06,8.007786184149879e-10,4.2558603126963135e-05,1.5432585431796042e-08,3.58689686663638e-07,2.264269494389737e-06,1.966752483895107e-06,6.6352990435447625e-09,0.7797381967306137
priorregion1_spot_7,0.18365985453128816,1.7334963686721494e-08,5.849049919959271e-08,3.307211727587855e-07,2.256918641307948e-07,1.8588006014397252e-07,2.8508485030442896e-07,3.80256909693344e-07,1.8673448849426676e-07,1.7884339342799654e-07,0.20301134511828423,3.991647213297256e-06,5.0248605276692615e-08,2.1833549084249172e-07,9.7734744031186e-08,8.994300451092841e-08,0.165138591080904,5.698458451774968e-08
priorregion1_spot_8,0.146319217979908,1.6437538974400924e-08,3.2119406000674645e-06,8.57771283335751e-06,3.4209068303425737e-06,7.992043038029806e-07,4.587506259667862e-06,1.6938622047746323e-05,2.321601493804337e-06,6.204648889251984e-06,2.886037409055575e-09,0.00014471204704022967,3.3077888872412586e-08,1.3157032185517892e-06,3.2974470059343736e-06,5.724082512870154e-07,0.10026679635047914,0.1822096027433872
priorregion1_spot_9,0.15943474471569063,5.7411300424803355e-08,1.2720823121981084e-06,1.641833461007991e-06,3.4763097801260304e-06,6.737427497682802e-06,2.726352306581248e-06,3.4922627492051106e-06,5.400978125180701e-06,4.582119527185569e-06,1.400023039721532e-08,2.081680140690878e-05,7.352065154009324e-07,0.12673745527863503,0.001944160129642114,0.006449631415307522,0.23597367629408839,0.18062859028577805
priorregion1_spot_10,0.1194756880402565,1.5705405687072017e-08,3.0689800780692165e-07,2.253387629025383e-06,7.478697369833754e-07,1.1711200556874247e-06,2.1006132101319967e-06,9.440024655305024e-07,9.492200945260266e-07,1.0731950737863373e-06,0.2033275507390499,6.092168109717022e-06,3.2355498369440746e-08,6.907293737867804e-07,7.161675057432149e-07,4.236606329754977e-07,1.779415104152804e-08,0.2508961737155914
priorregion1_spot_11,0.19437031298875806,3.279586024973469e-08,9.902997931021673e-07,1.5916997597287266e-06,1.5696887146532391e-06,1.8252664517603991e-06,4.909894528282166e-06,3.5267733096588933e-06,1.5609367073921022e-05,1.4063502590033753e-06,5.490650512030015e-09,2.126818981196266e-05,1.9033894105291443e-08,6.217129879360073e-07,0.018258365150541068,1.3278168864871986e-06,0.26971886157989505,0.21831402257084848
priorregion1_spot_12,0.23682440370321273,3.01312134354248e-08,7.504915544132019e-07,2.76084662118592e-06,2.331782604869659e-06,1.8625934274041357e-06,2.800337233566097e-06,4.313054546400963e-06,1.1103603299034148e-06,1.5741053857709634e-05,1.2792508696790607e-08,2.079517807942466e-05,3.1674848877116807e-08,0.08491510041058063,0.00014072562335059048,1.2093653913325397e-05,0.2893752068281174,0.12198750227689743
