,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,7.331160141177407e-08,6.3396373262136764e-09,3.2259194085781927e-06,0.032122534886002536,2.5322252076875882e-05,0.31635780483484266,4.949642129759014e-06,3.7930959933873964e-06,8.235283257818083e-06,1.8779897530407656e-07,6.459566770367076e-09,2.2462288507085758e-05,0.15515537187457085,8.782448787769681e-07,2.528549885028042e-07,0.0001333903259364888,7.653339251234571e-09,2.0502715258885473e-07
priorregion1_spot_2,3.5210030091548114e-08,1.412024328573125e-08,1.1184253162355163e-05,0.006670997338369488,5.4814357281429696e-05,0.867562660574913,1.712038383629988e-05,1.3458132798405133e-05,1.2190551296953345e-05,5.633312071040564e-07,1.694254887496527e-08,1.5224476874209358e-05,4.16880618914206e-09,1.814017133483503e-06,3.0157515453765885e-07,1.1765516944706178e-06,9.812041873447088e-10,1.0558782577163584e-07
priorregion1_spot_3,3.770000205349788e-08,2.6969565580792227e-09,2.2633585331277576e-06,2.151321871224354e-06,6.0274720908637395e-06,0.6239731162786484,0.054169549234211446,0.017239943891763688,3.3257012773901807e-06,2.2233804912730194e-07,2.2712736913454993e-09,4.926276560581755e-05,4.504902717528125e-09,2.540463231071044e-06,5.413104503304567e-07,3.0058780282615776e-07,1.3063850889949436e-09,9.68958840275036e-08
priorregion1_spot_4,6.032537985447562e-05,1.5334623260088167e-08,3.1059681714395995e-05,0.04717677049338818,3.3389939017069994e-05,0.7958296477794647,3.689271616167389e-05,0.007790028699673712,4.1613434405007865e-06,2.468295645030594e-06,1.3935240339435496e-08,0.007079073879867792,0.39062509685754776,6.839606539870147e-05,3.6120396543992684e-06,1.5668962305426248e-06,1.3840040358203966e-08,1.0071649285237072e-06
priorregion1_spot_5,3.087705575666178e-08,5.4602714794071975e-09,3.5066952023043995e-06,6.872380026834434e-07,2.8551497166517947e-06,0.9000438868999481,8.094001532299445e-06,0.00011695282773871443,7.2055070404530855e-06,1.924967612865203e-07,6.049189121837274e-10,4.8496505996809e-06,0.16003262326121329,2.8547206852636012e-06,1.4953547307072767e-07,2.2457734516478925e-07,2.6964630750470068e-09,1.0484193389004303e-07
priorregion1_spot_6,0.010950265266001225,1.795483512978535e-08,9.356588270748034e-06,1.233164980476431e-05,5.6911679848781205e-06,0.34321202486753466,1.0245298108202406e-05,0.02168307099491358,8.191022516257362e-06,0.00700107121374458,1.0131973615656877e-08,3.654318279586733e-05,0.16346315294504166,1.1308748207738973e-05,4.719483831649997e-06,7.355555098911281e-05,2.119539786349378e-07,2.804832865876961e-06
priorregion1_spot_7,3.9196522649831425e-08,2.745813498794547e-09,9.050457407511204e-07,1.2200973628750944e-06,2.170690152070165e-06,0.41879768073558804,1.4677766841941775e-06,1.159058786015521e-06,2.8036907679052093e-06,7.395524228570594e-08,3.454409036596218e-09,4.026621045341016e-05,0.346548530459404,6.412767305619128e-07,6.599872008905549e-08,1.1132151485071518e-07,2.328832782172441e-09,4.064010390436579e-08
priorregion1_spot_8,0.0002780150476610288,1.3360127848471849e-08,5.5820476291046365e-06,0.02078079180791974,2.255178083032661e-06,0.19212879687547682,6.436728563130601e-06,2.5001979224725805e-06,1.9581790297706905e-06,8.144621318706414e-07,1.202904233998936e-08,0.008947228081524372,0.5093933641910553,9.530985062156104e-06,9.839653216658917e-07,1.1413572735818889e-06,8.681606944449528e-09,1.315152053393831e-06
priorregion1_spot_9,9.998512240372293e-09,2.2882415517955225e-09,6.283280498564637e-07,4.467509143069038e-07,1.0722473348323548e-06,0.5051874935626984,2.348513430661115e-06,9.10802293674351e-07,4.611103364027258e-07,8.765227939022681e-08,1.4575638918046252e-09,7.567850161649404e-07,0.11519014537334442,2.505680538433808e-06,3.4427729644903594e-08,2.1958446225767147e-07,2.785902031288146e-09,3.6091194033360814e-08
priorregion1_spot_10,2.8473993829436498e-08,2.9744536500508908e-09,2.373756547058292e-06,7.326962617071332e-07,4.520871902968793e-06,0.6502241641283035,2.5851139434962535e-05,0.00852803084999323,0.0002592105229268782,1.2187128390905856e-07,3.395945780138021e-09,5.3948131380821e-06,0.25709518492221833,3.0439217511002433e-07,1.8735911737621792e-07,1.0402233314721345e-07,2.8345785940686596e-09,8.776561557510833e-08
priorregion1_spot_11,1.0453631830387165e-06,7.644394539596533e-09,6.030999134054583e-06,0.06118102055042982,2.2322426616483428e-06,0.23159466683864594,6.976000031500007e-06,3.869503893838555e-06,2.0371351752146442e-06,7.746571791358292e-05,7.181960826052603e-09,0.0028461140929721294,0.29312366992235184,7.115771768440027e-06,7.999240597200697e-06,9.379176475476926e-07,9.823125921570863e-08,2.252208207664808e-06
priorregion1_spot_12,5.831789149368662e-08,2.624767081460533e-09,8.950839372801055e-07,6.168863592392882e-07,2.912325760462409e-06,0.42203024923801424,4.627175326277212e-06,3.821072141363402e-06,0.007570990663953126,4.017398836708708e-07,1.48990508264113e-09,1.4596625351259718e-05,0.1883634589612484,8.507640160360097e-07,2.9575401896408946e-07,5.772475589083116e-07,2.4180977664656214e-09,1.5491939038270177e-07
priorregion1_spot_13,0.03672702331095934,6.26425443073231e-08,0.00012356626830296592,1.1854665126520559e-05,1.0349544891141704e-05,0.6211779445409775,1.0278936997565324e-05,0.10924563519656658,4.115005890525935e-06,2.1058665879536423e-06,1.2403381033365691e-08,0.028963375743478535,0.3496886476874352,4.103799028598588e-06,6.554663718816301e-06,1.5193384911071918e-06,3.860264623511967e-08,0.00406236476264894
priorregion1_spot_14,0.005549501697532833,8.81826616172532e-09,0.020613257959485057,7.838749479560648e-06,0.00011383583223505413,0.261882346868515,4.607470896189625e-06,3.801404018304311e-05,5.1319917474756945e-06,5.057278798403785e-07,5.2945034134666006e-09,7.768596005917062e-05,0.05253046881407499,2.905827705035336e-06,3.147201880437933e-06,7.797322609803816e-06,3.0256243110926566e-08,7.207631796291027e-07
priorregion1_spot_15,4.211303530610166e-06,1.0536728733967493e-08,1.2507358360380749e-05,0.0009550661896355451,2.6021270969067704e-05,0.49617974311113355,0.00013435942164505832,0.011915135895833373,4.512201467150589e-05,5.428803063978195e-07,7.56943436819313e-09,3.059603177462123e-05,0.45835155397653576,3.638577854871983e-05,1.8162363517149063e-06,1.128667457805932e-06,1.0577512110643284e-08,3.166587703162804e-07
priorregion1_spot_16,0.07875522747635841,3.257055141148157e-08,0.04925811570137739,0.004682884318754077,8.563386791138327e-06,0.16376015543937683,0.00027952160889981313,0.00010328847129130738,5.74991765915911e-06,0.03919976186007261,3.299556539104743e-08,0.0237802273593843,0.18690490648150443,1.5031937800813467e-05,1.408938123859116e-06,9.004384764921271e-06,5.418951349867029e-08,1.2301262950131786e-05
priorregion1_spot_17,8.594873861511588e-08,3.809448401170812e-09,3.119369023352192e-06,1.6318694133588e-05,4.411341215018184e-05,0.4270000532269478,1.0093624086948696e-05,6.6769116529030725e-06,3.5069086720795897e-06,3.359264169944254e-07,9.22578147211084e-09,1.8670462213776777e-05,0.44906550198793416,0.011657287366688253,3.8559728352538516e-07,4.0402051126875454e-07,3.488901345605201e-09,2.3452915201005456e-07
priorregion1_spot_18,0.038418692722916606,1.3915969310218659e-08,1.6019120812416078e-05,2.278671922795184e-06,1.1092803197243483e-05,0.5556731820106506,3.003408492077142e-05,0.029527058359235525,8.480520009470639e-05,4.620305589924101e-05,1.0698963182065313e-08,3.308896648377413e-05,0.18991595953702928,4.6943541747168645e-05,8.511962732882239e-05,0.03736078515648842,6.660419593629287e-08,3.01828902138368e-06
priorregion1_spot_19,2.0452962257166977e-08,1.3724089586997225e-09,1.0310612594821578e-06,3.7157872583293284e-07,6.854269395262236e-06,0.4123036861419678,3.508681982111739e-06,9.034735057866783e-06,5.301472583596478e-06,1.154120141677595e-07,2.8770814286538385e-09,6.73381998694822e-06,0.15509400963783262,1.2677654922299552e-06,1.863242353294936e-07,6.729511824232759e-07,9.677316836764762e-10,9.237369020809185e-08
priorregion1_spot_20,0.06218629479408264,2.5462171038270757e-08,0.0015855373116210102,0.00020177862970740534,1.5375563179986784e-05,0.3179874405264854,0.0006854396458948032,2.2268089105637048e-05,7.4086236054427e-06,4.270191948307912e-06,1.074911368803555e-08,0.01567576341331005,0.18236249536275861,2.5315402695014203e-06,8.415415294393826e-07,1.3188669015562483e-06,2.1163693464387734e-08,0.028344294149428607
priorregion1_spot_21,1.4408807791355117e-08,1.4994647856703127e-09,7.168498740384167e-07,1.2442775471299684e-06,1.7761848880581965e-06,0.8395240128040314,9.048256600863169e-07,8.536701443517815e-07,4.815782133960056e-07,9.896639134865381e-08,8.51919179645222e-10,1.0233345562937758e-06,0.280489943921566,5.475514967656637e-07,7.856454260490864e-08,9.13966164972635e-08,3.0448825016904378e-09,7.145738223357512e-08
priorregion1_spot_22,7.3333488444404795e-06,1.3148074451407866e-08,3.505431266148662e-06,0.03935196585953235,6.145585189187841e-06,0.5689975887537003,3.2757312624198674e-06,4.189684159427998e-06,1.5154188474753028e-06,9.767486062628452e-07,7.984009453565479e-09,0.018036689981818198,0.4796787217259407,5.056583177065477e-06,5.067497568234103e-07,1.986138113352354e-06,7.706748039737477e-09,2.833638376387171e-07
priorregion1_spot_23,9.973279047059692e-09,2.6656141738357073e-09,1.2988172159111856e-06,1.482001988506454e-06,5.768831215391401e-06,0.5657887727022172,4.0678194091015035e-05,9.238092252417118e-06,3.681834095914383e-06,4.0890995762765674e-07,7.045145289374946e-09,0.00069487827422563,2.463690695897469e-09,1.0306383910574368e-05,1.6663150915974257e-06,6.612687940332763e-07,1.1388177179050274e-09,2.445690753916097e-07
priorregion1_spot_24,1.1794650674801234e-06,9.526660660341692e-09,0.02478678962215781,1.725115944282152e-05,4.638256650650874e-05,0.5061155378818513,5.143308499100385e-05,2.7435508945927724e-05,4.990116376575316e-05,0.0009591790760168806,1.4051631591627259e-08,0.0052508638007566335,0.36975883245468144,0.0007299989636521786,1.2875691936642398e-06,1.684027611190686e-05,1.8548934566098296e-08,1.1146872680001252e-06
priorregion1_spot_25,5.632956822410052e-06,1.8868546192152282e-08,0.021945607662200925,0.00022908535975147974,3.985026887676213e-05,0.4415076121687889,2.2779874780098914e-05,4.5345056787482466e-05,7.775636413498433e-06,0.003133195289410651,3.580377825329606e-08,0.0002573111050878652,0.38261757642030714,0.009484208887442946,7.585645175822719e-06,3.905202220266801e-06,7.899384186771386e-08,5.286961754791264e-06
priorregion1_spot_26,0.006933223502710462,3.031591049307281e-08,2.358057481615106e-05,0.04151058048009872,7.336387061513961e-05,0.2840092808008194,0.00040952984854811806,4.328681498009246e-05,0.0013678124407306314,3.799060614255723e-05,9.99794815825794e-09,0.005770242237485945,0.33675236701965333,3.798304169322364e-05,1.0925636161118746e-05,0.004759707581251859,6.51292076270238e-08,6.419605369956117e-06
priorregion1_spot_27,8.968700058176182e-08,2.9168026549619696e-09,3.28886622810387e-05,2.8124279424446295e-06,2.762900044217531e-06,1.0399801313877106,7.961008259371738e-06,6.38561377854785e-05,2.780769818855333e-06,2.270914251312206e-07,3.1245861342732446e-09,5.916039708608878e-06,0.2397179462015629,1.4816390432770276e-06,3.3800026244534825e-07,4.26768168892977e-07,1.1655102438723475e-08,1.4329209960806113e-07
