	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	2.1323374e-06	0.016972188	4.1943034e-07	2.0187287e-07	0.09669444	1.1486967e-06	2.0561642e-07	8.230885e-06	1.03247686e-07	9.381997e-07	1.0164276e-08	0.07967315	3.4052437e-07	0.7704658	5.033338e-07	0.036180213
priorregion1_spot_2	0.091050535	0.07155033	3.5806343e-06	3.0100866e-06	0.008166398	0.055746574	0.0045496654	0.0029346198	2.86954e-06	4.4498265e-06	1.8578142e-08	0.15884587	0.07760334	0.38829133	0.03281108	0.108436234
priorregion1_spot_3	0.025137799	1.6753076e-07	0.055290714	2.7625194e-06	2.123446e-07	0.019498913	0.08210851	2.6770252e-07	2.56759e-07	6.4807665e-07	0.3853043	0.20987539	0.012015203	2.7904078e-05	0.20377077	0.006966235
priorregion1_spot_4	3.462691e-07	2.070091e-07	2.5939707e-07	1.7478871e-07	0.27650306	1.4675355e-06	4.2076463e-06	5.7128977e-06	2.2081663e-07	0.05068767	0.059275538	0.35568464	0.006043194	0.25179228	6.9928507e-07	3.6558274e-07
priorregion1_spot_5	0.008167383	0.0828481	4.098057e-07	8.0538507e-07	7.198944e-07	0.11244149	4.0910418e-05	7.6558155e-07	3.5963558e-07	0.009966443	1.4495085e-08	0.15440097	0.018133191	0.43682978	0.106867716	0.070300974
priorregion1_spot_6	4.7334916e-07	0.6061845	4.19857e-05	0.1389791	0.15510274	7.748752e-07	0.0012832956	0.003376025	3.6033398e-07	2.35247e-07	5.9461707e-09	1.2831399e-06	1.0066164e-05	0.081962936	1.3538238e-06	0.013054995
priorregion1_spot_7	3.7695688e-07	0.42099842	0.030508356	0.007830002	0.023775171	0.036810834	0.020486541	1.2684914e-06	3.40387e-07	0.0634982	0.027689911	0.22261277	4.1671133e-06	0.12817909	0.00024158799	0.017362854
priorregion1_spot_8	1.206851e-06	0.1878433	4.6921713e-07	0.025965793	0.37792006	4.144668e-07	3.3906883e-07	6.848081e-06	1.1813081e-07	0.044323713	8.090585e-09	1.3282275e-07	1.8117203e-07	0.32003865	1.5993795e-07	0.04389864
priorregion1_spot_9	6.049701e-06	1.269984e-07	1.9391292e-07	1.11335225e-07	0.06115221	4.474632e-07	2.2053989e-07	3.8604838e-07	0.0014557113	0.002626494	1.05250475e-08	8.5233886e-08	0.044814423	0.8841219	5.1393624e-07	0.0058211302
priorregion1_spot_10	6.6788687e-07	1.2913874e-07	9.0962104e-08	8.061475e-08	9.1798455e-08	2.3483088e-07	0.0029432208	1.08569544e-07	1.2873652e-07	0.03551001	1.1524967e-08	5.1261168e-08	3.1509785e-07	0.919693	9.390577e-08	0.041851703
priorregion1_spot_11	0.00208799	0.35715002	0.010471983	1.20457125e-05	6.5819836e-07	2.0465984e-06	9.065206e-07	0.00018659739	0.0014701482	7.628171e-07	1.0735173e-08	0.065899536	0.033549957	0.49011043	0.03904123	1.5736063e-05
priorregion1_spot_12	0.03171669	0.0017848902	4.4660712e-07	2.2761417e-06	5.4967086e-07	0.030088283	0.088207416	0.000120597215	2.1437859e-06	0.02316375	0.11703428	0.11649028	0.038877845	0.3605744	0.022214556	0.16972172
priorregion1_spot_13	1.9906813e-06	0.0041425503	2.2079941e-07	2.0393252e-06	3.079123e-07	9.862255e-07	2.5374456e-07	3.017567e-07	2.8045835e-07	0.02999443	1.2960371e-08	2.714089e-07	9.0307157e-07	0.95541835	3.668948e-07	0.0104367025
priorregion1_spot_14	9.746688e-07	0.20176925	2.575761e-06	0.0063994676	0.0042295107	1.4915566e-06	0.046790868	8.5544116e-07	2.1393743e-07	0.027377328	0.25068423	0.2945185	5.5856293e-07	0.15788484	7.761166e-07	0.010338497
priorregion1_spot_15	0.025860313	4.8212737e-08	6.638252e-08	5.9935594e-08	7.413206e-08	3.5218332e-07	0.0117291575	9.976419e-08	2.7339863e-07	0.06378504	3.5074454e-08	1.0167599e-07	2.2944357e-07	0.7604521	1.458283e-07	0.1381718
priorregion1_spot_16	4.642879e-08	0.6143536	1.2512649e-05	0.11744575	0.10775223	2.3787103e-05	3.5414168e-08	1.4113275e-06	2.8264523e-08	0.073213935	3.6575103e-09	0.008731373	1.298201e-07	0.078463756	1.2397105e-06	6.949551e-08
priorregion1_spot_17	6.203341e-07	0.56497073	3.386664e-06	0.00039272293	0.059085686	3.622017e-07	0.024428738	2.1651276e-05	3.2831147e-07	0.011921976	0.23913458	5.4989926e-07	6.677545e-07	0.100036494	4.456478e-07	1.1213375e-06
