	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.03073586	2.3532637e-07	2.0738771e-05	0.41266268	0.0038851043	3.762149e-07	0.40989047	6.663639e-07	2.2251933e-07	4.2644743e-07	4.834747e-07	8.689239e-07	1.8204409e-07	0.14280157
priorregion1_spot_2	0.0071565537	9.3306404e-08	3.0011523e-07	0.15552782	1.293141e-07	0.13441524	0.65083194	0.034842566	9.6254475e-08	0.0051337164	7.931257e-08	0.012090712	1.2462047e-07	7.258183e-07
priorregion1_spot_3	0.0030627581	1.4834423e-07	0.053832427	0.36294082	2.0255315e-07	0.07321405	0.48640725	0.00045122037	1.958493e-07	0.00477095	1.5256299e-07	6.688579e-07	1.06384995e-07	0.0153190605
priorregion1_spot_4	0.0073996377	2.802887e-07	0.15777373	0.8089428	0.023725871	7.178973e-08	1.2021303e-07	1.437254e-07	4.5132634e-07	6.9747585e-07	0.0021538665	4.579589e-07	1.7365568e-07	1.5571073e-06
priorregion1_spot_5	2.571538e-07	9.349968e-08	0.00024547082	0.40107432	7.845458e-08	0.017395776	0.47493038	0.10135983	1.10183514e-07	1.6401195e-07	1.0568588e-07	0.0049894135	1.1237722e-07	3.7400775e-06
priorregion1_spot_6	2.5958677e-06	1.8153393e-07	0.10466072	0.11857393	1.74226e-07	1.0848881e-05	0.744372	0.00020513861	1.5626561e-07	5.85254e-07	4.6704778e-07	1.43074e-07	0.00030255126	0.03187048
priorregion1_spot_7	0.009938056	1.3285506e-07	8.1522313e-07	0.16477893	9.84442e-08	0.019022198	0.79802054	0.0064291875	1.4622833e-07	4.2649938e-07	0.0001910937	0.0016172299	3.7650153e-07	7.1353287e-07
priorregion1_spot_8	3.1903843e-07	8.033407e-08	3.9453127e-07	0.3537569	2.4191525e-07	4.6230666e-06	0.60413134	0.03588341	2.1809173e-07	4.5968424e-08	5.8776756e-08	0.0062220767	1.8769936e-07	1.5984769e-07
priorregion1_spot_9	0.00817545	1.2912527e-07	0.013083414	0.48692527	1.2739244e-07	0.10238304	0.30454016	0.0166003	1.5472627e-07	1.6878558e-07	2.5535059e-07	9.227867e-07	3.0420813e-07	0.06829028
priorregion1_spot_10	5.069908e-07	2.64917e-07	0.07223837	0.7918238	9.536938e-07	9.042622e-08	0.078201495	0.033735838	9.585995e-07	0.012271892	1.557927e-07	1.613355e-07	2.160278e-07	0.011725506
priorregion1_spot_11	1.70944e-07	3.192378e-07	0.12013165	0.74155146	0.02090548	5.472558e-08	0.10647078	1.0456255e-07	3.955487e-07	1.2428389e-07	1.6650044e-07	8.6186176e-08	5.69832e-07	0.010938687
priorregion1_spot_12	1.5924124e-07	6.457118e-08	0.28987962	0.70216817	1.4561518e-06	1.17528174e-07	1.6312633e-07	0.007949347	3.1712827e-07	3.6774377e-08	6.491051e-08	8.400106e-08	6.867241e-08	3.3416777e-07
priorregion1_spot_13	1.3657315e-07	1.12482496e-07	0.35120964	0.5987796	3.227207e-06	9.4924087e-07	0.050004065	1.87769e-07	1.2599489e-06	8.93666e-08	2.788099e-07	5.1828838e-08	5.8964577e-08	1.2854233e-07
priorregion1_spot_14	2.023171e-06	1.6486179e-07	3.9730105e-07	2.1546123e-07	1.9195853e-07	0.2756792	0.4867548	0.21747261	2.1254739e-07	1.3661781e-07	0.002863367	3.0500717e-06	1.9283446e-07	0.017223483
priorregion1_spot_15	2.6181476e-07	2.051706e-07	0.00033636004	0.5694848	1.0672725e-06	0.095054656	0.28015032	0.05497112	4.921949e-07	1.8281493e-07	2.0232312e-07	1.5646131e-07	8.247942e-08	1.4603869e-07
priorregion1_spot_16	5.279263e-07	4.3928796e-07	0.0022827177	0.8294712	1.2389012e-06	1.5291319e-07	1.4753581e-07	2.8210286e-07	0.0018464169	2.7859284e-07	2.6014942e-07	0.015784996	0.0013171772	0.14929415
priorregion1_spot_17	2.7106722e-07	2.0236642e-07	0.10933063	0.37798092	1.9336565e-07	0.14715883	0.36446086	6.210075e-05	1.5702868e-07	4.8073157e-06	0.0010003848	1.5157738e-07	1.0667416e-07	3.395437e-07
priorregion1_spot_18	8.460191e-08	1.1261392e-07	0.16575614	0.40628654	6.847727e-08	2.548731e-07	0.42483756	4.2955037e-07	9.684654e-08	5.879393e-07	0.0031176168	2.3014213e-07	3.7024048e-08	2.0942109e-07
priorregion1_spot_19	3.7561577e-07	1.214475e-07	1.5368432e-05	0.36573377	0.0037898296	0.35199404	0.25544277	7.0741e-05	4.6106365e-07	0.0032755593	3.6210022e-07	1.7305592e-07	1.031859e-07	0.01967636
priorregion1_spot_20	7.0822955e-07	6.0892626e-07	5.6500125e-05	0.31483155	1.4753441e-06	0.05053317	0.6217433	1.49115995e-05	2.0297429e-07	2.2718248e-07	0.0064298124	0.0019850836	1.8130329e-07	0.0044021877
priorregion1_spot_21	0.0069804452	2.8846154e-07	3.8713213e-05	0.54830873	6.702849e-07	0.13073125	0.30913857	1.8918729e-06	3.4119765e-07	4.6518574e-07	2.2673862e-07	2.457405e-07	0.0037858135	0.0010124389
priorregion1_spot_22	3.799676e-07	9.5555784e-08	7.4408445e-06	0.5319713	2.1917829e-07	0.08020703	0.375722	5.0590467e-07	1.3213136e-07	0.012090316	2.5407243e-07	1.1993968e-07	7.843846e-08	2.0057317e-07
priorregion1_spot_23	3.6198514e-07	3.169178e-07	0.026862027	0.33206323	2.1349068e-07	0.07988873	0.5549068	0.00017531597	2.400392e-07	1.751114e-07	2.0301394e-07	1.2659774e-07	1.323849e-07	0.006102081
priorregion1_spot_24	8.745532e-08	1.3269644e-07	0.00027500422	0.45394367	7.921555e-08	0.13749738	0.4073748	0.0009082344	1.3291859e-07	1.2946765e-07	1.6902626e-07	5.3816883e-08	1.007013e-07	6.0239024e-08
priorregion1_spot_25	0.0019917253	3.4432787e-07	8.247816e-07	0.20197949	6.222735e-07	0.07713627	0.6978662	9.443522e-05	2.5334815e-05	2.1478961e-07	0.0005933806	1.8196542e-07	1.4843116e-07	0.020310808
priorregion1_spot_26	1.4560558e-07	1.505254e-07	0.20539881	0.6678188	8.828967e-07	7.641254e-08	1.5047215e-07	9.79118e-08	1.8384374e-07	1.10356076e-07	1.2568812e-07	1.9234298e-07	9.4973814e-08	0.12678017
priorregion1_spot_27	4.389151e-08	5.3459775e-07	5.9425684e-08	6.066603e-08	8.4542684e-08	0.08520651	0.8873671	0.027422296	6.969432e-08	8.665474e-08	2.6471782e-06	3.5509535e-07	5.717144e-08	6.728691e-08
