	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	8.1393324e-07	0.61623347	2.6089813e-06	8.29864e-07	1.4695221e-05	4.938691e-08	8.4973216e-08	4.8935895e-08	0.094807476	0.00010879321	0.28883025	1.6450964e-07	2.4006548e-07	4.3498912e-07
priorregion1_spot_2	2.866358e-07	2.4369564e-07	1.5554389e-07	2.8059455e-07	2.3300731e-07	1.1798531e-06	0.09345426	0.48527482	6.9186194e-07	9.732477e-08	2.0316843e-07	0.18045288	2.0322598e-07	0.24081452
priorregion1_spot_3	7.5374935e-08	0.032504316	8.212796e-08	7.473362e-08	6.4912584e-08	0.30961597	0.14336084	0.49708185	8.787952e-07	5.0537136e-07	6.9780856e-07	0.017434511	5.4483866e-08	1.0495249e-07
priorregion1_spot_4	1.2817307e-07	7.571464e-08	6.2375364e-07	0.005126945	6.261519e-08	0.1908266	0.18175894	0.62228596	1.0542276e-07	6.952757e-08	7.081204e-08	1.3123196e-07	7.350956e-08	1.0882439e-07
priorregion1_spot_5	1.2215987e-06	0.1665822	0.05896358	2.9075966e-06	0.042273365	1.4624811e-06	0.053395092	0.39688408	0.036261443	1.2229899e-07	1.4632562e-07	0.08539229	9.965424e-08	0.16024202
priorregion1_spot_6	0.04346525	0.28832498	2.6543714e-07	1.8378836e-07	1.9708075e-06	0.13466287	6.308983e-06	0.1007101	1.7595336e-06	2.5164702e-06	0.09355789	0.21005458	4.731138e-07	0.12921084
priorregion1_spot_7	3.2697092e-06	0.46224082	2.7262136e-06	0.0067753387	0.015390273	4.689561e-07	3.8452276e-07	0.0504024	0.21881849	2.21555e-06	1.3952949e-05	0.09361474	6.9124303e-07	0.15273423
priorregion1_spot_8	5.6912165e-07	0.23198831	1.5170926e-06	0.024436273	1.534838e-05	0.031324748	0.19248232	0.47689518	0.042852856	4.3192978e-07	1.1397603e-06	4.6133957e-07	2.3427548e-07	6.4714413e-07
priorregion1_spot_9	0.011822139	0.4172143	0.017796788	0.010022179	1.5472964e-05	1.517331e-07	0.08374816	0.16159189	0.0585782	5.920664e-07	1.1357142e-06	0.055907384	1.0531924e-07	0.18330157
priorregion1_spot_10	3.203027e-07	0.7478604	7.9897063e-07	4.273359e-07	1.2583022e-06	4.7415682e-07	0.015440388	0.023205139	0.11043894	3.1158106e-06	0.06394936	0.03909853	2.2218647e-07	7.4567146e-07
