	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	1.5153493e-08	0.0016903263	3.9913039e-07	0.00267018	0.004487593	3.0221995e-07	5.6537596e-07	4.578446e-07	1.9896838e-06	0.8947555	0.0006375253	9.794456e-07	1.1470466e-08	0.07374266	4.618752e-06	0.021966083	2.3261354e-08	4.0744966e-05
priorregion1_spot_2	3.4907083e-07	2.6613375e-07	2.3017178e-07	0.061233938	0.004342778	1.5018074e-07	2.7721475e-07	2.6517208e-07	1.3174436e-07	0.8253936	0.000117380805	4.027831e-07	0.108900614	4.062829e-06	4.1764227e-07	2.8870897e-07	2.0393296e-07	4.596839e-06
priorregion1_spot_3	3.7902062e-08	2.0341535e-08	0.023606975	0.045039922	0.18973178	0.03409465	1.7869012e-06	8.375265e-07	1.3279026e-07	0.50891995	1.3598864e-08	1.7643351e-06	0.18034962	3.638117e-06	0.018238727	2.3856126e-06	3.632186e-07	7.3115093e-06
priorregion1_spot_4	0.0009982801	0.0006096585	0.03748045	0.06798321	0.085474566	2.746679e-07	1.2316987e-07	0.04378299	3.0171353e-07	0.74150854	5.3408e-09	3.5005169e-06	3.661783e-09	5.9664256e-07	4.2876923e-06	0.02215193	1.0601455e-08	1.2542095e-06
priorregion1_spot_5	2.3678261e-08	2.1709345e-08	0.027606916	2.4377966e-06	1.5502038e-06	1.4761819e-06	0.004219595	4.0295257e-07	1.0961271e-05	0.6919936	1.3033369e-08	3.390611e-07	7.241124e-09	0.17670952	5.9848153e-06	0.00016492416	1.9030658e-08	0.09928224
priorregion1_spot_6	0.011741526	3.8720895e-08	1.024882e-05	0.03197222	0.11779517	0.008587992	0.10211149	4.048263e-06	5.8403634e-07	0.66077954	1.3453719e-08	3.9315023e-06	4.7740645e-08	0.007359109	0.044556707	0.015034338	1.7500522e-08	4.303316e-05
priorregion1_spot_7	1.7821804e-08	7.893253e-08	1.4333219e-07	1.3288928e-07	1.2475822e-07	1.824765e-07	1.4851356e-07	1.4570543e-07	2.5981234e-07	0.652325	9.915036e-09	4.5023012e-07	1.0289269e-08	6.6167726e-05	2.2299464e-05	0.18211171	1.9593253e-08	0.1654732
priorregion1_spot_8	1.1588675e-08	0.00015071762	0.030002296	0.10316044	0.14246856	5.407979e-07	1.8791629e-07	0.059936136	2.5928617e-07	0.23158081	8.3305665e-09	1.7273643e-07	0.30795956	1.0018472e-07	0.12473935	1.420958e-07	1.222423e-07	6.2119386e-07
priorregion1_spot_9	0.03425111	3.7528673e-05	3.1086964e-07	0.054008882	0.030787112	0.008345184	0.065672554	3.05832e-07	1.5523197e-07	0.7124167	0.0008236888	0.011396965	5.5062273e-08	0.0010223943	3.470934e-07	0.015812378	4.6274927e-08	0.06542435
priorregion1_spot_10	3.2704715e-08	6.100906e-08	2.9535605e-07	5.2709606e-07	1.4726569e-06	3.4236562e-06	0.045098156	7.1019747e-07	3.2890694e-07	0.66544664	1.0032665e-07	0.031849187	0.1388172	0.05976709	5.9294835e-06	0.0011074089	0.021581497	0.036319938
priorregion1_spot_11	0.025868079	2.847953e-08	7.616965e-08	1.173522e-07	1.6607106e-07	0.025491165	3.6204204e-07	1.214563e-07	1.248076e-06	0.77998936	0.0011295546	2.0180914e-07	1.7864407e-08	2.7941046e-06	0.01919691	0.04024809	3.524597e-08	0.10807174
priorregion1_spot_12	1.0152128e-08	0.0027383228	1.7971176e-07	1.7714629e-07	1.2947699e-07	1.3070958e-07	9.7261086e-08	1.7648631e-07	9.613712e-08	0.97669697	1.6864087e-08	2.0743934e-07	1.1295563e-08	1.806295e-06	1.5874448e-05	0.020542026	2.6723699e-08	3.8807293e-06
priorregion1_spot_13	1.7598618e-08	3.1333624e-08	0.092799	0.08296003	3.568167e-07	0.013320316	1.1841969e-06	3.5430278e-07	1.1941997e-07	0.64577043	1.6446531e-08	0.017234357	0.09932009	0.023098564	1.916863e-06	0.008816827	0.016671391	5.1819543e-06
priorregion1_spot_14	5.0077634e-08	4.4644178e-08	5.8243313e-07	0.021482632	2.9394992e-06	3.0955906e-07	0.025500692	0.19619852	3.211074e-07	0.49914366	0.0003262337	0.0004690072	0.24529395	1.3857644e-06	0.0010638908	5.57063e-07	0.010514537	5.4781646e-07
priorregion1_spot_15	1.07052834e-07	0.00034649647	0.008182582	1.0944813e-06	0.1415372	5.207222e-06	4.7536415e-07	4.9660764e-07	1.8757999e-07	0.5537761	1.2761929e-08	0.016603682	0.16871467	0.040193614	0.029566526	0.035777643	0.0017714602	0.0035224142
priorregion1_spot_16	2.7300334e-07	1.8848157e-08	6.7995524e-07	0.08924688	0.28060982	2.8930336e-07	1.1164406e-06	1.5512315e-06	1.3136714e-07	0.4870955	1.3255903e-08	6.39135e-07	0.10259146	0.040450335	2.6250615e-07	4.262379e-07	1.6016729e-07	3.9114448e-07
priorregion1_spot_17	4.4040345e-08	2.5416234e-08	1.3478076e-06	4.80973e-07	8.0079326e-07	3.8755192e-07	0.011560762	7.5547894e-07	1.2858368e-07	0.7522883	2.3443203e-08	2.4834986e-07	0.23611775	5.82331e-07	8.675993e-07	4.6333733e-07	2.5217003e-07	2.6842059e-05
priorregion1_spot_18	1.624602e-08	2.3389885e-07	1.2415411e-06	8.56045e-08	2.3807542e-07	0.00015501985	2.7463923e-07	2.4690434e-07	6.889806e-07	0.9092785	8.19211e-09	3.017771e-07	5.3152207e-09	0.0905615	1.3641359e-07	4.9559713e-07	7.0085333e-09	1.0720729e-06
priorregion1_spot_19	1.3759055e-08	2.164541e-08	0.07845546	0.0039203563	0.46819043	7.37019e-07	1.158528e-06	4.078363e-06	2.1052753e-07	0.40288296	1.2426587e-08	0.0070852987	7.4351054e-09	0.039457124	3.2704364e-07	1.1641589e-06	1.2154757e-08	6.577739e-07
priorregion1_spot_20	1.6199207e-08	3.1408966e-08	2.6926074e-07	1.07473e-06	0.1764314	1.3094821e-06	0.0765316	1.0402701e-06	3.123108e-06	0.65832525	1.0762492e-08	0.0019261169	1.2353244e-08	5.8168246e-07	7.35057e-07	1.5395299e-06	0.0011131093	0.08566276
priorregion1_spot_21	0.001141525	4.148786e-08	2.8080676e-06	0.05192364	0.4263216	6.3149133e-07	3.960956e-07	1.0144306e-06	1.1026236e-07	0.274045	3.2177407e-08	5.925724e-07	0.14172018	0.03550716	6.799027e-07	4.153032e-07	0.024208434	0.045125823
priorregion1_spot_22	1.6571887e-08	0.00065733504	0.0001898342	0.01640357	0.22819512	2.8831522e-07	0.019509126	0.028636903	5.9048847e-07	0.68947536	6.3310734e-09	0.01690371	6.093198e-09	3.2799528e-06	2.0391485e-07	1.8725843e-06	1.04580185e-08	2.2807193e-05
priorregion1_spot_23	1.2425208e-07	6.434628e-08	0.01166458	0.072730936	0.0703025	0.015906265	0.031352025	4.6475947e-07	1.8182422e-07	0.76210654	8.982121e-09	0.034708064	3.759016e-08	0.00034861543	2.2603015e-07	3.4062532e-06	0.0008739272	2.160684e-06
priorregion1_spot_24	2.144289e-08	2.5888985e-08	0.0061929	3.7509396e-06	0.5596544	7.0690485e-06	0.037466146	1.3133629e-05	4.1585884e-07	4.1884423e-08	3.1310364e-08	0.016190298	0.30949056	0.011947545	4.172531e-08	4.034894e-07	0.059033107	1.0372057e-07
