	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.00012458974	4.640836e-06	0.095601276	2.2244656e-06	0.051871076	0.85239434	7.727476e-07	8.6641495e-07	2.1829435e-07
priorregion1_spot_2	0.006245256	0.0272279	0.5399403	1.8622563e-07	0.4220336	0.004551158	3.6508258e-08	1.667496e-06	1.3998516e-08
priorregion1_spot_3	3.9852443e-05	3.7510377e-05	0.36334634	0.027819956	0.22583063	0.3829247	5.005247e-07	3.0789465e-07	2.671395e-07
priorregion1_spot_4	0.012985833	7.3653428e-06	0.56585693	3.5211775e-07	0.12581465	0.2953343	2.432457e-07	1.7026576e-07	1.2888312e-07
priorregion1_spot_5	5.0427343e-06	1.0009675e-06	0.55344844	0.043420363	0.2035275	0.19959715	4.5042745e-07	1.3447118e-07	2.872243e-08
priorregion1_spot_6	0.0039091324	0.00012494538	0.58324003	1.573705e-07	0.37070876	0.04201664	4.8138183e-08	3.4265338e-07	1.28702675e-08
priorregion1_spot_7	1.1487061e-06	2.7265204e-07	0.53368855	2.863287e-07	0.26705652	0.19925277	2.1826864e-07	2.4083104e-07	1.05824505e-07
priorregion1_spot_8	6.691363e-05	4.659731e-05	0.5660927	0.022722688	0.27132183	0.13974833	6.856748e-07	1.8190046e-07	1.1057761e-07
priorregion1_spot_9	5.8808764e-06	0.0434395	0.20093413	3.9089554e-07	0.4042565	0.31878492	3.0043765e-07	0.032578267	4.5850904e-08
priorregion1_spot_10	1.6400944e-06	1.5189105e-06	0.49050802	1.2698794e-08	0.5094888	1.855521e-08	1.4577118e-08	4.5453007e-08	5.7067004e-09
priorregion1_spot_11	2.1752281e-05	6.517091e-06	0.40503335	0.08333217	0.022768974	0.48883626	7.9070685e-07	1.6831972e-07	5.3338983e-08
priorregion1_spot_12	3.767595e-06	4.6160796e-05	6.1130646e-07	0.21753503	3.3832462e-06	0.73705333	1.4652088e-06	0.04287365	0.0024827272
priorregion1_spot_13	7.203458e-05	2.6016805e-05	0.492932	5.4414386e-06	0.15347192	0.35349151	6.1242247e-07	3.596993e-07	3.7843822e-08
priorregion1_spot_14	0.00010042378	1.5078556e-06	0.38408875	6.676996e-07	7.3161864e-05	0.6157349	3.870553e-07	1.5723452e-07	6.812227e-08
priorregion1_spot_15	0.029956192	1.719695e-05	0.49935564	4.8546735e-07	0.13149808	0.33917198	1.5474451e-07	1.8615617e-07	5.6091096e-08
priorregion1_spot_16	1.0918766e-06	3.125823e-07	0.47258863	0.043757495	0.31170285	0.17194895	3.9629424e-07	2.0121882e-07	3.1033373e-08
priorregion1_spot_17	0.0032100028	5.942983e-07	0.5247538	1.9677676e-08	0.47203547	4.0685222e-08	2.1977316e-08	5.4157987e-08	6.917315e-09
priorregion1_spot_18	3.4543073e-06	6.8998895e-07	0.30648348	2.3742646e-07	0.18562733	0.50788456	1.5447655e-07	1.1385388e-07	1.4444522e-08
priorregion1_spot_19	0.01761986	7.099026e-06	0.35544667	2.6378918e-06	0.052511495	0.5744113	7.8575147e-07	2.0840771e-07	7.011127e-08
priorregion1_spot_20	1.4877038e-06	1.3820706e-07	8.5663413e-07	0.3654785	1.8401869e-07	0.6311955	1.9288184e-06	2.4248058e-07	0.0033211547
priorregion1_spot_21	0.00010160115	0.039843462	0.085890904	1.0871695e-06	2.5412082e-06	0.829073	8.7834434e-07	0.045086432	1.13635814e-07
priorregion1_spot_22	0.05227001	1.6853883e-05	0.35438797	3.3421093e-06	0.00069207605	0.59262854	8.150216e-07	2.646124e-07	8.893652e-08
priorregion1_spot_23	1.9891784e-06	1.0558357e-06	0.012113877	0.61384344	3.5133285e-06	0.374034	1.4166212e-06	4.768838e-07	1.9774492e-07
priorregion1_spot_24	1.5367683e-06	3.8947397e-07	0.6493943	1.6055688e-07	0.2692519	0.08135154	1.0434554e-07	1.0389316e-07	4.23158e-08
priorregion1_spot_25	6.0667145e-07	5.1726033e-07	0.4868494	3.115046e-06	0.07716613	0.43128026	5.242933e-07	5.6149105e-07	0.004698821
priorregion1_spot_26	0.00030102654	7.88475e-06	0.27068543	9.4139e-06	0.12507279	0.6039212	1.1487757e-06	9.462692e-07	1.7653693e-07
priorregion1_spot_27	0.0001453707	1.8253593e-06	0.011244755	6.6436866e-07	3.247558e-06	0.98860264	4.8872477e-07	9.422578e-07	4.5524736e-08
priorregion1_spot_28	5.288281e-05	6.121344e-07	0.34147602	4.4351905e-06	4.2624037e-05	0.6576301	7.3715904e-07	1.5515339e-07	0.0007925614
priorregion1_spot_29	0.015221212	2.908573e-07	0.699525	1.1461781e-07	0.0005142546	0.28473878	1.0999829e-07	8.369526e-08	3.6592343e-08
priorregion1_spot_30	6.868719e-06	0.03248705	0.13617173	0.124688774	0.018366592	0.6625505	1.9400286e-06	0.025726479	8.98099e-08
priorregion1_spot_31	0.0072835	4.365545e-07	0.5480053	8.3862645e-08	0.40338498	0.041324887	9.258449e-08	7.0501306e-07	1.4185906e-08
priorregion1_spot_32	0.020745968	1.5271221e-06	0.67647153	6.6068793e-07	0.30035204	0.0024279214	2.4120382e-07	1.5068908e-07	2.2586676e-08
priorregion1_spot_33	0.0011431598	1.584146e-06	0.19858132	1.9426218e-06	8.617658e-06	0.79952455	3.9980168e-07	2.0162025e-07	0.00073836633
priorregion1_spot_34	0.012128326	1.11879535e-05	0.66190934	1.7034777e-07	0.32574576	0.00020505069	1.2681822e-07	1.3055129e-07	2.227215e-08
priorregion1_spot_35	0.014089503	1.8202227e-05	0.62650865	1.7867261e-07	0.003337449	0.35602194	1.4384152e-07	1.9941241e-07	2.371193e-05
priorregion1_spot_36	0.059949514	0.014980079	0.26939228	2.7184018e-07	5.942992e-05	0.6556175	2.2607753e-07	5.8445266e-07	1.3616813e-07
priorregion1_spot_37	0.030920843	5.0016695e-07	0.2466177	2.2470671e-07	3.9779832e-05	0.72156215	2.0933379e-07	3.2005667e-07	0.00085833407
