	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.0051749935	9.049266e-07	0.1654551	1.6366718e-06	0.2805528	0.0023189862	0.2335487	0.010834381	0.30211255
priorregion1_spot_2	0.009743067	1.1432829e-05	0.2744324	0.04737493	0.3898206	4.5214762e-07	0.2217779	4.7523204e-07	0.05683888
priorregion1_spot_3	6.181234e-08	5.506472e-08	1.478783e-08	0.037845038	2.2291657e-08	6.6341346e-07	0.6278156	0.033371292	0.3009673
priorregion1_spot_4	0.007018504	4.887966e-06	0.063371584	3.0404346e-06	0.13405895	2.8122568e-06	0.34247503	0.019485788	0.43357936
priorregion1_spot_5	0.002911988	0.030466963	0.32986987	3.7903015e-07	0.4198722	1.1220818e-07	0.13733888	1.1360375e-07	0.079539515
priorregion1_spot_6	2.1227251e-07	0.020953303	0.333297	4.2763445e-06	0.22322708	5.061795e-07	0.27706254	1.7778723e-07	0.14545485
priorregion1_spot_7	0.020297911	0.08253238	0.22463723	6.6567327e-07	0.20965101	1.0199732e-05	0.35021678	3.1349506e-07	0.11265355
priorregion1_spot_8	0.031547688	1.6254512e-06	0.16693267	3.2562627e-07	0.23238166	1.7245934e-07	0.56913567	1.804227e-07	4.02225e-08
priorregion1_spot_9	7.4121385e-07	0.033699743	0.15778702	6.704006e-06	0.12688592	0.0056962376	0.46228534	3.5539344e-07	0.21363796
priorregion1_spot_10	0.004817411	0.004542161	0.1787465	1.8037984e-07	0.4508377	2.6265621e-07	8.151351e-08	0.019803362	0.3412523
priorregion1_spot_11	0.0041814963	0.027507469	0.16117813	4.2580505e-06	0.315107	0.010279181	0.29609704	3.7998657e-07	0.18564509
priorregion1_spot_12	9.112319e-08	2.6460827e-07	0.17181729	0.012503393	0.26127395	6.9350426e-07	0.54941916	0.00281359	0.0021715611
priorregion1_spot_13	0.009765371	0.011355255	0.21937665	1.4379765e-07	0.28143346	6.459926e-08	0.24453683	0.009381736	0.22415048
priorregion1_spot_14	8.9008034e-05	3.6229318e-05	0.3221609	3.0568355e-08	0.45346025	2.2237616e-07	3.809453e-08	2.32031e-07	0.22425315
priorregion1_spot_15	0.0049044834	0.019158017	2.323606e-06	0.12211849	0.0019886722	0.0029409127	0.72923297	0.023670223	0.09598394
priorregion1_spot_16	0.0016709156	0.00015812695	0.35302517	5.5175857e-08	0.51790684	1.2119175e-07	6.146069e-08	4.848024e-07	0.1272383
priorregion1_spot_17	0.0058987057	0.011635146	0.10728122	0.034861136	0.074364625	0.0020413448	0.67209333	0.0016022153	0.0902222
priorregion1_spot_18	0.012667452	1.6213547e-05	0.24758342	0.0162153	0.30993897	0.0026867152	0.23189856	2.2329213e-07	0.17899323
