	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.23813246	0.00032709492	0.29836497	6.8835334e-07	0.3048672	4.2700722e-07	0.056927755	7.348878e-07	0.10137868
priorregion1_spot_2	0.15899521	0.01592263	0.07530689	0.16471462	0.1268073	0.16078581	0.1621502	9.582054e-05	0.13522153
priorregion1_spot_3	0.16006404	8.0877277e-07	8.8936963e-07	0.23954354	0.17828573	1.1516129e-06	0.29640168	8.428375e-06	0.12569372
priorregion1_spot_4	0.16307954	2.1987003e-05	0.0009096708	0.2237307	0.106690966	0.16466728	0.22176343	0.0012512387	0.11788513
priorregion1_spot_5	0.17744645	0.037879154	0.20502247	0.136449	0.20233741	0.031981524	0.10673789	2.6590185e-06	0.10214349
priorregion1_spot_6	0.23456782	0.059042856	0.26274252	0.00016415714	0.2630429	0.084245645	1.423062e-06	6.319771e-06	0.09618643
priorregion1_spot_7	0.15645155	0.018444985	0.04894092	0.17985141	0.09692199	0.17811318	0.17752191	9.789241e-05	0.14365615
priorregion1_spot_8	0.23813432	4.699094e-07	0.00054139545	0.33600143	0.10692778	1.4167055e-06	0.20814775	2.0615632e-07	0.11024533
priorregion1_spot_9	0.16452129	3.1251995e-05	0.0023953842	0.2258156	0.10554981	0.16474402	0.21758184	0.0013824529	0.11797834
priorregion1_spot_10	0.12892365	1.3402987e-05	1.3222942e-06	0.46213716	1.6228534e-05	0.010995941	0.28305617	0.0071574193	0.107698694
priorregion1_spot_11	0.16094664	0.0004736569	0.06728156	0.17148815	0.13703837	0.1529437	0.16841292	2.14849e-05	0.14139344
priorregion1_spot_12	0.15404914	0.03207003	0.07564101	0.15618849	0.12733673	0.15195408	0.1573908	0.0072882227	0.13808145
priorregion1_spot_13	0.15244499	0.026220448	0.07177988	0.15994368	0.12965953	0.15679556	0.1604252	0.0049405866	0.13779011
priorregion1_spot_14	0.13368848	0.075703286	0.1364626	0.12422181	0.1347721	0.12637015	0.12308841	0.023706237	0.12198684
priorregion1_spot_15	0.24225818	1.328648e-06	0.0001266574	0.15101272	0.17401764	0.11310875	0.17002991	6.230155e-07	0.1494442
priorregion1_spot_16	0.16065344	7.874579e-07	8.397294e-07	0.23972821	0.17736192	1.1161109e-06	0.2965483	8.186103e-06	0.12569715
priorregion1_spot_17	0.049671587	0.02014995	0.0011367492	0.3327452	3.4872817e-06	0.22104412	0.25325805	0.00473592	0.117254935
priorregion1_spot_18	0.18013473	1.1430056e-05	0.06995471	0.13813777	0.11400338	0.20346496	0.15595366	2.3174393e-06	0.13833709
priorregion1_spot_19	0.1483889	0.032664765	0.07702146	0.1553453	0.1269353	0.15213433	0.1561162	0.0129467705	0.1384469
priorregion1_spot_20	0.2362567	1.8667112e-06	0.00064305234	0.15231149	0.17265864	0.11611362	0.17226876	7.8773877e-07	0.14974514
priorregion1_spot_21	0.21030837	2.2394183e-06	0.025746668	0.1998925	0.0812004	0.20623863	0.12774731	6.5449746e-07	0.14886323
priorregion1_spot_22	0.28532553	9.215159e-07	2.7924776e-05	0.10612687	0.107976	0.2289723	0.110204786	3.310382e-07	0.16136536
priorregion1_spot_23	0.16765505	2.4803063e-05	0.10261635	0.14595504	0.13564745	0.17097859	0.15033002	2.016836e-06	0.12679069
priorregion1_spot_24	0.2574743	0.00912264	0.28535092	0.046182677	0.3047626	3.8220154e-05	0.008249395	3.3291477e-07	0.088818915
priorregion1_spot_25	0.17196518	0.0003135327	0.055299528	0.18284978	0.084785774	0.18743713	0.17796452	1.2555118e-05	0.13937204
priorregion1_spot_26	0.18106925	0.009089551	0.2064304	0.08956135	0.17728347	0.20632868	2.2991812e-06	5.588426e-07	0.13023444
priorregion1_spot_27	0.18389678	0.028115558	0.23704319	0.15576082	0.23357143	7.951894e-06	0.06684433	7.319829e-07	0.0947592
priorregion1_spot_28	0.1733297	7.9183956e-05	0.068725765	0.15841608	0.1457821	0.14443268	0.16621873	1.8727671e-05	0.14299703
priorregion1_spot_29	0.15633297	0.027653487	0.06979273	0.16735652	0.10976664	0.16493419	0.16375886	0.0005243104	0.13988031
priorregion1_spot_30	0.26649034	3.2250282e-06	0.4649622	2.2935949e-07	0.17797427	5.2284634e-07	3.3154944e-07	1.746202e-07	0.090568766
priorregion1_spot_31	0.1152902	0.0005547287	0.013079811	0.3807122	0.011255908	0.059453726	0.31299287	5.576936e-06	0.10665506
priorregion1_spot_32	0.15543456	0.043503538	0.19675072	0.17248264	0.18282671	0.044482037	0.10150622	1.4786442e-06	0.10301197
priorregion1_spot_33	0.09722856	0.02103218	0.37830883	0.04046822	0.3770908	5.8035954e-07	2.5676396e-05	0.0037801282	0.082065046
priorregion1_spot_34	0.13669023	0.0005615786	0.011283587	0.24981691	1.8208537e-05	0.21581803	0.25217113	0.01153084	0.122109465
priorregion1_spot_35	0.14698978	0.016518569	0.22496809	0.18032387	0.23059317	0.00020261372	0.09590636	5.403798e-06	0.10449214
priorregion1_spot_36	0.18267338	1.9381505e-05	0.0032820376	0.18768345	0.12632126	0.17709827	0.18370229	9.955204e-06	0.1392099
priorregion1_spot_37	0.32165882	3.2767343e-07	2.325559e-06	0.17794147	0.12395792	6.4493133e-07	0.25957543	1.788886e-07	0.1168629
priorregion1_spot_38	0.14604242	0.038450498	0.077378765	0.15886581	0.12492136	0.149201	0.15117869	0.015804868	0.13815662
priorregion1_spot_39	0.18525332	1.7687789e-06	0.05019447	0.28491828	0.032878675	0.113904975	0.21102284	1.0198853e-06	0.12182471
priorregion1_spot_40	0.13462748	0.052161284	0.11853033	0.13606405	0.12167709	0.1413475	0.14111346	0.02504352	0.12943529
priorregion1_spot_41	0.15543841	0.024356691	0.06970919	0.1600839	0.13212463	0.157069	0.16039462	0.003305965	0.13751751
priorregion1_spot_42	0.1408345	0.049036115	0.09022609	0.1487287	0.121150486	0.14547843	0.14814022	0.024346743	0.13205868
priorregion1_spot_43	0.20361573	9.641264e-06	0.029342115	0.1341305	0.12533869	0.18468034	0.17197642	3.3256656e-06	0.1509033
priorregion1_spot_44	0.13667974	0.0005267667	0.011238012	0.2508148	1.640057e-05	0.21541008	0.25168452	0.011533454	0.122096315
priorregion1_spot_45	0.15731777	0.010497699	0.08615894	0.16061549	0.13508296	0.15120983	0.16075496	4.5857854e-05	0.13831651
priorregion1_spot_46	0.14924406	0.069689415	0.14923605	0.107872814	0.14999002	0.13354425	0.11361719	0.0012573896	0.12554888
priorregion1_spot_47	0.01366826	0.06094736	0.275864	0.1671432	0.25360367	0.12987001	2.3417467e-06	0.0013211332	0.097579904
priorregion1_spot_48	0.19895948	1.0213479e-06	3.759572e-05	0.2670299	0.14956889	0.014860551	0.25008133	7.273387e-07	0.11946051
priorregion1_spot_49	0.08446952	1.0240796e-06	0.42483357	0.012121238	0.39660794	2.342827e-07	6.153937e-07	1.5876218e-07	0.081965715
priorregion1_spot_50	0.15855578	0.015024845	0.08435328	0.1598658	0.13424157	0.15082851	0.15900415	5.568279e-05	0.13807042
priorregion1_spot_51	0.15309185	0.0321066	0.07281023	0.16372764	0.1123122	0.16245593	0.16151726	0.0017129582	0.14026535
priorregion1_spot_52	0.1280382	0.076018855	0.1290979	0.12809409	0.127808	0.13216017	0.118585534	0.03333768	0.12685955
priorregion1_spot_53	0.14208114	0.046919256	0.08860182	0.15004031	0.12252898	0.14654483	0.15091385	0.020700945	0.13166884
priorregion1_spot_54	0.15581064	0.026445366	0.07930802	0.16170548	0.122779876	0.15793678	0.16010402	0.00043191825	0.13547795
priorregion1_spot_55	0.1676898	6.1517294e-06	8.330858e-06	0.24973993	0.10406342	0.11058695	0.2438737	0.00471386	0.119317845
priorregion1_spot_56	0.17542157	3.4699788e-05	0.05540107	0.17265707	0.10787713	0.17359957	0.17108357	6.3464427e-06	0.14391898
priorregion1_spot_57	0.16062775	7.797507e-07	8.2720385e-07	0.23979299	0.17742004	1.0746202e-06	0.2964531	8.115169e-06	0.12569542
priorregion1_spot_58	0.16539621	0.014048062	0.19471592	0.16696107	0.19360681	0.029827015	0.13052545	1.7328497e-06	0.10491777
priorregion1_spot_59	0.1208526	0.0002845606	0.27991444	0.19275363	0.29389068	9.930737e-07	0.01952849	6.098642e-07	0.092774086
priorregion1_spot_60	0.16087317	0.012862037	0.041474313	0.1821315	0.09677257	0.18258512	0.17990667	5.6379406e-05	0.14333831
priorregion1_spot_61	0.18070528	0.06202202	0.18598777	0.07494892	0.18420029	0.14218977	0.047390725	4.856768e-06	0.12255036
priorregion1_spot_62	0.2379627	4.720606e-07	0.000634965	0.3378466	0.10657647	1.3875383e-06	0.20676859	2.0508463e-07	0.11020869
priorregion1_spot_63	0.16848876	8.123447e-05	0.03396517	0.20509383	0.055098522	0.20738883	0.1893222	5.663079e-06	0.14055572
priorregion1_spot_64	0.20959452	3.9102683e-06	0.045342643	0.17419685	0.08791117	0.18808895	0.15016724	1.132247e-06	0.14469355
priorregion1_spot_65	0.19702832	1.309552e-05	0.03460554	0.1382741	0.12599799	0.18339323	0.16974682	4.3734194e-06	0.15093647
priorregion1_spot_66	0.21518241	3.68447e-06	1.1859235e-05	0.31421372	0.033253264	0.055284	0.2702326	0.00084305793	0.110975444
priorregion1_spot_67	0.14987588	0.023826916	0.10408782	0.15167584	0.1332116	0.15796076	0.14699396	0.0006390991	0.13172819
priorregion1_spot_68	0.1692033	0.00016698876	0.06571776	0.1673252	0.11210811	0.16934371	0.17152087	1.2562485e-05	0.14460155
priorregion1_spot_69	0.28891444	1.1150297e-06	0.08204502	0.082425445	0.08391364	0.28764233	0.025623467	4.5343396e-07	0.14943407
priorregion1_spot_70	0.17505516	5.9706967e-06	0.013875064	0.2843525	0.051487062	0.10105529	0.26412833	2.5579468e-06	0.11003807
priorregion1_spot_71	0.16579989	0.10906362	0.1662879	0.025064353	0.16937396	0.14166784	0.09770253	9.561334e-05	0.1249442
priorregion1_spot_72	0.18530221	1.7324277e-06	0.050361093	0.2847444	0.03262875	0.1139823	0.21115568	1.014425e-06	0.1218228
