	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	5.7286933e-08	7.081787e-08	5.3019864e-08	3.749532e-08	0.99999946	1.229608e-07	6.317478e-08	4.637318e-08
priorregion1_spot_2	5.3588085e-08	9.4429375e-08	2.1664409e-08	3.800474e-08	0.9999995	5.870818e-08	6.558282e-08	5.9031553e-08
priorregion1_spot_3	9.7426295e-08	7.811294e-08	5.266536e-08	4.0014324e-08	0.9999996	8.118525e-08	9.0695266e-08	7.561975e-08
priorregion1_spot_4	0.009970013	0.2381892	2.1191225e-08	4.015482e-08	0.7373235	1.1705063e-07	0.014516966	5.9161135e-08
priorregion1_spot_5	1.233987e-07	2.3779438e-07	4.687232e-08	0.0012627044	0.9987365	1.4304594e-07	8.3847375e-08	6.338676e-08
priorregion1_spot_6	4.511442e-08	4.996969e-08	3.850089e-08	3.989236e-08	0.9999995	9.003085e-08	8.7248246e-08	1.10389195e-07
priorregion1_spot_7	1.15221646e-07	2.3179415e-07	6.261526e-08	6.3585844e-07	0.99127984	1.3094588e-07	0.0087189255	1.3902958e-07
priorregion1_spot_8	3.109541e-08	3.6498e-08	1.4862104e-08	4.0631665e-08	0.9999997	9.5689465e-08	5.040312e-08	4.1836223e-08
priorregion1_spot_9	4.3100303e-07	3.0553215e-07	3.9080494e-08	3.7384123e-07	0.9999985	1.1750355e-07	1.0937657e-07	2.0564421e-07
priorregion1_spot_10	8.2874855e-08	0.004924137	7.094005e-08	2.6206817e-07	0.9950751	2.0119265e-07	7.070932e-08	5.0698965e-08
priorregion1_spot_11	5.6746508e-08	6.0079714e-08	3.015321e-08	5.2350632e-08	0.9999996	9.9133686e-08	1.04144746e-07	5.701508e-08
priorregion1_spot_12	1.2661017e-07	1.7662622e-06	5.964619e-08	4.3330633e-08	0.9862523	2.3881316e-07	0.0035210745	0.010224374
priorregion1_spot_13	5.509094e-08	7.27706e-08	3.9829676e-08	3.8873942e-08	0.99999946	9.217801e-08	1.0243717e-07	6.9892835e-08
priorregion1_spot_14	2.7448934e-08	3.528272e-08	2.1821515e-08	3.397824e-08	0.99999964	7.36683e-08	8.0829416e-08	6.3115905e-08
