,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.03074216330423951,0.05571997966617346,0.0002089087683998514,1.3653632402420044,0.0024205296300351623,1.255061537027359,0.2355380654335022,1.8937901556491852,4.927411850985663e-07
priorregion1_spot_2,0.1623852036893368,0.0021800398477353155,0.007637186837382615,2.877580630779266,0.4226370006799698,1.3340339958667755,0.05857676900923252,0.06688413955271244,0.0003607517544878647
priorregion1_spot_3,0.03456702884286642,0.0956200860440731,3.4278070415894035e-05,0.02614403460174799,0.0005751168384449557,0.42836174666881566,0.161947663128376,2.2483772754669187,1.0886355923389601e-07
priorregion1_spot_4,0.0021080328850075604,0.001111550524365157,5.204991543905635e-06,0.8117506176233291,4.2296566607547e-05,0.39027085751295093,0.07872203141450883,0.6561813682317733,2.650994895248005e-06
priorregion1_spot_5,0.31347744911909103,0.0007660956587642431,0.04866281859576702,3.454668486118317,0.16396397799253465,1.4800124406814574,0.22534482702612876,0.025697388034313918,4.608727376762545e-05
priorregion1_spot_6,0.00012731708193314262,0.15024724155664443,0.000824208155972883,0.0012094053556211293,0.31694404780864716,0.00042873335914919155,0.000979840091895312,1.133622592687607,6.161587968733784e-08
priorregion1_spot_7,0.14958113133907316,0.13499791100621225,0.053637565672397615,1.9898634016513825,0.1340569354593754,1.6027000904083253,0.17274485155940056,2.5071460366249085,0.00040556647145422174
priorregion1_spot_8,9.953281660273206e-05,3.055655488424236e-05,0.0019543124246411024,1.6582894265651704,0.17938651517033577,0.5563131392002105,0.003353272133972496,5.2378293003130234e-05,1.958212633326184e-05
priorregion1_spot_9,5.1766294382105124e-05,0.8270207047462463,0.00025135469768429176,0.001603633729973808,0.17056741043925286,0.001668732479447499,0.0022395545383915305,3.7246909618377684,3.708651661327167e-08
priorregion1_spot_10,0.35770374685525896,0.11736173257231712,0.0008040767133934423,0.18147354125976561,0.08007770553231239,1.3960637331008912,0.17658914402127265,2.3574048757553103,1.7872122953122018e-06
priorregion1_spot_11,0.07835010401904584,0.7726787507534028,0.0005849607812706382,0.6785106301307678,0.05660653579980135,1.332463985681534,0.244004724919796,1.9567241609096526,2.3568302367493743e-06
priorregion1_spot_12,0.02027454152703285,0.038791919499635695,9.527752554276958e-05,2.296868920326233,0.001237512257648632,1.763806229829788,0.46792106181383136,2.3614747166633605,1.4088173770687719e-06
