,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.00014832768283667974,0.002395935170352459,1.6403686463832856,0.007277193665504457,3.272647845745087,1.9835808416246434e-06,3.5927789394918366e-05,4.129457247472602e-05,0.42243155688047407
priorregion1_spot_2,5.597051977446199e-08,3.277409650337404e-08,5.895246104614671e-08,3.6617185017462364e-08,1.250965958377037e-07,1.5794303365179731e-09,5.314362705455267e-09,5.859862195478627e-08,0.44226012527942654
priorregion1_spot_3,8.918232623500449e-08,8.609465762532412e-09,1.748663400746864e-08,3.393557488351462e-08,6.030570638415611e-08,7.931396900362488e-10,1.10556436005993e-08,6.610771805526384e-08,0.1873615317046642
priorregion1_spot_4,6.814792104705703e-05,0.00014667588911834172,1.7323862612247467,1.1238581737416097e-05,1.3344216406345366,1.4087068961998741e-06,1.4240135953969003e-06,0.00012027246884827036,1.995003980398178
priorregion1_spot_5,0.0004123485283344053,0.00014583962474716826,1.6854370415210724,1.3932192950960598e-05,2.855083477497101,1.3237102905350186e-06,3.81849461064121e-06,4.1620646243245575e-06,1.1585996210575105
priorregion1_spot_6,0.00020482337422436105,0.00020079504392924718,2.295804965496063,4.067290933562617e-06,1.9813983142375946,6.788279790725938e-07,1.1054376216179663e-06,1.5527276582361085e-05,1.1561864376068116
priorregion1_spot_7,0.0015064793347846718,0.001273774344008416,2.2794264554977417,0.00012214004491397645,4.218531274795533,4.738098527923284e-06,4.3142850881849884e-05,2.7863906689162834e-05,1.6274609088897705
priorregion1_spot_8,6.22533327259589e-05,4.22241844717064e-05,1.4271835565567017,3.387506458238932e-05,2.417093765735626,7.102284570237316e-07,1.9167894606653138e-06,1.8927466101104076e-06,0.38386752754449843
priorregion1_spot_9,4.5268402936926576e-05,6.530844871122099e-06,0.5706310838460922,4.290312381272088e-06,0.7009863734245301,4.016682151330997e-08,3.8520098399885683e-07,1.4075145486458494e-06,0.1659337617456913
priorregion1_spot_10,0.00017958562893909404,0.00020014521360280923,2.027524697780609,4.533983719738899e-05,2.5108367919921872,1.48111530506867e-06,5.457125007524155e-06,2.0065857097506522e-05,1.746955555677414
priorregion1_spot_11,0.0004931395960738882,0.00026249601360177626,1.6703674435615539,1.1840323395517771e-05,2.7555039286613465,9.732529633765807e-07,2.2941894826544737e-06,2.727461906033568e-05,1.3027412533760072
priorregion1_spot_12,0.008956197323277593,3.718363150255755e-05,1.2917373299598693,2.397564803686692e-05,1.0356261312961579,1.5141328276513377e-05,4.910557049697673e-06,1.0857363031391288e-05,0.45501094013452525
priorregion1_spot_13,0.0015015804790891709,0.0002543039227020927,2.100432741641998,1.5493554565182423e-05,2.7832563996315,1.4392626439985178e-06,6.703329449919693e-06,2.5530319726385644e-05,1.909798151254654
priorregion1_spot_14,2.0269899687264117e-05,0.00017886795976664873,0.9189928740262985,3.3408893614250703e-06,1.2386994719505309,1.9923695120382949e-07,2.288666019012453e-06,1.4587676196242684e-05,1.1372134625911712
priorregion1_spot_15,0.00045919149124529213,0.0006977317243581639,2.457534646987915,7.396540349873249e-05,4.363898372650147,4.102797174709849e-06,8.352508757525356e-06,2.772567531792447e-05,1.6183788239955903
priorregion1_spot_16,9.006731488625519e-06,3.662113686004887e-05,0.45193047970533373,3.583153741715251e-07,0.7191745162010194,4.371343020892482e-08,2.69552695897346e-07,6.052828734937066e-06,1.3838252186775208
priorregion1_spot_17,0.0014040055160876364,0.0018480815226212144,1.9898246705532074,2.116216728609288e-05,3.141975331306458,1.9904834516637495e-06,9.459842431169818e-06,5.077044916106388e-05,1.4574018537998201
