,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,2.2998326887346822e-08,3.543167288455607e-08,1.117087045088283e-08,1.0619899049046923e-08,8.566811544596931e-08,1.7879812019838682e-09,5.314757123286996e-09,1.0125988891829253e-08,0.03355221822857857
priorregion1_spot_2,8.512414417793934e-08,6.085316464066182e-08,2.0211330031827403e-08,2.3122168535394393e-08,1.3272554113541447e-07,5.378963408020354e-09,1.0459862531675414e-08,4.701313951471776e-08,0.1130527775734663
priorregion1_spot_3,1.873624427162213e-07,8.173337278094551e-08,6.232060059119249e-08,3.1101483521922545e-08,4.031442927043827e-07,7.768974219501958e-09,2.2104646735243704e-08,4.345258073357173e-08,0.0963695403188467
priorregion1_spot_4,7.745824603944129e-08,3.905737457898795e-08,1.9194350286966255e-08,2.3288044559421905e-08,1.1620334987583192e-07,3.2614012046572327e-09,1.3728613179608829e-08,2.0245781939820517e-08,0.10031777620315552
priorregion1_spot_5,1.2227472652170947e-07,8.525736774345206e-08,4.548706122875501e-08,3.1155006752214834e-08,5.107079687149963e-07,1.726162333071102e-08,2.847184763510313e-08,6.669309229323517e-08,0.09745590239763259
priorregion1_spot_6,4.707934408543224e-07,9.228253112780749e-08,1.6893311709509363e-07,5.220668271022078e-08,4.851998539834312e-07,1.630135217922657e-08,2.844420059489039e-08,1.0410685327144622e-07,0.1646461583673954
priorregion1_spot_7,1.089038526913555e-07,1.5477155557164224e-08,1.607112922741294e-08,1.7562012644134482e-08,1.396094937433645e-07,3.295599659836058e-09,9.330100469995273e-09,1.7250134742852198e-08,0.06060115303844213
priorregion1_spot_8,7.882688386473547e-08,7.747726584739212e-08,3.1792908394834286e-08,2.446369089526002e-08,8.976562959617242e-08,1.9627082070705624e-09,8.491285274914163e-09,4.727302442830706e-08,0.1149184051901102
priorregion1_spot_9,0.00029223431920399895,0.5285386770963669,0.0009605786763131618,9.628388033888768e-05,0.2929148837924004,0.002965186885558069,6.482496901298873e-05,0.057667155377566816,0.1875599302351475
priorregion1_spot_10,1.5054620092769257e-07,2.285947564573121e-08,1.7856932643667282e-08,2.0003242884314436e-08,1.763866386284008e-07,4.768414929579025e-09,7.269921287189618e-09,3.4015882377502746e-08,0.1010558657348156
priorregion1_spot_11,8.691924080039826e-07,2.8009580859134077e-07,3.2169148909133585e-07,9.890979733029325e-08,1.4659587179721711e-06,1.3912374940971976e-08,5.382618279980989e-08,4.781767657391357e-08,0.20131728053092957
priorregion1_spot_12,2.2422636993724156e-05,0.18161249831318854,0.00039153068501036615,0.00016081495050457306,0.2737307444214821,6.605546809623774e-06,1.68229721566604e-06,0.08576781488955021,0.163483377546072
priorregion1_spot_13,1.2286433133112952e-07,4.0742716755914905e-08,4.548609009447091e-08,3.733548297191192e-08,1.703244493000966e-07,5.44634710664127e-09,2.291687364319728e-08,3.396011987177872e-08,0.07848072536289692
priorregion1_spot_14,3.110904253844638e-05,0.3683852806687355,0.002368025830946863,2.543990813137498e-05,0.29600908905267714,5.403138111432782e-05,2.439535921894276e-06,0.1721327245235443,0.04562875032424927
priorregion1_spot_15,0.16284864395856857,0.7622153788805008,0.00015644077138858846,0.00012763997292495333,0.001765976008027792,1.2604221956280525e-05,2.2736908158549346e-05,0.13993495777249335,0.15803225859999656
priorregion1_spot_16,1.2390691654218245e-05,0.36354913413524625,0.014363730745390057,4.863265235144355e-06,0.5479784041643142,1.7700576734114294e-06,7.961111168697244e-06,1.431121677342162e-05,0.05134253408759833
priorregion1_spot_17,3.151087994979207e-07,1.0431973471725088e-07,9.285891486854326e-08,2.3596864640040855e-08,4.22802573041281e-07,4.60062541396411e-09,2.3253068537343324e-08,2.82148891805889e-08,0.15357862040400505
priorregion1_spot_18,0.0012177350407000633,0.8216514945030212,0.005757930688560009,9.159327146335273e-06,0.5695826977491378,4.62580137536861e-06,1.2723413010462537e-05,0.00019597429127315993,0.19411087185144424
priorregion1_spot_19,3.481595207688315e-08,1.5360427951804924e-08,1.3594386238935386e-08,2.1471754596547044e-08,1.770963336866771e-07,4.654669072401419e-09,1.24175976168317e-08,1.3755893757405603e-08,0.06012496296316386
priorregion1_spot_20,2.5566697736678635e-08,3.8096625054606656e-08,4.887697233613153e-08,1.6735103880449744e-08,9.324147498546155e-08,2.419851552470931e-09,2.8691831799321223e-09,1.2860482900833858e-08,0.041411612555384635
priorregion1_spot_21,5.511455498208306e-07,1.336842011312456e-07,1.8793793685745185e-07,7.193764979263051e-08,7.170269640255357e-07,2.720690082114175e-08,3.905656864588991e-08,7.638624310857268e-08,0.17637269645929335
