	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.035776205	0.08700313	2.005463e-07	7.766578e-08	8.432401e-06	8.303365e-07	1.8917365e-07	0.7135147	0.16369618
priorregion1_spot_2	0.009342873	1.2419221e-05	3.1853693e-07	0.0048020254	2.174874e-06	0.019372584	1.8373269e-06	0.4319066	0.5345592
priorregion1_spot_3	8.1417335e-07	7.256116e-06	0.2255288	0.014125492	0.2838763	0.08271743	7.095993e-07	0.13900675	0.25473645
priorregion1_spot_4	1.85554e-07	0.33741665	0.00840585	4.369665e-08	0.23592058	5.2260177e-08	5.570482e-08	0.27612755	0.14212903
priorregion1_spot_5	0.009973774	0.11085788	2.6646521e-06	0.025537245	0.2414323	0.22400263	0.023996135	0.24400626	0.120191075
priorregion1_spot_6	0.0034419065	0.02666761	3.1377222e-06	1.8429894e-07	0.18519592	3.675077e-07	2.5814919e-07	0.25784618	0.5268445
priorregion1_spot_7	0.031047054	1.3610895e-06	2.5639736e-06	8.833724e-08	0.35298178	1.837601e-07	1.2749712e-07	0.13019966	0.4857672
priorregion1_spot_8	1.9010712e-06	0.050472	0.08777926	0.0041255755	0.2971088	0.036498528	3.3774464e-07	0.23948862	0.28452495
priorregion1_spot_9	0.0017797244	1.2229434e-07	1.0345547e-08	0.015291367	4.248361e-08	1.7179049e-06	8.9821225e-07	0.12134675	0.86157936
priorregion1_spot_10	7.24066e-08	0.095984906	1.354775e-06	5.164721e-08	0.43413505	6.881488e-08	1.0723659e-07	0.19898652	0.2708919
priorregion1_spot_11	0.010932233	4.250766e-08	9.804252e-09	3.5932942e-07	6.964407e-08	7.948475e-06	0.014735419	0.10173866	0.87258524
priorregion1_spot_12	0.031014867	0.013272338	2.4712108e-06	0.011534909	0.46007907	0.27550992	0.025083723	0.1427642	0.0407385
priorregion1_spot_13	1.306279e-06	0.006452159	0.010484167	9.948935e-08	0.45764926	2.695131e-07	1.3791788e-07	0.22551322	0.2998994
priorregion1_spot_14	0.025301382	0.025686175	1.7709007e-06	4.6580823e-07	0.19957179	2.0423531e-06	7.8907965e-07	0.117518105	0.6319175
priorregion1_spot_15	1.5530485e-07	0.10488941	0.028684555	8.4186055e-08	0.66011477	1.1837405e-07	9.524251e-08	0.2063108	2.3039183e-08
priorregion1_spot_16	7.471606e-07	0.06494303	0.06954666	1.237748e-07	0.58252674	7.452065e-08	8.881688e-08	0.18543056	0.09755201
priorregion1_spot_17	0.0030428944	0.096113324	3.0046996e-05	0.18301362	0.30047578	0.21371363	3.981991e-06	0.20161328	0.0019934413
priorregion1_spot_18	1.0323238e-06	0.21095617	1.0450397e-05	0.0005118228	0.061386064	0.0025748336	2.577722e-07	0.3629288	0.36163053
priorregion1_spot_19	0.115147896	0.040009227	6.2580597e-07	8.6992645e-07	0.05091105	0.6300954	0.07542868	3.2271032e-07	0.08840594
priorregion1_spot_20	2.711499e-07	0.31616646	3.4496186e-06	9.440461e-08	0.43317974	0.021522008	2.3245487e-07	0.22912772	1.7550525e-08
priorregion1_spot_21	0.0062851375	1.7640154e-05	0.0644462	6.0656554e-08	0.48801365	1.3645115e-07	5.9403646e-08	0.008777947	0.43245918
priorregion1_spot_22	0.018030254	0.1602872	3.1167317e-06	6.8294895e-07	0.041204367	0.00896409	7.723471e-07	0.3903228	0.38118666
priorregion1_spot_23	1.4258153e-06	0.0025313036	0.08439016	0.11232536	0.33778554	0.16903341	8.0123107e-07	0.12770201	0.16622998
priorregion1_spot_24	3.7497165e-07	8.4190015e-06	4.8995527e-05	0.11729933	0.57112235	0.17118979	1.870822e-07	0.0021427884	0.13818774
priorregion1_spot_25	1.0592082e-06	0.13773462	4.0503248e-05	8.411612e-07	0.40430254	0.16252741	0.014562075	0.25054035	0.030290619
priorregion1_spot_26	2.1949712e-07	0.19124581	2.5842737e-06	4.5761297e-08	0.4587578	1.5766241e-07	1.0793232e-07	0.19174461	0.15824866
priorregion1_spot_27	0.09712053	3.2831568e-07	7.342952e-08	8.196392e-07	2.5912067e-07	0.026368482	5.8027257e-07	0.095891744	0.7806172
priorregion1_spot_28	0.034572244	0.102223575	1.2662765e-05	2.0725611e-07	0.46836293	0.2256433	3.1528916e-07	9.046725e-07	0.16918395
priorregion1_spot_29	2.8945746e-07	0.12245453	5.101302e-06	6.4678424e-08	0.43748742	7.4810096e-08	8.413526e-08	0.2793199	0.16073248
priorregion1_spot_30	0.010978047	0.2203357	1.1809308e-06	1.223281e-07	0.50428283	0.000526362	1.8210766e-07	0.06252171	0.20135391
priorregion1_spot_31	0.014289831	2.198468e-06	0.054117303	0.023072014	0.30483824	0.09708397	3.3285895e-07	0.014123596	0.4924725
priorregion1_spot_32	5.1089694e-07	0.058617014	0.08089705	1.0787509e-07	0.17160696	3.0221656e-07	1.5187145e-07	0.5488927	0.13998526
priorregion1_spot_33	0.043072708	0.13021132	0.053754553	0.016402371	0.13553901	0.28766897	0.013425202	0.22142261	0.09850332
priorregion1_spot_34	4.6646284e-07	0.2011336	1.156617e-06	0.107262984	1.8458081e-06	0.15592772	9.2389143e-07	0.36054626	0.17512508
priorregion1_spot_35	3.0727222e-07	0.26158047	9.610395e-07	6.137536e-08	0.30691868	5.8033487e-07	6.744711e-08	0.4314989	1.34492755e-08
priorregion1_spot_36	0.019679755	0.11608374	2.4139479e-06	9.692808e-07	0.20297176	2.576338e-07	8.388623e-07	0.21832845	0.4429319
priorregion1_spot_37	0.013232821	0.09587122	0.10619073	3.7161933e-06	0.11141951	0.24170397	6.188728e-05	0.21333732	0.21817884
priorregion1_spot_38	5.651252e-07	3.6664667e-06	5.161194e-05	7.627446e-08	0.41940254	1.3261736e-07	1.17681864e-07	0.16003853	0.42050278
priorregion1_spot_39	1.0254511e-06	0.051019777	0.031789865	8.59463e-08	0.42370045	1.4941224e-07	7.472957e-08	0.28791827	0.2055703
priorregion1_spot_40	0.0042138454	0.23979661	0.03479393	3.524621e-07	0.20041862	0.0097083505	4.820765e-07	0.41585717	0.09521064
priorregion1_spot_41	2.4284566e-07	0.11747452	0.06002877	4.909316e-08	0.4659964	7.61202e-08	5.9187688e-08	0.24430844	0.11219148
priorregion1_spot_42	0.0026185096	0.12641834	5.9843605e-06	3.7315309e-07	0.030219298	6.944209e-06	0.00090823264	0.49557057	0.34425172
priorregion1_spot_43	3.3645486e-07	0.05211031	1.3002757e-05	3.9656026e-08	0.6374643	6.506496e-08	4.655703e-08	0.086385	0.22402696
priorregion1_spot_44	0.026090741	0.030134492	6.6201795e-07	7.697573e-07	0.19577476	0.006257405	6.988627e-07	0.05956289	0.68217754
priorregion1_spot_45	8.209156e-08	0.055473134	3.2812013e-06	6.004446e-08	0.35645217	9.545067e-08	1.1527977e-07	0.36927032	0.21880074
priorregion1_spot_46	9.665505e-08	0.29267624	2.105271e-05	1.0474579e-07	0.071898885	1.08315e-07	1.3504831e-07	0.3784126	0.25699082
priorregion1_spot_47	0.0070516565	0.27047485	3.5010783e-06	1.4642323e-07	0.21989675	0.0022099984	1.2698908e-07	0.24071003	0.25965294
priorregion1_spot_48	0.013755574	0.10022606	0.037871383	7.102837e-07	0.15063557	0.16493256	1.198725e-06	0.34694037	0.18563661
priorregion1_spot_49	0.042162366	8.520852e-06	2.478836e-06	1.2961849e-06	0.0018748444	0.2691548	2.3727237e-06	0.24464516	0.44214815
priorregion1_spot_50	0.096278705	0.04415162	5.3433763e-07	1.0772734e-06	0.04951895	0.5292079	0.065725535	0.005881884	0.20923373
priorregion1_spot_51	4.977717e-06	1.2820207e-06	0.049520817	0.015343452	0.53606254	0.07110084	1.3439339e-07	2.1821961e-07	0.3279657
priorregion1_spot_52	5.5709467e-07	0.18082455	1.3220183e-06	0.08674377	1.6678448e-06	0.22238867	0.02669351	0.38025373	0.10309225
priorregion1_spot_53	3.8298342e-07	0.23854153	2.1089367e-05	0.003734807	0.3542277	0.00033665414	4.6997576e-07	0.4031374	2.4091408e-08
priorregion1_spot_54	0.0054522734	0.09825764	0.041257016	5.981938e-08	0.4043489	1.4325894e-07	7.770275e-08	0.17804757	0.27263632
priorregion1_spot_55	3.8713932e-07	0.24778196	8.220787e-07	7.251101e-08	0.1388434	1.4938172e-07	1.4372218e-07	0.3077715	0.30560157
priorregion1_spot_56	0.00573488	0.120494194	1.395152e-05	8.093471e-08	0.28421155	1.6597356e-07	9.971134e-08	0.32882342	0.26072165
