,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L2/3_spot_1,1.7325918548749545e-07,0.06438438929617404,3.044144278874228e-08,0.289104750752449,4.921522140648449e-05,9.722629874886479e-06,1.0868880008274574e-05,8.800927389529535e-06,1.650685808272101e-05,3.4045253414660694e-06,0.07517273761332036,7.396966372752446e-09,1.7003968764583987e-06,3.1132545700529595e-06,7.358406932667094e-08,3.185573405062314e-08,4.160471667091769e-06,1.3089005213018368e-08,4.2392288014525556e-05,0.47350463420152666,2.7074326453657707e-06,4.589120035092265e-08,0.10755405053496361
L2/3_spot_2,0.0739599734544754,9.340263034118834e-07,2.915958265958807e-08,0.683347874879837,8.127971113935928e-06,6.238879132069998e-06,3.1511110501014626e-05,8.711223472346319e-06,1.286892434109177e-05,1.2789972970495e-05,3.44290756402188e-05,1.3840922941099622e-08,3.7111562050995416e-06,1.0169710822083291e-05,7.033443196746704e-08,0.00012702850945061074,0.09459342099726199,2.119235853470514e-08,1.0743343091235147e-05,0.1305616833269596,4.825287987841875e-06,2.3228033363409396e-08,0.1356470100581646
L2/3_spot_3,0.26310650408267977,2.7341157249338726e-07,1.493891166326478e-08,0.24411040022969244,0.06958266906440258,1.2629255934371031e-05,4.479974340938498e-05,4.40363824054657e-06,3.043710569272662e-06,2.145777625628398e-06,9.154469637451257e-07,1.8462995798884662e-09,3.062549907895118e-07,6.143856467133446e-06,0.00010724591920734382,1.045268711585834e-08,0.4230173021554947,1.178561399584055e-08,2.925045407664584e-07,3.218794688564231e-07,9.80219513735392e-07,1.343203157588846e-08,2.488337031536503e-07
L2/3_spot_4,0.0893646851181984,1.2377003713481826e-06,1.9121767902419154e-08,0.1554128922522068,5.584779592027189e-05,2.6222183987556494e-05,1.1451744967416745e-05,1.67852888807829e-05,3.412918504182016e-05,1.2612933187483578e-05,0.07365646846592426,9.468943851231872e-09,1.6750014310673578e-06,7.1456326168117815e-06,3.4653305647225353e-08,1.3013228494784814e-08,0.2548192083835602,2.1675438421908667e-08,6.147645149212622e-06,0.26911459714174274,8.918518778955332e-06,1.9697417652508878e-08,0.1364335499703884
L2/3_spot_5,0.187616328895092,0.04867071434855461,1.1753834456840196e-07,0.3247557789087296,0.053048805333673954,0.0006482044875156135,2.734650479396806e-05,9.928364888764917e-05,8.18976761365775e-05,1.4127018630460952e-05,0.1613859862089157,1.4315166829703685e-08,1.5515930840592775e-06,1.1210426600882784e-05,6.399981145932543e-07,4.0630573749922405e-07,0.07160918153822422,9.073072426701856e-08,2.2581902976526182e-05,0.0948376666754484,2.119175644565985e-06,2.9577177684814168e-08,5.9127210442966315e-05
L2/3_spot_6,6.122080193904367e-08,1.1660096902232907e-06,1.2436115692793239e-08,5.0580214883666484e-05,8.424786437899458e-06,6.002110922054271e-06,1.237952437804779e-05,2.441128606278653e-06,7.594181397507783e-06,5.6093961347869484e-06,0.041485239379107954,4.097044370432457e-09,9.66673674156482e-06,7.773491670377552e-05,1.603884447476389e-08,8.033492138181942e-09,0.4628674864768982,7.574894778095144e-09,4.8795098791742935e-06,9.252524387193262e-06,4.0933764921646805e-06,1.3447125146726083e-08,0.5854109585285188
L2/3_spot_7,0.0003870626067509875,7.66160721354936e-07,2.703537006709667e-07,0.5689838320016861,2.430709764666972e-05,6.5533669157957775e-06,2.1046491292509016e-05,6.508478545583784e-05,9.484308211540338e-05,1.1719194344550489e-05,0.15520619228482246,1.8381934552280656e-08,6.928138441253395e-06,4.7002879909996416e-06,1.5068238212734286e-08,4.815690139992057e-08,0.05974759124219418,3.6092727029313216e-08,1.907317855511792e-05,0.0571330364793539,2.093710179451591e-06,2.023570644382744e-08,0.11370945163071156
L2/3_spot_8,4.168115026459418e-07,2.892021893785568e-06,4.2368318631247355e-08,0.44590466767549514,1.4065900722926017e-05,3.599587216740475e-05,4.873902144026942e-05,0.0001668099735979922,0.0002774128210148774,1.7782807026378576e-05,0.13273125290870666,2.0970219249960566e-08,1.113992680075171e-05,7.817130699550036e-06,5.8966692861872616e-08,7.785626898737519e-08,1.5784345305291935e-05,1.865966963165988e-08,0.00015966626306180843,0.06317112483084202,3.0517551181219463e-06,3.709690318487446e-07,0.32735945135355
L2/3_spot_9,4.246913817951281e-07,0.009583919821307064,1.5294567401724634e-05,0.08582401163876056,5.751175522163977e-05,0.11447302587330342,0.05984371788799763,0.00104106015060097,0.000376490228518378,0.008215545490384103,0.0005316614493494854,4.676296629924082e-08,6.431180117942859e-05,5.152537487447262e-05,3.131047108695384e-07,2.1142706941645887e-06,0.2065415471792221,0.00034174312604591246,4.601519594871206e-05,0.14438520818948744,1.337503031209053e-05,0.003140270372387022,0.23719836175441741
L2/3_spot_10,2.28469073881854e-08,1.192265614236021e-07,3.120922835719853e-08,0.48360806554555896,0.10515999048948288,6.789347548874503e-06,1.2220169651300241e-06,0.0011064129241276533,1.3737230347032892e-05,5.23332250850217e-06,2.03741988116235e-06,3.6033318440154004e-09,3.525042893670616e-06,1.3610928363050335e-06,1.5662699226481892e-08,7.735390727958701e-09,1.1975561392318922e-06,2.4545478360948892e-08,8.175376223107377e-07,8.348979633865383e-07,5.792355437961305e-07,1.3207554871996763e-08,0.4958246946334839
L2/3_spot_11,2.395385905629155e-07,2.988506139445236e-07,4.113705820429914e-08,0.5789016753435134,0.027295371796935797,2.0369173762446737e-05,2.398377591816825e-05,1.9779259037022712e-05,3.3296149194939065e-05,9.611396035325016e-06,1.0451253547216766e-05,2.2392252674308113e-08,3.468957856966881e-05,2.9780072327412203e-05,5.5948337873701353e-08,7.233904284476012e-08,0.25057580322027206,6.97373629066078e-08,8.176690062100536e-06,3.1516691819888366e-06,2.388627763139084e-05,6.207328652862998e-07,0.26471992284059526
L2/3_spot_12,3.746914458702122e-08,6.479335013409581e-07,4.529084183246824e-08,0.6273211091756821,0.0029315574560314413,2.4138961725839182e-05,7.196006699814462e-05,5.651621977449395e-05,2.2762329444958598e-05,1.0325031053071144e-05,0.10968145616352558,1.0858977095296041e-08,2.219816212800652e-06,1.0445365796840634e-05,4.3318136562220393e-07,1.3544796662046111e-08,0.13719955161213873,1.5288100652099958e-08,2.7689179205481196e-05,4.026185183647613e-06,4.473039552976843e-06,1.0617431094317454e-07,0.16412137299776078
L2/3_spot_13,0.0038587445742450655,4.7534336005128354e-07,3.2706096320112014e-08,0.3429216414690018,0.02105780756101012,4.762929293065099e-05,4.8255242654704494e-05,2.9307747445272978e-05,2.623715672598337e-05,0.0005383509676903487,3.04386431707826e-05,1.4621412791626656e-08,2.180538217544381e-06,1.13639522169251e-05,8.869630612196034e-08,4.77114241448362e-08,0.07012376785278321,1.4890606347961467e-08,6.437245156121208e-06,0.10590160377323626,4.648825392905565e-06,3.0482327684211446e-08,0.5180906593799591
L2/3_spot_14,0.10455469414591789,3.439925407633382e-07,6.351347288102714e-08,0.3598187372088432,6.892365054227413e-05,6.824386437074282e-05,0.003594666870776564,4.0807366349326916e-05,5.1973187510157004e-05,1.6940543537202758e-05,0.057087182812392716,1.3742764526369911e-08,3.885483761223441e-06,3.0382361364900136e-05,2.7900503880573523e-07,8.248930427612322e-08,8.357492588402239e-05,1.5404077799985318e-07,0.00011056993607780897,0.12554896846413613,7.076348492773832e-06,4.065025969168801e-08,0.30444846451282503
L2/3_spot_15,0.11022099889814854,5.588955446000911e-07,5.505174396347456e-08,0.3121252074837685,8.780221396591513e-05,3.754201115953037e-05,4.0383684790867846e-05,8.566509677621072e-06,1.1674695633701048e-05,2.4798083904897795e-05,0.023835284542292355,1.5541507192295967e-08,3.301762637875072e-06,1.4994068988016808e-05,3.750884136621835e-08,7.501279917221381e-08,0.38243745863437656,4.626397327456289e-08,1.539196769044793e-05,2.5008205830090448e-05,4.094136784260627e-06,2.1571554498223128e-08,0.3003586173057556
