,q05_spot_factorsAstro,q05_spot_factorsCR,q05_spot_factorsEndo,q05_spot_factorsL2/3 IT,q05_spot_factorsL4,q05_spot_factorsL5 IT,q05_spot_factorsL5 PT,q05_spot_factorsL6 CT,q05_spot_factorsL6 IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsMeis2,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPeri,q05_spot_factorsPvalb,q05_spot_factorsSMC,q05_spot_factorsSerpinf1,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
L1-L6_spot_1,3.8417759995468264e-08,6.285346529466552e-07,1.1450406489643683e-08,2.3419262379320572e-05,2.3787168970557106e-06,1.7287886475969574e-05,2.178235963583575e-05,0.03615071177482605,0.14309274777770042,2.8544686938403177e-05,2.80308275932839e-06,0.0014713629730977117,9.050171655644591e-07,1.7830825800047024e-05,9.941259726531371e-09,1.4339413656472293e-08,0.23863579332828522,3.997894926222046e-09,0.6649136692285538,3.995773113274481e-05,3.915159459211282e-06,1.2224513934455672e-08,3.223250278097112e-05
L1-L6_spot_2,2.2661754162101032e-08,3.3179611733658023e-07,6.172360844658442e-09,4.669649752031545e-06,8.250120799857541e-06,2.4980693251563934e-05,5.602897294920695e-06,0.00017925837528309788,0.6195100992918015,6.753632283107436e-06,2.5281282546529834e-06,1.5340050563139584e-08,1.1026221636711853e-05,1.6946575033216505e-05,1.0088015622855552e-08,9.02373837874393e-09,0.3561527833342552,3.7931241925193155e-09,0.14318509474396707,6.498785455733014e-06,1.9587473616411444e-06,3.0682075435883863e-09,1.2972172839909036e-06
L1-L6_spot_3,2.993140427065555e-07,3.620822027983195e-07,1.5754286586400216e-08,2.4422378464805662e-05,5.3605282846547195e-05,2.468672255417914e-05,7.444992843375076e-05,0.00076058964477852,0.3823469370603561,4.5023958364254215e-06,0.02687766840681434,1.8182346650519323e-08,6.943073594811722e-06,1.4252640585254995e-05,1.6216929026313666e-07,2.9089049924380107e-08,0.4071203738451004,1.2444656460885995e-08,0.40089589506387713,5.9083158021167035e-06,1.0728127108450282e-05,7.373281007971855e-09,5.0700471547315835e-06
L1-L6_spot_4,1.0897158979616962e-07,4.1183109686926397e-07,1.6501627619902592e-08,4.332742119004251e-05,0.007092229183763265,2.010278831221513e-05,5.350966807782243e-06,0.014060662314295768,0.26822254806756973,4.1347112528455914e-06,6.290977034950629e-06,1.9198111367302318e-08,9.328078704129442e-06,7.6625709198197e-06,4.667149902104484e-08,2.3613617372575392e-08,0.07937653623521329,4.1143365621110205e-07,0.8485259056091309,5.620547199214343e-06,2.778786074486561e-06,9.872714512582094e-09,8.535666256648256e-06
L1-L6_spot_5,5.335534353889671e-07,1.2703003051228734e-06,1.120166017720692e-08,0.0015619212063029408,0.006572227878496051,4.080454236827791e-05,5.135417086421512e-05,9.270939481211827e-05,0.7123472929000855,4.855733277508989e-06,8.117920224322006e-05,2.3587521447154816e-08,0.00010839822207344695,1.1961141626670724e-05,3.5225062902100035e-06,2.089558952533821e-08,0.2796665221452713,5.854407336691737e-09,0.23003646805882452,5.588903854913951e-06,1.1690529845509445e-05,1.0856178178642041e-08,4.702809928858187e-06
L1-L6_spot_6,1.1403425261846679e-07,2.5036886881935063e-06,1.4923438754976817e-06,0.0002092094349791296,0.03547390121966601,0.00018124435810022986,1.28564561236999e-05,0.01885843575000763,0.3220068916678429,2.9076672853989296e-05,0.048080560564994816,0.006194025836884975,1.212897245750355e-05,6.894546022522263e-05,3.420818401878023e-07,9.825611932967605e-08,0.29755066782236095,5.5423403821919246e-08,0.3167529135942459,4.6574945554311856e-05,0.00014691219912492672,0.0002616716403281316,0.026659822091460228
L1-L6_spot_7,1.8754149166966276e-08,1.9307393586132094e-07,1.1779073538775722e-08,1.0948664976240253e-05,9.159591809293487e-06,1.1872491904796334e-05,9.1476041234273e-06,4.593396970449248e-05,0.3618111789226532,2.6188746687694227e-06,0.005962002277374268,0.0010233831882942468,2.4964451128539627e-07,3.0426555667872892e-06,6.31211678481236e-09,2.2616141670539495e-08,0.0725797638297081,5.136835268260142e-09,0.6508724987506866,1.5479168894216858e-06,1.3824993970956712e-06,1.1078033601563675e-08,9.911725555866724e-07
L1-L6_spot_8,1.1185520315848408e-05,1.8385564203526884e-06,1.7462954193803174e-08,1.9796730157395363e-05,0.00037836643314221875,4.518405912676827e-05,1.0111347091879e-05,5.8289863227400934e-05,0.114584144577384,8.598906206316315e-05,0.00013860781400580892,2.0292377467256985e-08,7.351100703090197e-06,1.8512867245590315e-05,3.757586402031166e-08,5.345938927092675e-08,0.34109578281641006,4.878602566371626e-09,0.6463772147893906,2.4816873155941722e-05,0.05879182405769825,4.7208187936576e-07,0.0008835230051772669
L1-L6_spot_9,2.6578767897689205e-08,2.2481735300061704e-07,5.333908004168109e-09,0.0001414789898262825,1.6096713170554722e-05,7.583377009723337e-06,3.1968342568688976e-06,0.00010105495057359804,0.6697208523750304,2.8073009161744267e-06,0.10121020898222922,0.003679599962197244,3.766157551581273e-05,7.65044167110318e-06,5.5898804340870364e-08,1.8574106341873177e-08,2.3803951762602085e-06,4.75756958273621e-09,0.38782928287982943,1.4680862989280286e-06,2.2568502373587766e-07,9.71722724507629e-09,1.0363741296259834e-06
L1-L6_spot_10,3.3389476783440845e-08,1.194111990798774e-06,6.047463365632666e-08,0.007868623221293091,2.9277092744450785e-05,3.107022803305881e-05,1.4720178614879843e-05,0.00026966486184392123,0.7525975316762925,6.260397822188679e-05,1.3313389717950486e-05,3.5673858178597585e-08,1.7308952283201507e-05,8.232246254920028e-05,1.128281343909521e-07,3.253015545823246e-08,0.47459200769662857,1.2658635739626334e-08,1.1265352259215434e-05,2.329234598619223e-06,1.3726879933528835e-05,9.604507944516173e-09,5.240631185188251e-06
L1-L6_spot_11,4.882350062018759e-08,8.603648393545883e-06,6.052042280657589e-08,7.4936707051165296e-06,3.591297572711483e-05,2.1771600859210594e-05,1.0073798193843686e-05,5.30777570020291e-05,0.624947702884674,8.364339055333404e-06,3.04669896422638e-06,4.231391557141252e-08,1.3677311972060125e-05,4.343716136645526e-06,2.4561595864724953e-06,4.224572069944089e-08,0.3777170300483704,1.7775169691702788e-08,0.22363027185201645,3.2858218446563116e-06,7.059863082758966e-06,7.976088447492203e-08,4.795173208549386e-05
L1-L6_spot_12,1.220945648583438e-07,4.4224540118875666e-07,1.0235272984715494e-08,9.019654953590361e-06,7.59381373427459e-06,3.954735734623683e-06,2.8534612738440047e-06,3.0126629462756684e-05,3.692745747230219e-06,5.463017055262754e-06,0.07155930809676647,1.0542979733685343e-08,1.772985160641838e-05,3.8396540503526925e-06,1.6222133769616678e-08,8.344364488266366e-09,0.43087129592895507,4.943371401111563e-09,0.5064255833625794,7.129031291697174e-05,0.0467082379385829,9.923063828409797e-08,0.0674580167979002
L1-L6_spot_13,2.456580014964516e-08,7.10321934604963e-08,3.3517332576060715e-09,2.8665365903179922e-06,0.0019440576666966082,5.73244137740403e-06,5.175990554562306e-06,4.740737367683324e-05,0.3720162376761436,0.0022224496700800956,1.0224821494375646e-06,2.395596272464218e-08,7.434580567178272e-07,6.040921948624601e-06,9.915490517542481e-09,1.0797996807809797e-08,0.8013927370309829,1.7819755804282524e-08,5.937853444493157e-07,2.5640294012418966e-07,4.560523109375936e-07,4.0066030493335356e-09,1.817569739159808e-07
L1-L6_spot_14,2.4571459000810594e-08,1.1466169063112376e-07,2.565236334461929e-09,1.023731726945698e-06,8.002015306374233e-07,1.6482368437209518e-06,4.3677855217083565e-07,5.935615331509326e-06,1.0565248032889941e-06,7.318176358239725e-07,8.063113000389421e-06,0.0010923975496552887,1.0103839940711623e-06,1.109313814140478e-06,8.031830489585446e-09,1.8280829916506036e-08,0.6279757380485534,7.319558470442192e-09,1.4950878210129304e-06,6.45395249421199e-07,0.4823622554540634,4.214303084282279e-09,2.6115683482430546e-07
L1-L6_spot_15,2.760424166581288e-07,2.8521029520334197e-07,4.2646088971309845e-08,2.1973673119646266e-05,2.606393645692151e-05,2.212508024967974e-05,3.360825812706025e-05,0.008459049463272094,0.27261643707752226,6.144762005533267e-06,6.344190887830337e-06,2.4031395895462994e-08,0.0008187682571588086,1.1049779959648732e-05,8.12555189355635e-08,8.342995926113872e-07,0.716374757885933,5.8188350158161485e-05,0.1201696690171957,7.348617073148489e-05,3.317913080991275e-06,6.314882767810559e-08,0.02846429143100977
L1-L6_spot_16,1.424935072158462e-08,3.6874503592798643e-07,2.215558216889235e-08,3.2994392654472907e-06,3.3310944672848564e-06,1.3365052609515262e-05,8.18524431451806e-06,6.447891719290056e-05,0.37456041276454927,1.6448390033474423e-05,5.3092558118805755e-06,2.4011517574251683e-08,1.8015522016412433e-06,2.8484627932812145e-06,1.0833496389750509e-06,1.733172805273853e-08,0.6621784001588822,5.372051981034077e-09,0.09991445541381835,0.00024934190150815994,4.1109957783191925e-05,1.937658979045409e-07,1.066167169483379e-06
L1-L6_spot_17,5.532463180912829e-08,1.850681975668067e-07,1.2444773256348186e-08,2.5390900827915174e-05,3.760652289201972e-05,2.9319709665287518e-05,6.208738886925858e-06,0.00011684398778015748,0.5953143537044525,3.43127529049525e-05,7.492622762583778e-06,1.5298687827680623e-08,1.231046161365157e-06,3.1277620564651443e-06,1.6462527430149974e-08,2.2726015824758862e-08,0.2756917685270309,3.4320323361036744e-09,0.2721329376101494,2.692017437766481e-06,5.159722309144855e-06,1.1422778882774766e-07,1.8931586566850456e-06
L1-L6_spot_18,3.751834434240209e-08,2.448589455639194e-07,1.8317361405451038e-08,8.582468108215836e-05,0.0028574843890964985,1.278023905797454e-05,4.392909409034473e-06,8.089204311545474e-05,0.6566834777593612,3.9104159895941845e-06,6.164609876577742e-05,2.1479401102197932e-08,2.3610572611687527e-06,4.51616876944172e-06,1.477993791354493e-07,1.537002907170404e-08,0.3805670544505119,1.2201513932552644e-08,0.1207155629992485,1.9328825317188608e-06,1.934493948283489e-05,2.451960999678704e-05,4.396880876811337e-06
L1-L6_spot_19,1.3861753302535365e-06,3.5592641779658153e-06,4.437140734836476e-08,2.4037664388742996e-05,0.0001427530442015268,2.591873326309724e-05,8.849005826050416e-06,0.0017265193979255856,0.26333044469356537,7.290501480383682e-06,9.284424140787451e-06,0.005211300798691809,3.3102334327850257e-06,1.0072617578771315e-05,2.830722337421321e-07,9.535306908503572e-08,0.5636784315109253,2.2663530874211802e-08,0.15513813942670823,0.036341014131903646,0.09935735799372196,0.00012153237439633812,3.7774016846015003e-06
L1-L6_spot_20,3.328010240721824e-08,4.298386230061624e-07,1.4200458542390495e-08,3.272023732279195e-05,2.9972652191645467e-05,1.0918236966972472e-05,5.589510624304239e-06,9.927659011736978e-05,0.3142205432057381,5.13447841967718e-06,0.01184302675537765,1.3195111803199211e-08,1.780391103238799e-05,1.4105263971941895e-05,0.00019826513671432623,4.652796050663711e-08,0.1330458350479603,6.553343445681038e-09,0.7760381728410721,5.324970925357775e-06,7.9931456639315e-06,4.239462692012808e-09,2.4905722966650503e-06
L1-L6_spot_21,7.199327036744308e-08,6.605297045325642e-07,5.697608096433272e-09,4.273357467354799e-06,2.6262796268383684e-06,4.4723838527716e-06,3.032153142612515e-06,0.00010746862935775426,0.4503301352262497,1.886072868728661e-05,9.505446723778733e-06,1.0196932098693879e-08,0.00014772022259421644,1.571766023289456e-06,9.421333091452767e-09,1.7778444050264856e-08,0.33341595232486726,4.511508944204935e-09,0.2790174603462219,9.962948279280681e-05,5.618454497380299e-06,6.135433672227465e-09,0.04275345001369715
