	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.5165551e-07	0.048271343	2.1080316e-06	5.2234196e-08	0.95172554	3.884759e-08	6.75195e-08	7.053338e-07	2.6293126e-08
priorregion1_spot_2	0.00088975823	0.007901037	0.23181123	2.1259466e-06	0.7586954	4.960274e-07	6.7463196e-07	3.7890504e-07	0.0006989278
priorregion1_spot_3	1.669172e-07	0.12036274	0.20215239	1.5416481e-07	0.6771474	6.708656e-08	2.975504e-06	3.093537e-06	0.0003310209
priorregion1_spot_4	1.2627673e-07	0.18547325	0.19902031	2.7689785e-07	0.59682256	8.275361e-08	0.018676927	6.346628e-06	3.8596486e-08
priorregion1_spot_5	1.3327939e-07	4.302802e-05	0.114645526	4.032342e-07	0.8723178	7.470035e-08	0.00017792486	0.011751679	0.0010634435
priorregion1_spot_6	9.101269e-08	0.09387107	0.22532845	1.3752627e-07	0.680798	6.595652e-08	4.304345e-07	1.7863636e-06	2.3559103e-08
priorregion1_spot_7	5.8352253e-08	0.019079275	0.055156402	7.217802e-08	0.9257596	4.5871722e-08	4.4208687e-06	1.2027387e-07	9.040455e-09
priorregion1_spot_8	0.004689277	0.084383935	0.10214378	0.0021365674	0.80664444	1.4375632e-07	2.474652e-07	1.5372127e-06	1.7067517e-08
priorregion1_spot_9	9.1047916e-08	0.06343153	0.058380995	5.9268018e-08	0.87818676	5.708531e-08	1.3765343e-07	4.4999183e-07	2.432032e-08
priorregion1_spot_10	7.787851e-08	0.02702745	0.030574482	4.2171344e-08	0.94239765	3.9211276e-08	7.8302776e-08	2.3915155e-07	1.3763993e-08
priorregion1_spot_11	1.0330123e-07	0.22931163	0.11260703	2.7823398e-07	0.6559366	0.0021348486	1.8243339e-06	7.701761e-06	1.948614e-08
priorregion1_spot_12	2.0606488e-07	0.16044365	0.10647146	1.7181789e-07	0.7300904	2.7166402e-07	0.0029919902	1.8260976e-06	9.921706e-08
priorregion1_spot_13	1.3625755e-07	0.067140676	0.1480771	1.7869664e-07	0.78478086	1.273763e-07	1.6519425e-07	6.938301e-07	3.3057812e-08
priorregion1_spot_14	3.6587275e-07	0.16461127	8.7618804e-07	1.5971968e-07	0.67009383	0.010243576	0.03612282	0.11892704	8.184352e-08
