	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.0152415885	2.4094736e-05	0.30778205	4.920022e-08	0.67081016	1.1638221e-07	7.1666854e-08	0.0061417846	1.8399414e-08
priorregion1_spot_2	1.3832007e-06	0.017684013	0.34068316	9.872964e-08	0.64163095	1.499434e-07	5.1120068e-08	1.6323446e-07	9.91422e-09
priorregion1_spot_3	2.4168843e-05	0.042042267	0.2414045	1.079002e-07	0.71652794	6.711111e-07	8.471065e-08	3.3236591e-07	2.7988836e-08
priorregion1_spot_4	0.026162755	0.13210934	0.37408426	7.191121e-08	0.46763283	5.738209e-07	7.144761e-08	1.006518e-05	5.8651177e-09
priorregion1_spot_5	0.0080769	0.092568435	0.35984427	3.832753e-07	0.5333002	8.043094e-07	0.006202687	6.232805e-06	4.886246e-09
priorregion1_spot_6	0.006574752	0.16055034	0.38848412	5.5051768e-08	0.44435668	1.456784e-06	5.0757134e-08	3.225134e-05	2.3192044e-07
priorregion1_spot_7	0.0095572835	0.07628935	0.41651466	5.5850197e-08	0.49743143	2.1482997e-07	7.4422786e-08	8.493559e-06	0.00019850834
priorregion1_spot_8	0.017682545	0.1435278	0.30920652	7.926485e-08	0.5295043	3.0491523e-07	1.0598999e-07	7.8375706e-05	1.2091302e-08
priorregion1_spot_9	0.023015086	0.10123572	0.4401433	8.032941e-08	0.43558344	4.3949217e-06	8.0237136e-08	1.7888164e-05	4.200701e-08
priorregion1_spot_10	0.011156791	0.06814641	0.4459905	4.5401368e-08	0.47469428	2.856623e-06	3.1680898e-08	9.127532e-06	5.450092e-09
priorregion1_spot_11	0.00090947887	0.056580834	0.4555036	9.947145e-08	0.48567483	1.0687587e-06	0.0013118045	1.8260118e-05	6.7751934e-08
priorregion1_spot_12	0.00010001409	0.00012693899	0.39914522	1.4665453e-07	0.5997125	5.044507e-07	0.0009105642	4.001356e-06	4.399212e-08
priorregion1_spot_13	0.0015667594	0.052084666	0.24796714	8.468224e-08	0.69838023	5.801343e-07	1.4544025e-07	3.5652786e-07	1.8031926e-08
priorregion1_spot_14	1.376401e-06	3.8429234e-06	0.1828333	1.8747109e-07	0.8045987	1.04137264e-07	1.1899056e-07	0.012562311	3.5811386e-08
priorregion1_spot_15	0.019356493	0.005889161	0.30941355	1.9856569e-07	0.66326475	2.5370852e-07	0.0020464372	2.9086965e-05	2.6305882e-08
priorregion1_spot_16	8.518604e-06	0.07575783	0.3373311	1.1035378e-07	0.5869011	5.2820695e-07	1.07180355e-07	7.528566e-07	1.3500395e-08
priorregion1_spot_17	0.013371468	0.08609548	0.40650076	8.322413e-08	0.49402723	9.0035024e-07	8.471306e-08	3.894588e-06	1.0728651e-07
priorregion1_spot_18	0.04124436	0.14722802	0.4011241	7.349364e-08	0.4103373	4.078634e-06	1.6159366e-07	6.1912564e-05	9.633873e-09
priorregion1_spot_19	0.016863978	3.9120718e-05	0.31612155	6.731023e-08	0.66697496	1.2763081e-07	1.8943476e-07	1.1840198e-07	9.305253e-09
priorregion1_spot_20	0.0005626528	0.05671305	0.3566119	1.14843985e-07	0.5861068	2.521703e-07	1.2955107e-07	5.156006e-06	1.18103145e-08
priorregion1_spot_21	0.03472378	0.11816194	0.40523377	6.7278336e-08	0.4418502	4.4974213e-06	7.711256e-08	2.5713416e-05	8.367505e-09
priorregion1_spot_22	1.1373646e-06	0.006892456	0.21458282	7.8127165e-08	0.77852285	1.3162179e-07	1.1567285e-07	3.0429467e-07	1.3657953e-08
priorregion1_spot_23	7.279488e-07	7.5402364e-05	0.24103726	1.8718683e-07	0.72253424	7.9524135e-08	2.7256286e-07	0.036351807	9.371348e-09
priorregion1_spot_24	0.035035454	0.18755035	0.33096513	1.9333858e-07	0.44638398	1.9884817e-06	1.5271179e-07	6.260801e-05	2.0239241e-08
priorregion1_spot_25	1.9831441e-05	2.2280144e-06	0.25225008	3.0795437e-07	0.74772704	1.2270583e-07	3.6207769e-07	8.4295706e-08	1.0172308e-08
priorregion1_spot_26	3.9087934e-07	0.027883604	0.2772202	6.7635646e-08	0.67700773	4.066387e-07	1.7407609e-07	0.01788744	7.0719564e-09
priorregion1_spot_27	9.374234e-05	0.04971888	0.37579986	1.0569788e-07	0.5743861	9.307371e-08	5.462714e-08	1.1411428e-06	9.0279135e-09
priorregion1_spot_28	0.023169834	0.12540351	0.15954678	8.0750816e-08	0.6699616	1.16660274e-07	3.9035498e-07	0.02191782	1.0751542e-08
priorregion1_spot_29	3.0310508e-05	0.0816359	0.4582597	9.636753e-08	0.4600696	9.28552e-08	3.7369937e-06	5.7871625e-07	1.4303771e-08
priorregion1_spot_30	1.1541622e-06	9.352304e-07	0.33157554	3.4034855e-07	0.6684218	7.692739e-08	3.9228627e-08	7.294524e-08	1.1570536e-08
priorregion1_spot_31	3.0287125e-05	0.036629952	0.37474772	5.5347176e-08	0.5869393	1.0805487e-07	7.0055016e-08	1.9866765e-07	0.0016523405
priorregion1_spot_32	0.028692434	0.12706591	0.40685272	5.3850677e-08	0.43736887	2.1979795e-06	6.382418e-08	1.7719385e-05	8.6007645e-09
priorregion1_spot_33	0.0058063865	0.19630146	0.13404916	2.490474e-07	0.6392109	0.014685747	1.8879125e-07	0.009945917	2.042582e-08
priorregion1_spot_34	0.012472895	0.020699285	0.43531317	5.3362136e-08	0.53149474	4.4655096e-07	4.9080647e-08	1.9412571e-05	1.01534985e-08
priorregion1_spot_35	0.0062100845	0.15894915	0.2037335	9.562941e-08	0.63110614	2.6444064e-07	1.2552778e-07	5.9447547e-07	1.3440789e-08
priorregion1_spot_36	0.02097843	0.09593376	0.2776455	3.5676197e-07	0.60543984	2.997559e-07	4.0631525e-07	1.3726439e-06	1.067965e-08
priorregion1_spot_37	0.0001849544	0.063938186	0.30741543	5.9532294e-08	0.62846094	8.2449716e-08	4.6889497e-08	2.1466403e-07	1.680789e-08
priorregion1_spot_38	0.00013035891	0.05598533	0.36312088	0.002365247	0.5783908	3.6672157e-07	1.0587761e-06	6.025449e-06	2.0167253e-08
priorregion1_spot_39	0.0068587405	0.027352659	0.021630794	1.0301891e-07	0.9441572	1.5260032e-07	7.41797e-08	2.4004473e-07	1.7379694e-08
priorregion1_spot_40	0.010727509	0.06462043	0.26355577	6.012041e-08	0.6610957	1.2294284e-07	4.3958654e-08	3.1397363e-07	2.6650858e-08
priorregion1_spot_41	0.0077074775	0.12447626	0.35363746	1.3659385e-07	0.51374817	2.2108969e-07	0.00042489066	5.2399755e-06	1.1367961e-08
priorregion1_spot_42	0.017864967	0.18125175	0.22833753	2.3062351e-07	0.5684697	4.7076185e-07	1.2179038e-07	0.0040752864	3.0012547e-08
priorregion1_spot_43	3.7971374e-06	0.05578869	0.29195645	1.4227552e-07	0.6522491	1.2564455e-07	4.0470678e-07	1.2807578e-06	2.9186065e-08
priorregion1_spot_44	2.5199129e-06	0.094636254	2.5155972e-05	4.7136925e-08	0.9048303	5.8154427e-08	8.414158e-08	5.00068e-07	0.0005051552
priorregion1_spot_45	2.1599328e-06	0.020505125	0.33793202	3.929491e-08	0.63805634	9.453279e-08	4.2097735e-08	0.0035041159	1.5981885e-07
priorregion1_spot_46	0.011703317	0.020577142	0.14335482	1.0985643e-07	0.8130669	1.5038617e-07	0.011297038	4.5929977e-07	1.3664667e-08
priorregion1_spot_47	3.514676e-05	0.03693277	0.31551266	1.1194773e-07	0.6475188	1.4886727e-07	5.00005e-08	2.359697e-07	7.240179e-09
priorregion1_spot_48	0.00018937304	0.08345738	0.3205974	7.933699e-08	0.5957544	7.4479374e-08	6.755701e-08	1.1218561e-06	1.14081145e-08
priorregion1_spot_49	0.0007293357	8.903642e-05	0.3028131	7.06462e-08	0.6881622	1.3403216e-07	0.008205575	4.9577534e-07	1.3842327e-08
priorregion1_spot_50	1.5619404e-05	0.1161101	0.15389673	9.49195e-08	0.72997594	5.574314e-07	2.1832926e-07	7.2189465e-07	2.8296332e-08
priorregion1_spot_51	7.866709e-06	0.07747622	0.05898786	1.4100012e-06	0.8504711	6.238952e-07	2.1259724e-07	0.013054747	1.0624829e-08
priorregion1_spot_52	3.181821e-05	3.819981e-05	0.26024452	1.3631575e-07	0.73446125	6.668548e-08	0.0052239387	1.0104356e-07	7.1433575e-09
priorregion1_spot_53	0.002811484	0.2950824	0.14271308	1.5925517e-07	0.5322047	3.2246996e-07	4.3356644e-07	0.027187498	3.8784947e-08
priorregion1_spot_54	0.0029037618	0.11624271	0.39724192	7.005184e-08	0.48360804	1.718636e-07	1.49715e-07	3.1471416e-06	1.2996149e-08
priorregion1_spot_55	6.9828966e-05	0.07119911	0.39773235	1.16394915e-07	0.5309971	8.113796e-07	6.907266e-08	6.2186723e-07	1.0751372e-08
priorregion1_spot_56	0.0045237895	0.00021910708	0.29225326	1.2681754e-07	0.70299065	5.6679426e-07	1.3438412e-07	1.2433948e-05	2.626953e-08
priorregion1_spot_57	0.00086596556	0.081665836	0.24853183	6.8119625e-08	0.6689359	9.322442e-08	7.475297e-08	2.0415855e-07	1.3917839e-08
priorregion1_spot_58	0.0072495556	0.021666998	0.37640205	1.8428904e-06	0.59104615	2.0746694e-07	0.0036319077	1.3021046e-06	1.2982427e-08
priorregion1_spot_59	0.017247941	0.1195654	0.39445668	6.132546e-08	0.46851382	7.9714385e-07	7.147234e-08	6.550343e-06	0.0002085789
priorregion1_spot_60	0.0010178437	0.18585296	0.3138508	6.383592e-08	0.49924827	1.1508861e-07	6.93929e-08	2.9968935e-05	7.2201587e-09
priorregion1_spot_61	9.643428e-07	0.122501954	0.22843917	7.151825e-08	0.6370537	9.318798e-08	1.4537571e-07	0.012003887	2.013506e-08
