	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.28692654	1.4292725e-06	1.3551865e-05	0.055389382	0.056027178	0.44087967	0.01751573	0.0011822399	0.14206424
priorregion1_spot_2	0.29525596	2.2264055e-06	0.03366273	0.04343749	0.10670319	0.19766578	1.2200171e-06	6.732118e-07	0.32327068
priorregion1_spot_3	0.46300107	4.725296e-06	0.082894586	0.03738519	0.002254097	0.37343973	0.015842775	2.7449514e-07	0.025177535
priorregion1_spot_4	0.18665504	1.6581785e-06	0.044302404	0.017348139	0.09397576	0.43724066	6.0761507e-05	4.6335524e-07	0.22041506
priorregion1_spot_5	0.19377185	0.010968517	1.2933102e-05	0.11664836	0.04438503	0.48412165	0.021766316	0.0017495261	0.12657575
priorregion1_spot_6	0.13408665	3.736017e-07	0.027941473	0.16347922	0.08574914	0.46972278	0.00033733694	0.011414778	0.107268274
priorregion1_spot_7	0.2808715	0.030579241	5.3928197e-06	0.060968965	0.06366705	0.336492	2.0056832e-06	2.242784e-06	0.22741157
priorregion1_spot_8	0.22266887	4.202039e-07	0.032994773	4.6408994e-07	0.009784883	0.45289406	5.4492733e-07	3.8549948e-07	0.28165558
priorregion1_spot_9	0.16320363	3.6445674e-06	0.00012075174	0.027966948	0.05441551	0.47262508	1.30206945e-05	0.0042848573	0.27736655
priorregion1_spot_10	0.25062943	9.703483e-08	0.09834064	0.033854816	0.010283276	0.60561895	2.6535906e-06	5.4008233e-08	0.0012701916
priorregion1_spot_11	0.27389672	2.9624883e-07	0.014378751	0.18124332	0.04933656	0.44043216	1.0027241e-05	7.8997736e-08	0.040702123
priorregion1_spot_12	8.190671e-07	4.347826e-08	0.3335401	0.20904446	1.1114271e-07	0.3175109	8.5566717e-07	1.2329329e-07	0.13990256
priorregion1_spot_13	0.073654935	4.231799e-07	0.012362677	0.09667442	0.16628799	0.45043802	0.0137077095	0.012002249	0.17487149
priorregion1_spot_14	0.18154603	7.730871e-07	0.14739628	0.07835828	9.611163e-06	0.38909468	6.5654726e-06	2.262587e-07	0.20358756
priorregion1_spot_15	0.24605493	2.3445459e-07	0.107980065	0.068839595	0.07636353	0.32465953	1.3309599e-06	1.13071536e-07	0.17610067
priorregion1_spot_16	0.08954427	2.646433e-07	0.16009752	0.16686463	0.026735047	0.4461159	2.2006725e-06	9.0901146e-08	0.11064008
priorregion1_spot_17	0.19024062	1.4841773e-07	0.106335714	0.21126464	1.946989e-05	0.47318146	0.018957846	8.999978e-08	1.7994132e-08
priorregion1_spot_18	0.11547129	1.7978829e-06	0.17285594	0.10262322	9.5705014e-05	0.41361943	0.0060777296	7.8727965e-07	0.18925416
priorregion1_spot_19	0.20711656	3.651987e-07	0.083161116	0.12707093	0.029672949	0.3623549	4.119152e-06	1.9045048e-07	0.19061889
priorregion1_spot_20	0.12107935	3.3243094e-07	0.053228166	0.33456185	0.017798701	0.33513552	0.011082692	1.8152387e-07	0.12711328
priorregion1_spot_21	0.1097445	6.215729e-08	0.09748905	0.30232593	0.08965423	0.40013802	2.417086e-06	4.029532e-08	0.00064579677
priorregion1_spot_22	1.0205488e-07	1.4686827e-07	1.3480595e-08	6.7545034e-06	1.6118265e-07	0.01712315	0.01769018	0.11780334	0.8473761
priorregion1_spot_23	0.20003729	2.3375217e-06	7.933467e-05	0.17050156	0.08917039	0.47746903	0.00045944875	0.006405225	0.0558753
priorregion1_spot_24	0.24724813	0.0036597922	0.00015345906	0.12904002	0.14269498	0.33934852	5.2920523e-06	0.0068304315	0.13101934
priorregion1_spot_25	0.17051774	3.6429726e-06	0.033586096	3.901919e-06	0.08968571	0.39241594	5.2054447e-06	4.8213127e-07	0.3137813
priorregion1_spot_26	0.21176268	1.3720617e-06	0.1480126	0.10541742	6.882451e-05	0.48663062	0.008037741	1.0729067e-06	0.040067624
priorregion1_spot_27	0.15078405	2.6669363e-06	0.040458553	0.12897718	0.07273093	0.408064	9.473607e-05	6.207881e-07	0.19888726
priorregion1_spot_28	0.28892404	2.0821219e-07	0.06721655	0.02011792	0.009522593	0.5887576	0.024670308	3.3103754e-07	0.0007904417
priorregion1_spot_29	0.18113482	1.3215351e-06	0.08433255	0.09143772	0.05023769	0.46488217	0.009453336	1.7525662e-07	0.11852022
priorregion1_spot_30	0.35428962	1.778882e-07	0.10686308	0.07599927	2.9268442e-06	0.2255978	9.586455e-07	1.277918e-07	0.23724608
priorregion1_spot_31	0.22422877	6.612429e-07	0.0041497364	0.22708713	0.08198755	0.4135478	5.2613e-06	2.8426635e-07	0.04899276
priorregion1_spot_32	0.12362666	3.7879855e-07	0.1725811	0.19651538	6.9679486e-06	0.3449607	4.0469454e-06	0.0023194477	0.1599854
priorregion1_spot_33	0.2018877	5.5951733e-07	1.5069974e-06	0.1489648	0.06860369	0.4621013	1.8451728e-06	0.0038786228	0.11456003
