	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	1.826343e-08	0.06976635	9.881322e-07	3.50332e-07	3.1670904e-06	5.163796e-07	0.00026990133	0.08927265	0.84068525	2.2322808e-07	4.1244544e-08	2.1793548e-07	2.836324e-08	8.649374e-08	1.3076784e-07	1.073993e-07	1.547094e-08	9.709011e-08
priorregion1_spot_2	2.939039e-07	0.38784355	2.794979e-07	9.732942e-07	9.57218e-07	0.41295832	1.8419428e-07	1.636032e-07	1.5584511e-06	2.1568886e-07	6.1371196e-08	0.011556406	2.952461e-08	0.019053586	2.2974469e-07	0.16858281	8.66424e-08	3.384936e-07
priorregion1_spot_3	0.0006282382	0.12192176	4.020356e-07	0.037307937	6.988285e-07	0.33708644	0.13892287	3.4740722e-07	0.3641292	5.8021904e-08	9.455021e-09	1.8212548e-06	9.897283e-09	5.148024e-08	3.2823596e-08	7.2013115e-08	1.34357006e-08	5.8892855e-08
priorregion1_spot_4	4.2258222e-08	4.5361734e-08	0.011789689	5.894914e-06	0.027485672	0.37475604	0.17840065	1.36625695e-05	0.256196	0.00395963	1.9749939e-08	0.009784708	3.4672436e-08	5.990331e-07	2.9381056e-07	0.1376067	1.9706684e-08	3.855906e-07
priorregion1_spot_5	4.1940147e-08	0.13965999	0.0050460543	2.5017e-07	8.3313057e-07	9.859915e-06	0.16289833	8.6921204e-07	0.19103897	6.290459e-07	2.1803737e-08	6.131194e-07	3.470106e-08	5.471857e-06	1.444705e-07	0.50133735	2.9834027e-07	2.4286228e-07
priorregion1_spot_6	3.4167607e-09	2.8788425e-09	8.395901e-08	6.845677e-08	1.6936768e-07	0.25029653	0.008429967	2.6884086e-07	0.7412727	1.9710855e-08	1.5300009e-09	2.1227629e-07	2.2507554e-09	3.0062356e-08	1.5770206e-08	3.447158e-08	2.0242656e-09	2.0453227e-08
priorregion1_spot_7	0.002568239	0.40834445	1.8512841e-07	6.049194e-08	1.8411127e-07	0.13003609	4.1398052e-05	3.4282783e-07	0.35071927	1.2585319e-07	2.601638e-07	2.0829086e-07	3.025609e-08	3.0345097e-07	6.81777e-08	0.10828849	6.3197604e-08	6.839233e-08
priorregion1_spot_8	1.6577763e-08	1.4204781e-08	1.5030852e-06	5.216331e-07	1.0161879e-05	0.35201922	0.5973154	7.231377e-06	0.036028747	1.7691686e-07	1.15652705e-08	0.014616533	1.859701e-08	1.1061689e-07	1.1143525e-07	2.0179597e-07	5.459118e-09	1.0636485e-07
priorregion1_spot_9	1.2737977e-08	1.4246248e-08	9.27774e-07	2.86554e-07	1.0033861e-05	2.51022e-05	0.4055486	1.7208817e-05	0.5697593	1.9293121e-07	6.1799943e-09	0.024540527	9.7001335e-05	1.06570056e-07	3.876357e-07	2.4153576e-07	6.113625e-09	1.5045043e-07
priorregion1_spot_10	1.6466736e-08	1.0157398e-08	7.9005497e-07	2.6291377e-07	0.0012404488	7.942646e-05	0.13988459	0.13850132	0.72017527	1.4689063e-07	0.00011432762	2.5049455e-06	9.815217e-09	1.7864954e-07	1.10316556e-07	4.1127194e-07	7.089845e-09	1.3856145e-07
