	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	2.083832e-08	8.240872e-09	0.36704585	7.5813284e-07	8.3630243e-07	8.238579e-06	2.8332522e-07	0.030296713	3.947222e-07	0.6022128	7.20815e-09	3.3807945e-07	1.3491012e-08	0.00042993922	1.0701172e-06	9.863536e-07	4.6315156e-09	1.7728505e-06
priorregion1_spot_2	1.748842e-08	1.309248e-08	0.10930408	0.08428294	2.4898318e-07	1.4189443e-06	2.2482755e-07	3.0820252e-07	1.7815807e-07	0.805957	6.2894148e-09	1.5164454e-07	1.01947535e-08	7.2765156e-06	2.7707162e-07	2.674553e-07	0.00044532263	1.9869157e-07
priorregion1_spot_3	3.496005e-08	2.868064e-08	0.46943188	0.1525948	0.00016205503	0.032800183	0.00012111276	0.34484535	1.8519653e-05	1.3264781e-06	8.184634e-09	1.9581521e-05	1.96863e-08	1.2687284e-06	5.928013e-07	2.4715546e-06	1.4933132e-08	7.2500677e-07
priorregion1_spot_4	0.00028189	9.606873e-09	0.46766156	7.631663e-07	1.5088238e-05	7.754062e-07	0.0054418296	9.679569e-06	1.685119e-07	0.52658683	4.0512145e-09	9.733587e-08	5.684052e-09	7.048521e-07	1.3540334e-07	2.7138046e-07	3.990137e-09	1.8974677e-07
priorregion1_spot_5	0.00056376436	6.160129e-09	9.866723e-08	1.4173902e-07	1.5165726e-07	3.8372076e-07	1.1405498e-07	1.978616e-07	2.516975e-07	0.97891486	5.8164455e-09	2.0476409e-07	0.00037907483	0.020100746	3.174516e-05	1.1610275e-06	4.8981024e-09	7.1168292e-06
priorregion1_spot_6	1.3094528e-08	1.6684288e-08	0.99940056	0.00030300213	2.4263236e-05	5.1522134e-06	3.986612e-06	0.0002612296	8.851964e-07	1.0394844e-07	1.2218323e-08	2.9944619e-07	9.199159e-09	1.8037026e-07	7.398511e-08	9.101666e-08	9.781813e-09	8.185246e-08
priorregion1_spot_7	9.804022e-09	1.2722991e-08	0.518735	0.03821315	4.594202e-07	1.475407e-07	3.9880908e-07	0.042472962	4.7519683e-07	0.36027607	4.362079e-09	9.5854084e-08	5.514753e-09	1.2986987e-07	0.04030056	4.5143074e-07	7.3932904e-09	1.9878964e-07
priorregion1_spot_8	5.8471943e-09	7.244903e-09	0.51444227	4.7944595e-05	6.18952e-07	8.13479e-06	4.582287e-07	6.491243e-06	1.8532762e-07	0.47691128	3.900648e-09	1.4357371e-07	7.604404e-09	0.008466901	1.2934399e-07	1.97643e-07	0.00011420053	1.1304826e-06
priorregion1_spot_9	1.0660768e-08	1.27442e-08	0.7391293	0.06666014	1.794867e-06	1.4969044e-06	8.3986197e-07	1.3089232e-05	2.7958987e-07	0.19391084	1.4493627e-07	4.7826717e-07	3.1560837e-08	2.528641e-07	1.9880386e-07	1.658445e-07	0.00028086413	2.3175072e-07
priorregion1_spot_10	2.3361604e-08	7.3486135e-08	0.5700072	3.4552895e-06	0.005168727	0.027757019	2.68066e-07	0.00013218304	0.008067323	0.3806594	4.6508744e-09	3.5845522e-07	9.14083e-09	1.9688996e-07	4.3701945e-07	0.008203211	5.992949e-09	2.3186226e-07
