	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.14118102	2.0515894e-07	0.005210242	5.1183182e-05	2.3377468e-06	5.150941e-07	3.163445e-06	9.1429596e-05	0.5317174	2.2804397e-06	1.7394441e-08	2.6439761e-06	3.2786073e-08	3.3845208e-07	0.28650722	0.035032175	0.00019255355	5.278608e-06
priorregion1_spot_2	0.20013423	1.6697989e-08	1.7759397e-06	6.5905397e-07	5.289895e-07	2.5666404e-06	0.00015216078	1.7023478e-05	0.7298025	0.005289967	1.0333149e-08	2.896526e-06	5.3963042e-05	2.5346515e-07	0.063999385	5.9356404e-07	0.00054046087	1.0190122e-06
priorregion1_spot_3	0.32408196	4.4460602e-08	9.960291e-08	1.1679065e-07	1.5739236e-07	3.3103464e-07	5.237132e-07	1.2123982e-07	0.20129889	0.0006762019	1.3420728e-08	9.5618994e-08	3.2986662e-08	0.0027068018	0.4475453	9.873336e-06	2.2361178e-08	0.023679439
priorregion1_spot_4	0.52601385	5.066738e-08	7.175628e-08	2.8283208e-07	1.9382219e-07	1.4685004e-07	9.9470704e-08	8.657531e-08	9.190093e-08	4.005502e-06	1.3262848e-08	3.0000372e-06	1.5423662e-06	4.9056594e-06	0.47144604	0.002179873	0.00031807018	2.7665634e-05
priorregion1_spot_5	0.34014618	2.9968845e-08	8.844367e-08	2.6280682e-07	1.6587035e-07	3.1399537e-07	2.0340778e-07	2.7122888e-07	0.16069524	1.7176006e-06	1.5108572e-08	2.4807565e-07	1.1349447e-07	1.0312176e-06	0.49903274	2.3321938e-06	1.6011758e-05	0.00010300609
priorregion1_spot_6	0.47147328	3.6671715e-08	5.3772215e-08	2.6864361e-08	6.5319554e-08	7.4968355e-08	0.05905779	1.9955766e-07	0.089928396	3.2321697e-07	2.6761336e-08	3.90858e-07	0.0017261491	8.3190436e-08	0.3778125	1.1296302e-07	8.722114e-08	4.3941586e-07
priorregion1_spot_7	0.24172713	1.7778516e-08	1.7238011e-07	2.1661333e-07	5.1829875e-07	3.0372377e-07	6.2319605e-06	2.0569514e-06	0.57707256	2.9310382e-07	1.00496065e-08	3.6488413e-07	1.4786738e-06	1.8907961e-07	0.1811852	1.2996805e-06	2.2437904e-08	1.9473114e-06
priorregion1_spot_8	1.318593e-08	0.00022555939	1.4802539e-07	1.3419776e-07	2.0375005e-07	1.5091167e-07	5.030881e-07	1.6918493e-07	0.33816642	3.7137335e-07	9.362815e-09	2.4133388e-07	1.8478035e-08	1.2107405e-07	0.66158223	2.4460067e-07	9.2391765e-09	2.344118e-05
priorregion1_spot_9	0.07396713	2.5549005e-08	1.2935187e-07	1.3564434e-07	3.8779663e-06	0.008174641	0.027706895	6.652727e-07	0.4501272	2.7726867e-07	1.1937424e-08	4.7598948e-07	3.1897883e-08	4.4294035e-07	0.43009847	0.009918588	1.941757e-08	1.0952153e-06
priorregion1_spot_10	0.32384455	0.0005438255	7.164956e-07	0.004082658	4.346535e-07	9.796516e-08	2.0690938e-07	0.0046571484	0.2652674	1.160099e-05	1.8610384e-08	1.1745365e-06	3.266642e-08	2.4116832e-07	0.35845107	6.5319045e-07	3.390187e-08	0.043138087
priorregion1_spot_11	0.041373298	3.9477463e-08	6.3703645e-08	5.8910533e-08	1.15322045e-07	1.3006789e-07	5.157435e-07	1.1532942e-07	0.43282908	1.8798788e-07	7.109902e-09	8.535956e-08	0.00058151485	0.0022930661	0.5229056	2.1918721e-07	1.4804397e-05	1.135732e-06
