	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.9400955	1.8497977e-07	0.030693159	3.5149128e-08	0.026352907	1.2569782e-07	4.204789e-08	7.2091865e-08	0.0028579952
priorregion1_spot_2	1.6873928e-07	1.2495758e-07	2.7260234e-07	0.9999971	3.3178515e-07	5.5741395e-07	1.2637176e-06	1.1842048e-07	2.7656535e-08
priorregion1_spot_3	0.52362263	0.02771467	0.07641515	1.4285654e-07	0.050751977	0.3214945	1.6384772e-07	6.329111e-07	2.3484638e-08
priorregion1_spot_4	0.2335373	4.1897727e-07	7.967084e-07	8.1312855e-06	7.195228e-07	0.17069703	0.5957522	3.3287713e-06	9.725555e-08
priorregion1_spot_5	0.4951212	2.5719373e-06	9.490806e-07	0.14899112	2.9899343e-06	0.18800052	0.16714306	5.1109043e-07	0.00073704903
priorregion1_spot_6	0.34362906	3.6651306e-07	0.049372263	0.06356664	5.0743533e-06	0.543415	1.13096685e-05	1.7061649e-07	3.9114287e-08
priorregion1_spot_7	0.16119261	2.2437847e-07	2.480344e-07	0.0038552978	2.324177e-07	0.5140439	0.32090732	1.5523895e-07	3.6844163e-08
priorregion1_spot_8	0.4271274	2.513431e-07	4.5087157e-07	2.0897704e-07	6.842489e-07	3.1817547e-07	0.57287014	1.6391986e-07	3.533531e-07
priorregion1_spot_9	1.5236257e-06	1.7607664e-07	3.4050197e-07	0.22593853	4.9680904e-07	0.7076415	0.06606401	3.2005963e-07	0.00035311945
priorregion1_spot_10	7.0259614e-07	3.1560225e-07	6.886103e-06	3.4644668e-06	1.838897e-06	0.20820546	0.7917809	3.625003e-07	7.241548e-08
priorregion1_spot_11	0.45747787	1.3664294e-06	3.1246987e-07	1.5232795e-05	1.5538963e-06	0.54186195	7.2598945e-05	3.1098368e-06	0.000565965
priorregion1_spot_12	0.24102512	7.288468e-07	3.8692585e-07	0.04723295	1.0360756e-06	0.61513734	0.09516795	3.3002095e-07	0.0014341417
priorregion1_spot_13	4.2681742e-07	1.4281733e-07	0.014502875	0.48829156	1.7949849e-07	0.49238333	1.2775747e-06	0.0012471117	0.0035731655
priorregion1_spot_14	4.040949e-06	3.6823837e-07	1.6674659e-07	0.17267947	1.6904048e-07	0.5071244	0.3201902	1.0207125e-06	5.7140287e-08
priorregion1_spot_15	4.845042e-07	1.8785586e-07	1.4834164e-07	0.20881459	1.4800403e-07	0.45184577	0.33933797	2.402858e-07	5.368961e-07
priorregion1_spot_16	0.30212435	6.266884e-07	4.6040583e-07	0.045749407	1.7135449e-06	0.51815355	0.13245882	1.1128432e-06	0.0015099428
priorregion1_spot_17	0.2166747	2.7193255e-07	1.4973996e-07	1.4084514e-05	1.384853e-07	9.901211e-07	0.7827211	2.5660495e-07	0.00058833405
priorregion1_spot_18	0.044953115	8.263189e-07	2.4934434e-07	1.1138928e-05	3.267006e-07	0.6435272	0.31107002	0.00043696375	5.188196e-08
priorregion1_spot_19	0.2510009	5.5108185e-06	0.17254794	0.059893526	0.250833	4.2786684e-07	0.26571855	1.7798807e-07	3.2774874e-08
priorregion1_spot_20	0.11841845	1.9874697e-07	1.0085056e-07	2.6153988e-05	1.3685704e-07	0.13653809	0.7450165	3.056418e-07	1.0032947e-07
priorregion1_spot_21	0.16673999	1.4073103e-07	1.5184358e-07	0.08687487	2.0834504e-07	0.746381	3.5386074e-06	1.5015662e-07	5.589175e-08
priorregion1_spot_22	0.1575158	2.0442249e-07	4.1978765e-07	0.3425486	3.9533762e-07	1.4057987e-05	0.49991998	2.4761286e-07	3.4188696e-07
