	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	3.9526403e-06	0.24166498	0.065955535	0.47463834	2.1800129e-06	0.20297076	0.0012466008	4.396635e-06	0.013513336
priorregion1_spot_2	0.025365753	0.26653552	0.12659281	0.08221631	0.021654036	0.47762802	2.271971e-06	5.3244726e-06	1.839695e-08
priorregion1_spot_3	0.017329028	5.688269e-07	1.8341833e-06	0.063152164	1.5412902e-06	0.87490237	0.0446123	1.5755005e-07	9.6252045e-08
priorregion1_spot_4	3.18941e-05	0.3142502	1.8577973e-06	0.050351955	0.00016235419	0.6116986	0.019717481	0.0037853858	2.0713527e-07
priorregion1_spot_5	4.9154543e-05	0.17270693	1.2238664e-06	0.24828717	2.952968e-06	0.5244507	0.033125862	0.021375913	2.1655443e-07
priorregion1_spot_6	7.5522973e-07	3.646811e-07	1.1488506e-06	0.6734547	1.1027771e-06	0.3265373	4.3383698e-06	2.2674273e-07	6.855103e-08
priorregion1_spot_7	5.863693e-06	0.15092668	0.08018848	0.2890453	0.028743917	0.34232354	0.048690766	0.060075216	1.7707247e-07
priorregion1_spot_8	0.054368906	3.5619718e-07	0.120248124	0.25382152	3.1241882e-06	0.571556	8.648705e-07	1.5729822e-07	1.0058326e-06
priorregion1_spot_9	1.994351e-06	4.0458744e-07	3.6733195e-07	0.33387777	4.7934606e-07	0.66601753	0.00010091787	2.8927482e-07	1.5846886e-07
priorregion1_spot_10	0.08392725	9.970278e-07	2.241996e-06	1.4129267e-06	2.8868283e-06	0.9160621	2.4434248e-06	4.3673953e-07	1.18114976e-07
priorregion1_spot_11	0.0005237837	1.9968975e-06	0.010531648	0.3986389	3.413479e-05	0.58992696	0.00034177495	6.0225676e-07	1.5208927e-07
priorregion1_spot_12	3.4389268e-05	1.6675838e-05	1.0128067e-06	0.1000352	5.614191e-06	0.7888284	0.111069165	9.422657e-06	1.4876628e-07
priorregion1_spot_13	4.9247114e-06	5.313721e-07	0.0059526535	0.46831605	2.0035063e-06	0.525617	0.00010638508	2.5724557e-07	1.7324903e-07
priorregion1_spot_14	1.018321e-06	8.5233717e-07	0.013302548	0.9866743	4.087601e-06	1.2402342e-05	6.6723516e-07	2.2396664e-07	4.0289146e-06
priorregion1_spot_15	2.4119356e-05	0.28547546	0.027278656	0.12742084	3.0571318e-06	0.5479369	2.473774e-05	0.011835868	4.586225e-07
priorregion1_spot_16	5.128264e-05	0.5076347	0.16187929	0.11471813	0.13900304	1.4890802e-05	0.031611383	0.044239085	0.0008482567
priorregion1_spot_17	5.9045993e-07	2.8304075e-07	3.8417397e-07	0.99993277	4.462651e-07	3.7115078e-05	2.77951e-05	3.4405997e-07	3.1740063e-07
