	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.009889929	0.036194056	0.17267272	5.634425e-08	0.6460713	0.021978056	1.3611005e-07	0.11319367	3.6548037e-08
priorregion1_spot_2	6.008587e-05	0.06527066	0.16724765	8.6164687e-07	0.7647993	3.228882e-07	0.0016640071	8.769145e-07	0.0009562323
priorregion1_spot_3	0.017778296	0.11391153	0.13441448	1.5807005e-07	0.21345	1.6738274e-07	1.0296179e-06	0.52044433	3.9022492e-08
priorregion1_spot_4	0.07975432	0.14003973	0.066308804	8.528682e-08	0.7133526	1.12788946e-07	2.0170289e-07	3.571094e-07	0.00054371887
priorregion1_spot_5	0.008726568	0.28453812	0.0010562111	2.4543803e-07	0.2565031	3.2885453e-07	0.0024344684	0.44674093	1.1129575e-08
priorregion1_spot_6	0.011266501	0.34673247	2.3083749e-06	3.3060488e-07	0.24052848	1.6715062e-07	0.01428834	0.38718116	2.9371182e-07
priorregion1_spot_7	0.015982607	0.14966129	0.117883876	9.653015e-08	0.34699005	1.4340632e-06	0.0021033818	0.3673773	2.1887686e-08
priorregion1_spot_8	1.6578016e-06	0.3903839	9.710974e-07	6.2767924e-08	0.18333878	6.7315604e-08	9.867891e-08	0.42627448	9.864229e-09
priorregion1_spot_9	2.1363087e-06	0.06745152	0.07112685	1.5075545e-07	0.5078686	2.823348e-07	0.0023395035	0.35121086	4.0812502e-08
priorregion1_spot_10	0.037958596	0.07022473	1.7757073e-05	1.345331e-07	0.82100815	1.407539e-07	1.114691e-07	0.069854595	0.0009357979
priorregion1_spot_11	0.0425081	0.22823747	0.023333881	2.4727888e-07	0.297462	4.882492e-07	3.7434123e-07	0.40841863	3.8829872e-05
priorregion1_spot_12	0.013095388	0.3627923	6.6199486e-06	1.0570684e-06	0.062376317	0.013148581	2.979579e-07	0.54857945	2.7695249e-08
priorregion1_spot_13	0.01617246	0.045955323	0.00013984485	1.127903e-07	0.7453104	2.449814e-07	6.273101e-08	0.19242154	1.1883688e-08
priorregion1_spot_14	0.039187323	0.19162765	0.11746186	3.4778486e-07	0.4442305	8.395519e-07	0.0020995038	0.20539184	1.413318e-07
priorregion1_spot_15	0.02101353	0.2656231	0.13965836	8.1321204e-08	0.14194645	1.191899e-07	0.007680794	0.42407754	2.5874424e-08
priorregion1_spot_16	0.004008243	0.14764969	0.0009207763	3.409477e-07	0.5619979	1.104074e-06	4.2611396e-06	0.2854177	2.8263107e-08
priorregion1_spot_17	6.930352e-07	0.21822374	0.00681863	3.0535807e-07	0.48521918	2.6257817e-07	0.006768938	0.28296822	3.1375254e-08
priorregion1_spot_18	0.023761423	0.23344591	0.02055552	9.862657e-08	0.36404273	3.6358557e-07	1.12602926e-07	0.3581938	2.45246e-08
priorregion1_spot_19	0.012438844	0.3181115	0.0002695904	1.226322e-07	0.2448368	2.5806975e-07	2.1343758e-06	0.4243407	2.7356545e-08
priorregion1_spot_20	1.3386347e-06	0.3177109	2.9770408e-06	8.0404e-08	0.14314778	5.7465115e-07	0.0081694	0.5293862	0.0015807195
priorregion1_spot_21	0.00044374628	0.12059816	0.091748334	1.17941234e-07	0.592968	1.3276957e-07	7.3231996e-07	0.1942408	1.5417818e-08
priorregion1_spot_22	0.015408787	0.33593968	4.605003e-05	1.2104263e-07	0.27065033	0.02843181	2.111077e-06	0.34898186	0.0005392242
priorregion1_spot_23	0.027248567	0.16685058	0.02189857	1.0392588e-07	0.70773596	2.039659e-07	1.0541804e-06	0.075995	0.00026999012
priorregion1_spot_24	0.024858367	0.2278706	0.06515658	6.675014e-08	0.34558845	1.0287726e-07	0.0060176365	0.33050817	7.9412015e-09
priorregion1_spot_25	5.3786084e-06	0.191872	0.00010177685	1.3596448e-07	0.29665267	0.0128588015	1.2159181e-06	0.4985079	7.7202635e-08
priorregion1_spot_26	0.059611768	0.06183824	0.18953925	1.4851067e-07	0.39045954	2.1772455e-07	0.0041760476	0.29149875	0.0028760317
priorregion1_spot_27	0.017162763	0.31902683	0.06591344	1.3502692e-07	0.045689687	0.0041942485	1.5535001e-07	0.5480127	1.0453782e-08
priorregion1_spot_28	1.9523973e-06	0.10678238	0.0554984	1.0077907e-07	0.31718653	2.616619e-07	0.012349561	0.50818086	2.6515057e-08
priorregion1_spot_29	0.011373981	5.4120308e-05	0.1394215	4.5414467e-08	0.8491502	7.8116614e-08	2.8734279e-08	5.7188576e-08	5.9605547e-09
priorregion1_spot_30	0.0028190457	1.3358726e-05	0.075465955	8.0988315e-08	0.6715864	8.402805e-08	0.0042621456	0.24585287	2.2390285e-08
priorregion1_spot_31	0.014569173	0.002480163	0.086750776	6.6482535e-08	0.64265406	1.09908854e-07	0.010824754	0.24272092	1.875361e-08
priorregion1_spot_32	2.867747e-06	8.5576124e-07	0.18210283	2.832952e-08	0.8178932	7.4224154e-08	2.9999995e-08	7.534909e-08	8.157423e-09
priorregion1_spot_33	0.012749608	0.19948	0.04391501	1.7424277e-06	0.5824558	2.6707835e-07	0.011123442	0.15027404	1.2246656e-08
priorregion1_spot_34	0.016196603	0.07125264	0.10044618	1.6749475e-07	0.5109439	6.905694e-07	3.5013053e-07	0.30094397	0.00021552933
priorregion1_spot_35	6.7512866e-07	0.25906911	0.024726003	3.4298304e-07	0.3765714	0.003649674	2.4457012e-07	0.33598247	1.573274e-08
priorregion1_spot_36	0.0022755538	0.15522848	0.094979465	1.532975e-07	0.26482204	1.7251689e-07	0.009320857	0.47337326	1.9349573e-08
priorregion1_spot_37	0.016447812	0.18239519	0.13443626	1.1552062e-07	0.59963447	2.2870091e-07	0.0028078023	0.06427805	2.2865558e-08
