	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.015544866	0.32040334	0.10623945	0.21528268	3.4496443e-07	0.2535962	4.477043e-07	3.1703846e-07	4.195429e-07	1.9943384e-07	3.5208433e-07	0.08893147
priorregion1_spot_2	0.079610735	0.1848198	0.077528775	0.49990863	1.3150317e-07	3.491043e-07	5.125287e-07	6.681907e-08	9.3376485e-07	3.5080672e-07	1.2058081e-05	0.1581177
priorregion1_spot_3	1.0597242e-07	6.532219e-08	0.11172219	0.5583699	7.901777e-08	7.462141e-08	1.4840197e-07	0.0040116375	0.004982885	1.2826939e-07	2.9859373e-06	0.32090983
priorregion1_spot_4	0.0068742437	0.22946303	0.08234331	0.6428496	7.582218e-08	1.3786439e-07	0.027781881	0.010684545	1.0923341e-06	9.721912e-07	8.0777534e-07	2.8264472e-07
priorregion1_spot_5	0.0044391043	0.3618475	0.02619635	0.30766863	1.6934176e-07	1.4422984e-07	5.328735e-07	5.245913e-07	6.100868e-07	1.5852985e-06	5.4084273e-07	0.2998441
priorregion1_spot_6	1.0231249e-07	2.3164596e-07	9.3658834e-08	9.279421e-08	7.4529275e-08	1.4788915e-07	2.0007018e-07	1.02371445e-07	1.7214433e-07	6.0005726e-07	4.8343827e-07	0.9999977
priorregion1_spot_7	4.587085e-07	0.09604652	0.07764782	0.49637413	1.4858779e-07	1.366741e-07	2.6214502e-07	1.821663e-07	2.944833e-07	1.17512805e-07	4.858295e-07	0.32992947
priorregion1_spot_8	2.6152335e-07	0.17201737	0.05111287	3.4190427e-07	5.2597716e-08	6.6733726e-08	1.5164706e-07	7.300065e-08	1.9933303e-07	0.002028071	6.302194e-07	0.7748399
priorregion1_spot_9	0.011363423	0.49535036	0.02682674	0.44004935	1.219881e-07	1.6639721e-07	0.018543735	0.005063813	4.936931e-07	0.0009445342	0.0018551723	2.1794042e-06
priorregion1_spot_10	0.0032442862	0.3063102	0.07878277	0.45578882	6.207627e-08	7.475592e-08	1.0215781e-07	1.8697047e-07	1.9840348e-07	2.9721375e-07	1.0323569e-06	0.15587194
priorregion1_spot_11	0.023811787	0.51288843	0.057546113	0.1877072	2.178351e-07	1.8939099e-07	2.2949013e-07	2.8370388e-07	3.679737e-07	2.9295666e-07	5.324183e-07	0.21804439
priorregion1_spot_12	0.010231892	0.37203386	0.06535458	0.27123538	9.5388614e-08	9.026333e-08	1.3260585e-07	6.468043e-08	1.6431316e-07	4.6824508e-07	3.832631e-07	0.28114295
priorregion1_spot_13	0.03633934	0.61815715	0.0037837627	0.093176164	2.20553e-07	1.6828416e-07	2.0946729e-07	2.8300255e-07	4.1638583e-07	0.0014312576	3.1158404e-06	0.24710792
priorregion1_spot_14	0.11567198	0.6392838	3.0203228e-07	0.125502	9.342129e-08	7.9415884e-08	7.152248e-08	2.2483138e-07	1.5256438e-07	2.4476319e-07	5.069827e-07	0.119540624
priorregion1_spot_15	0.08971309	0.5598124	4.7764996e-07	0.06810645	2.2544619e-07	2.152923e-07	1.7292496e-07	2.4763955e-07	3.100265e-07	0.0051037557	7.639193e-07	0.27726194
priorregion1_spot_16	0.21076211	0.58127266	0.009903501	0.1980533	5.415971e-06	4.5612782e-07	2.3291538e-07	1.2942004e-07	1.6638802e-07	1.05243736e-07	2.1748575e-07	1.7670147e-06
