	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.021439908	1.2651151e-07	7.121583e-08	2.093559e-07	1.0501625e-07	0.032467503	1.3784302e-06	9.597119e-08	0.0064403494	0.20940048	1.6327286e-08	1.225007e-07	0.020090906	0.13175316	0.056145325	0.5222602
priorregion1_spot_2	0.22385032	7.7182136e-08	7.750889e-08	5.8595347e-08	1.07308225e-07	2.8095117e-06	0.0031418279	1.1050692e-07	0.009189319	0.07557912	1.2235647e-08	3.9003538e-07	4.7902245e-07	0.17550395	0.1446598	0.36807153
priorregion1_spot_3	0.09434317	7.9769585e-08	1.0809971e-07	9.77228e-08	1.2798972e-07	7.271527e-08	0.0077034933	8.3203695e-08	0.29894373	1.02876974e-07	1.373082e-08	0.37911654	1.0516757e-07	0.21989179	3.3518708e-07	2.6233184e-07
priorregion1_spot_4	0.14464565	5.6604183e-08	6.3696845e-08	5.309331e-08	6.308319e-08	0.0021411038	0.00058815104	6.640562e-08	0.16342813	0.05795111	1.3362181e-08	8.8722487e-07	1.4640625e-06	0.38120008	0.045850873	0.20419227
priorregion1_spot_5	0.03561687	8.216555e-08	1.0082403e-07	7.5474524e-08	6.0005124e-07	7.062724e-07	1.550698e-05	2.0345982e-07	0.056179494	0.031044956	1.3648901e-08	0.06415872	1.0220014e-06	0.38324365	0.10156615	0.32817188
priorregion1_spot_6	0.1295504	5.091712e-08	3.541223e-08	4.4253785e-08	4.8634792e-08	2.2451138e-07	1.2078955e-06	6.174179e-08	0.0064767688	4.859371e-07	1.19328245e-08	9.19549e-08	1.7461156e-07	0.47449347	9.646157e-07	0.38947594
priorregion1_spot_7	0.3696116	2.8069929e-08	4.3486494e-08	2.3760018e-08	0.0041578803	5.963781e-08	7.049751e-06	4.01051e-08	0.32240033	1.1331536e-07	1.1314952e-08	0.1854967	5.143465e-07	0.11832551	5.366736e-08	8.013519e-08
priorregion1_spot_8	0.074375205	1.0502851e-07	1.1593761e-07	9.857274e-08	2.4292336e-07	0.0027609079	4.261855e-05	2.7681767e-07	0.039133895	0.054825936	1.760156e-08	4.557112e-06	1.7833856e-05	0.36723855	0.16430628	0.29729334
priorregion1_spot_9	0.029842772	9.608398e-08	9.6996914e-08	8.615087e-08	8.704796e-07	3.8713847e-06	0.0032227265	1.7340292e-07	0.11432363	0.07629352	1.2759786e-08	0.001932202	0.0037080594	0.3160651	0.21751039	0.23709635
priorregion1_spot_10	0.20806517	5.077802e-08	1.1306498e-07	6.629208e-08	5.6708064e-08	1.4576722e-06	0.004163539	7.0032975e-08	0.036909934	0.1300795	7.651112e-09	0.2586333	5.9644462e-06	0.033669163	0.06728667	0.26118493
priorregion1_spot_11	0.27676177	6.447931e-08	5.722805e-08	4.884389e-08	4.5411934e-08	1.9141722e-05	0.0046087257	1.262924e-07	0.04510087	0.098536566	1.6825418e-08	4.961166e-07	1.3509141e-05	0.23654866	9.5285795e-06	0.3384004
