	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	1.6508342e-07	0.0019555667	0.010161244	8.548591e-06	1.2636495e-07	0.004844919	9.7810904e-08	2.1738695e-07	1.2454153e-07	0.10627567	7.1822113e-09	0.12886287	0.27268404	0.47520563	4.815232e-07	3.2947798e-07
priorregion1_spot_2	4.761445e-06	1.8637589e-07	0.27953964	5.0612135e-07	1.7602885e-06	5.29874e-07	0.053485706	5.429563e-07	0.41356838	1.07836634e-07	1.0761059e-08	0.020679684	0.107864775	0.082790345	0.026964638	0.015098433
priorregion1_spot_3	1.8158971e-07	4.700845e-07	0.5706846	0.0014193075	1.4704115e-07	0.007339986	3.83755e-08	2.9859245e-07	3.336111e-08	3.984442e-08	4.2843378e-09	0.1913943	0.22098213	0.008175021	1.7797825e-06	1.5591916e-06
priorregion1_spot_4	8.100708e-07	1.4192203e-07	0.24601671	5.768254e-07	1.349033e-07	1.1619017e-06	0.0040715197	1.5935014e-07	0.11143592	2.3522433e-07	1.3857615e-08	0.3022514	0.10279066	0.23342949	7.922771e-07	2.2426114e-07
priorregion1_spot_5	4.027011e-06	1.6267094e-07	0.2895985	9.797683e-07	3.6060703e-07	3.1569805e-05	0.29543638	5.3873873e-07	7.669853e-06	8.8490975e-07	2.2232284e-08	1.3364281e-06	8.4090203e-07	0.41054082	8.602087e-07	0.0043751188
priorregion1_spot_6	2.835002e-07	0.0012315388	0.47534633	1.1031931e-06	0.19383706	2.216907e-07	4.235791e-08	4.4512342e-07	3.222904e-08	6.4025784e-08	4.944799e-09	1.5210813e-07	0.07805976	0.25152275	1.0682607e-07	8.130544e-08
priorregion1_spot_7	4.2383118e-07	2.3745378e-07	1.6632966e-07	1.8282279e-07	1.1132923e-07	0.002702885	0.6227002	0.001341538	0.1621438	1.7681984e-07	4.895085e-08	0.10035529	0.110753104	4.4056804e-07	2.7595073e-07	1.0064657e-06
priorregion1_spot_8	6.7747037e-06	1.00010276e-07	1.4155582e-07	9.882252e-08	9.90996e-08	0.011101473	0.24969582	7.958576e-08	0.320175	5.452614e-07	2.2732085e-08	0.057694793	0.13433741	0.22698185	4.1413646e-06	1.6038057e-06
priorregion1_spot_9	4.661432e-06	1.2104385e-07	0.010855574	4.0179435e-07	0.000110988025	1.7993582e-06	0.15065439	4.7489178e-07	0.07730536	2.3786933e-07	2.0254e-08	1.2229205e-05	0.27201715	0.48563403	0.0034010024	1.4446339e-06
priorregion1_spot_10	1.0808649e-06	2.3532719e-07	0.23305179	1.0978565e-06	4.013874e-07	1.0091255e-06	0.0074821925	1.8782505e-07	0.2871627	2.0319972e-07	1.3467767e-08	2.3224402e-06	0.16903304	0.30326277	5.652526e-07	4.572014e-07
priorregion1_spot_11	4.488335e-07	8.97283e-07	0.42214897	8.214539e-06	3.5383644e-07	0.008506545	1.8397087e-07	2.608532e-07	1.4933855e-07	4.0739276e-05	9.177695e-09	2.2147246e-07	0.07751967	0.48359418	2.2254991e-07	0.008179012
priorregion1_spot_12	5.93187e-07	1.480294e-07	0.2627761	1.0294674e-06	3.0009952e-07	1.8171098e-06	0.18056403	2.2265272e-07	0.35793108	1.8920025e-07	2.791256e-08	1.5950164e-07	2.3122243e-07	0.1987235	1.3402081e-07	4.804445e-07
priorregion1_spot_13	1.5143191e-06	2.1549978e-07	0.07032177	6.7622346e-07	0.011687984	0.0073906407	2.560172e-06	6.22604e-07	0.14352614	0.016330339	1.0618954e-08	0.05996381	0.1689266	0.52184516	8.7467555e-07	1.1049748e-06
priorregion1_spot_14	3.4964735e-06	1.0954892e-07	0.18795283	3.5767408e-07	1.6048966e-07	0.0052284654	0.10919859	1.304343e-07	0.39713854	3.3827337e-07	1.5387227e-08	0.042118434	5.8172577e-07	0.25835553	3.266798e-07	2.0852608e-06
priorregion1_spot_15	6.41387e-08	2.0219322e-07	0.46934667	1.207392e-05	0.26379028	0.001461698	0.26538754	4.767898e-07	2.2371152e-07	5.4772322e-08	2.0852069e-08	9.181164e-08	2.4187244e-07	1.0585449e-07	7.39124e-08	1.2980776e-07
priorregion1_spot_16	2.422452e-06	3.1834205e-08	2.779353e-08	2.7733638e-08	2.6145015e-08	2.146069e-07	0.17265043	4.0121588e-08	0.15948707	5.0328805e-07	1.656024e-08	9.918073e-06	1.6868985e-07	0.6678477	3.3717356e-07	1.0951892e-06
