,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,1.6673816859722137,0.0004089206413482316,0.0010231676336843521,0.00013772036254522393,0.062106153741478924,0.23415432944893838,6.549888494191691e-05,0.14519688338041303,1.5887095855759981e-06
priorregion1_spot_2,1.3482299327850342,5.468335962177662e-06,0.243049256503582,1.1875043810505304e-06,0.004116782383061945,6.605338256804316e-07,6.707510323167299e-07,5.31149649418694e-07,3.090259315108313e-09
priorregion1_spot_3,1.483897829055786,1.3282275267556544e-05,0.0019718119059689344,6.210918909346219e-05,0.13636238500475883,1.0219017531198916e-05,3.9380445514325405e-06,2.572988410065591e-06,1.604446291381123e-08
priorregion1_spot_4,3.1729196190834044,0.00019527668919181452,0.10509497784078121,0.00010501123833819292,0.6695764511823654,3.968238997913431e-05,1.1611200807237767e-05,2.69834604296193e-05,4.03148940009146e-08
priorregion1_spot_5,2.559674561023712,0.0001480919214372989,0.0014278639864642173,7.491844735341148e-05,0.02335534542798996,0.20689687132835388,2.728087720242911e-05,0.11085903830826283,8.991096801764799e-05
priorregion1_spot_6,3.0734587192535403,0.0001029630653647473,0.06912994384765625,6.542748883475725e-06,0.26349542289972305,1.1606102862060653e-05,2.4180983382393605e-05,2.4273304825328522e-05,9.929227964278197e-08
priorregion1_spot_7,3.0773632764816288,5.209580558585004e-05,0.017077952343970536,0.00010162382204725874,0.3196483626961708,8.723994360479992e-05,5.735880804422778e-05,4.8696753083277144e-06,2.619349439569874e-08
priorregion1_spot_8,2.3488021731376647,0.07826160788536071,0.10342677719891072,4.505651031649905e-05,0.3261143445968628,0.00011081439624831546,1.3886558508602321e-05,0.01667235782369971,7.826229335705649e-08
priorregion1_spot_9,3.1345399141311647,5.803491967526497e-05,0.0314924230799079,0.01722960313782096,0.38875663131475446,0.00025305541057605294,3.595810994738713e-05,7.297074876078113e-06,1.616120847813818e-07
priorregion1_spot_10,3.039558470249176,5.73120805711369e-05,0.25484732538461685,3.6268471012590454e-05,0.06714365854859351,0.0005998706590617076,1.671579393587308e-05,2.1155490685487166e-05,5.6033149320455785e-08
priorregion1_spot_11,8.366729116439819,0.8658043235540389,0.028650165628641845,7.698310982959811e-05,0.26490206867456434,0.24797931760549546,0.00018739729202934543,1.1926340639591217,0.00010081886466650758
priorregion1_spot_12,5.04114339351654,0.0001068885401764419,0.0950858749449253,0.001316247001523152,0.32512654215097425,0.00015292345560737885,1.922005221786094e-05,5.0275311696168505e-05,7.587687036902935e-07
priorregion1_spot_13,1.295773661136627,1.3592961340691546e-05,0.0008233229978941381,8.424428342550528e-05,0.07858309894800186,4.086213721166133e-06,7.653573698007677e-06,1.0509538526548571e-06,1.9910047832638614e-08
priorregion1_spot_14,2.772381830215454,9.314733288192657e-05,0.017982726078480483,0.0002464470511768013,0.22509712502360343,0.000833067882922478,2.3838638412598813e-06,3.0493926624330927e-05,4.03268373361243e-08
priorregion1_spot_15,4.584462141990661,0.0001816495969251264,0.142087209969759,0.00016921583883231506,0.6461193650960922,4.8262487143801995e-05,9.147892124019563e-05,1.9938473724323557e-05,3.2824070217429835e-07
priorregion1_spot_16,2.466031014919281,0.00012008910780423321,0.0043262789957225324,1.4758146653548466e-05,0.23647847473621367,1.183161698463664e-05,0.0012539815041236581,1.0045799217550667e-05,3.4324827957732404e-08
priorregion1_spot_17,2.7194140672683713,1.0163751812797273e-05,0.047058917395770554,1.9976338262495122e-05,0.015528183290734889,7.668172002013308e-05,0.0016720199142582714,2.5187920982716607e-06,1.3772082425589362e-07
priorregion1_spot_18,2.0771955251693726,1.4916039663148695e-05,0.15860386714339259,9.200585935786875e-07,0.012568681547418237,1.371923531223729e-06,3.2729244821894102e-06,8.135091411531903e-06,1.3524399156139566e-08
priorregion1_spot_19,2.196585273742676,1.5363211631774902,0.011535750841721893,6.383020663633943e-05,0.2957121521234512,0.1115857433527708,0.001984044670825824,0.7323083192110061,3.041610014520302e-07
priorregion1_spot_20,3.9557486534118653,9.614218652131967e-05,0.029967546183615922,0.0017169348779134453,0.2320465557277203,7.698237823206e-05,9.832574232859771e-06,1.3618611910715117e-05,1.0945432613596042e-07
priorregion1_spot_21,1.2746319949626923,2.5679294367364495e-06,0.04967485535889864,2.454209175084543e-06,0.007042242400348187,4.4358627064866597e-07,2.5701081085571786e-07,2.2964017460935792e-07,3.66993913303304e-07
priorregion1_spot_22,3.549962317943573,0.003953832667320967,0.025180624704807995,0.0009031005785800517,0.9602144092321396,0.11418984532356263,9.350208201794886e-05,0.08650733716785908,1.42127531148617e-06
