,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.2476694777607918,0.0013649526867084204,0.22523595541715621,1.2256584823131562,0.822588974237442,0.9178387880325318,0.11879011504352092,0.0026407342054881157,1.1250965954445747e-07
priorregion1_spot_2,0.07966084219515324,0.0012478944787289946,1.5839426040649414,0.017171557992696762,2.7448859453201293,0.4281224116683007,0.02987009724602103,9.890742294373922e-05,1.219302085075924e-07
priorregion1_spot_3,0.1456287272274494,0.0010828036698512734,0.5190086960792542,1.319805085659027,2.1152855515480042,0.8109453111886978,0.08375759832561017,0.0005348717735614628,1.044263166249948e-06
priorregion1_spot_4,0.07251804806292057,0.0003555611634510569,0.6854410648345948,0.7486674070358276,1.6560035526752472,0.744556811451912,0.0994968630373478,0.0015822976478375493,1.169244171705941e-06
priorregion1_spot_5,0.07226127088069915,0.00018083375252899713,0.6094425469636917,0.7797023862600326,1.1879412889480592,0.5368943333625793,0.06180008202791214,0.00038960526289884,1.372224204487793e-07
priorregion1_spot_6,0.03927273862063885,0.00030150172824505717,1.1337520420551301,0.17238481864333152,2.671394371986389,0.5696823954582214,0.0031620669178664684,3.051305275221239e-05,1.1278888187860049e-07
priorregion1_spot_7,0.013656230689957739,5.6180351202783646e-05,0.2287795476615429,0.2629098445177078,0.579823562502861,0.2601377695798874,0.006144728045910598,0.0003901144431438297,6.086394904514236e-07
priorregion1_spot_8,0.045750233344733715,0.0016342542658094317,1.038891738653183,1.0681431591510773,2.049487006664276,0.5636800140142441,0.10469584465026856,0.0003561685472959653,5.407301557625033e-07
priorregion1_spot_9,0.052458672784268856,0.0033835017820820212,0.16783914119005205,0.22339259907603265,0.49393768757581713,0.30433948785066606,0.0007776539103360847,0.0019247934338636695,4.50922826189526e-08
priorregion1_spot_10,4.359718277555658e-05,2.3359271949630054e-06,0.682995143532753,1.1686595257742738e-06,0.9824459612369537,2.0410768613032816e-07,9.743524230998447e-07,5.616191288027039e-07,1.6143493919429375e-08
priorregion1_spot_11,0.050957974605262274,0.0016908508783672006,0.5293589681386948,1.7445681154727937,1.6526158988475799,0.9222627818584442,0.02663233270868659,0.0005705103656509892,2.2207121048722913e-07
priorregion1_spot_12,0.08350505456328391,0.0019803712959401308,0.0013043668295722455,0.629360967874527,0.1962260790169239,0.40802245438098905,0.011782304383814335,0.0019275444676168263,5.198569311914981e-07
priorregion1_spot_13,0.08645237460732459,0.0011708274018019439,0.9602276831865311,0.9788194388151168,1.7045887291431427,0.804304787516594,0.1467788852751255,0.0010459210083354265,3.6677560757425457e-07
