	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.38999355	9.095079e-07	1.3201666e-06	0.10678516	3.213876e-06	0.47642073	0.026794164	8.716217e-07	1.5605848e-07
priorregion1_spot_2	6.521798e-06	5.1538154e-07	2.176242e-06	1.3908224e-06	1.1573272e-06	0.99998593	1.7202372e-06	4.5108203e-07	1.15676734e-07
priorregion1_spot_3	0.570282	7.605549e-07	0.017483655	0.017582612	0.23062353	0.021826705	3.9922696e-07	1.8311619e-07	0.14220014
priorregion1_spot_4	3.2266982e-07	3.6651895e-07	2.6963644e-07	0.4908814	1.9886375e-07	0.1450685	5.527437e-06	4.5601817e-07	0.3640429
priorregion1_spot_5	0.31750876	4.6865065e-07	2.0832044e-07	4.3803942e-07	3.3081554e-07	0.18198843	3.6764234e-07	0.06174927	0.43875176
priorregion1_spot_6	0.44280928	4.1596973e-06	1.3597773e-06	2.5716702e-06	6.8957424e-06	0.44787723	1.908223e-06	0.0033851154	0.105911486
priorregion1_spot_7	0.7698697	4.7327326e-06	1.4928887e-07	8.735093e-08	1.8759565e-07	0.016937174	9.569771e-08	0.03107419	0.18211372
priorregion1_spot_8	3.0637573e-05	3.942048e-07	7.7136787e-07	7.369024e-06	1.0487323e-06	0.44280154	1.4587037e-06	3.3620827e-07	0.5571565
priorregion1_spot_9	0.49188247	1.7626442e-07	0.17263754	0.081487745	9.929732e-07	0.079721026	2.1868759e-07	9.025431e-08	0.17426978
priorregion1_spot_10	0.5475119	2.772403e-07	3.2869339e-06	6.1985356e-06	0.07347104	0.19896595	2.038303e-06	2.2699096e-07	0.18003905
priorregion1_spot_11	4.781807e-05	3.1019652e-05	2.395196e-06	3.0393617e-06	1.649773e-05	0.9944365	1.8258619e-06	0.005460717	1.7030169e-07
priorregion1_spot_12	0.5258695	1.7213546e-07	1.6805743e-07	8.8807195e-07	3.2367055e-07	0.06492935	3.4473635e-07	3.6545418e-07	0.4091989
priorregion1_spot_13	0.5177871	1.0928899e-06	4.7614802e-07	6.9878075e-07	1.4085007e-06	0.01044803	1.5561172e-06	0.017796582	0.45396304
priorregion1_spot_14	0.9980461	1.8625563e-07	5.086173e-07	6.12302e-08	5.918762e-07	6.102972e-07	6.383099e-08	0.0019516399	1.7731695e-08
priorregion1_spot_15	0.54270583	1.7859327e-05	5.190906e-07	2.6780347e-06	1.9702388e-06	0.16169904	3.5435887e-06	0.15091045	0.14465809
priorregion1_spot_16	0.22763735	6.0684247e-06	1.463717e-06	0.1663441	6.935374e-05	0.60591567	2.3514374e-05	2.2600232e-06	1.18503394e-07
priorregion1_spot_17	0.21691251	2.2641754e-07	1.116621e-07	1.4751047e-06	1.8474185e-07	0.24866553	2.2516494e-06	0.021798154	0.5126196
priorregion1_spot_18	0.58879155	1.0690781e-05	0.0072801025	3.3984716e-07	0.26798248	1.872181e-05	2.7707932e-07	0.024285063	0.111630686
priorregion1_spot_19	0.019166265	9.497036e-07	8.143173e-07	0.117536284	1.7169145e-06	0.15088187	1.5567623e-06	0.008427539	0.703983
priorregion1_spot_20	0.5401381	6.8646517e-07	1.0229161e-06	8.092753e-06	2.3273303e-06	0.45984635	2.5301656e-06	7.224922e-07	1.5632256e-07
priorregion1_spot_21	0.745021	1.7586904e-06	3.8335574e-07	0.0610079	9.101341e-07	0.010432055	8.2801745e-07	1.4579005e-07	0.18353496
priorregion1_spot_22	0.43879965	1.8425418e-06	9.473957e-06	7.781165e-07	8.172399e-07	0.26929998	1.1702539e-06	0.003854164	0.2880322
priorregion1_spot_23	0.14583097	2.139999e-07	1.6980917e-07	4.771267e-07	2.3720156e-07	0.34044823	3.8343566e-07	8.7443203e-07	0.5137184
priorregion1_spot_24	0.5104488	5.968595e-07	4.4995267e-07	0.0451648	0.20344007	0.08319768	8.044416e-07	2.0711386e-05	0.15772608
priorregion1_spot_25	0.010314477	4.269432e-08	2.2676973e-08	3.804603e-06	2.9673448e-08	0.0071390904	0.06841246	0.08024455	0.8338855
priorregion1_spot_26	0.59269106	6.4983567e-07	2.9985658e-05	6.8838817e-06	4.2223757e-05	0.40722436	4.568267e-06	2.1317486e-07	6.521564e-08
priorregion1_spot_27	0.2882426	2.3037632e-07	1.6961066e-07	0.41158354	3.208109e-07	0.29092693	0.009245942	2.1941807e-07	5.9505084e-08
priorregion1_spot_28	0.07109092	6.969094e-07	1.8342438e-06	3.4072766e-06	2.329946e-06	0.09135038	2.4679553e-06	7.893395e-07	0.83754724
priorregion1_spot_29	0.62697893	5.115131e-07	5.53917e-07	0.09960203	6.343514e-07	0.1255728	1.7604634e-06	9.0117027e-07	0.14784175
priorregion1_spot_30	0.93972707	2.1557786e-07	0.055134058	1.5265755e-07	5.821064e-06	2.1287173e-07	0.0051324586	1.397809e-07	9.241509e-09
priorregion1_spot_31	0.305858	5.2704723e-07	1.1212548e-05	1.4795313e-05	2.6332593e-06	0.6941075	4.7558087e-06	3.2605635e-07	2.5826094e-07
priorregion1_spot_32	0.67819136	3.631412e-07	7.670823e-07	0.2468821	7.452021e-07	0.074921206	2.9762396e-06	3.7560073e-07	5.0898528e-08
priorregion1_spot_33	0.5307204	2.417373e-06	8.4536924e-07	0.00019910633	7.1680897e-06	0.27021217	0.024603318	1.9505373e-05	0.17423506
priorregion1_spot_34	0.39586222	2.9681576e-07	3.4996851e-06	0.09996176	2.9779126e-06	0.37593427	2.4899964e-06	2.0745692e-07	0.12823227
priorregion1_spot_35	0.53299654	5.79255e-07	2.8391507e-06	0.2463843	0.009353626	0.20685238	0.004409422	2.8339693e-07	4.7763375e-08
priorregion1_spot_36	0.24873246	5.187548e-07	2.3529444e-07	3.5729855e-07	3.5992917e-07	0.2610209	3.5225608e-07	2.8527978e-07	0.49024454
priorregion1_spot_37	0.67794245	8.7141507e-07	6.225465e-07	4.5666624e-07	2.414335e-06	0.32205144	5.6534907e-07	5.086609e-07	5.98975e-07
priorregion1_spot_38	0.7065345	4.5977754e-07	0.04758756	2.7170378e-08	0.22858326	5.70878e-07	9.8177075e-08	0.016717628	0.00057601347
priorregion1_spot_39	0.4526463	6.4490666e-07	2.2661416e-06	1.6721995e-05	1.3279746e-06	0.45527345	0.017069533	0.008913998	0.0660758
priorregion1_spot_40	0.61699146	7.5210676e-07	3.444475e-06	0.07120427	6.5238273e-06	0.25176254	1.1279754e-05	6.179935e-07	0.060019154
priorregion1_spot_41	7.210123e-07	5.7055627e-07	3.7365723e-07	0.8947869	5.6180556e-07	0.1052061	3.5403882e-06	1.0109973e-06	2.66515e-07
