	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	2.0744173e-07	0.4814993	3.171426e-06	1.5088732e-07	0.055802263	4.3217756e-07	0.00592717	0.4567672	9.3343225e-08
priorregion1_spot_2	3.5338297e-07	0.65084636	0.14421144	4.5681475e-08	0.0003283426	7.571126e-08	5.3288556e-08	0.20360783	0.0010054089
priorregion1_spot_3	0.06658658	0.55641824	0.07049816	5.4658127e-08	0.00031799305	3.3980037e-08	2.6698444e-07	0.30617863	2.0049717e-08
priorregion1_spot_4	1.8586717e-07	0.77906865	2.914815e-05	3.7995722e-08	0.12509224	5.7578873e-08	5.034585e-08	0.093227915	0.0025816807
priorregion1_spot_5	0.010282329	0.65883744	5.3511712e-06	2.8875067e-07	0.18185525	4.474874e-07	0.0025757847	0.14644308	2.8039873e-08
priorregion1_spot_6	0.010475534	0.63585913	0.079235695	5.6752004e-08	0.18598138	1.6725919e-07	9.3501434e-08	0.08844786	3.7980765e-08
priorregion1_spot_7	7.644001e-07	0.5945031	0.06930865	7.979287e-08	0.24874495	1.2150683e-07	6.653666e-08	0.08637849	0.0010638083
priorregion1_spot_8	7.242047e-07	0.35574642	3.9337796e-05	6.8432996e-08	0.18398063	1.2530393e-07	9.254525e-08	0.4602326	3.9930036e-08
priorregion1_spot_9	0.026259646	0.72024673	1.0491982e-05	1.0052083e-07	0.10132482	1.9240272e-07	9.550537e-08	0.1521579	2.7319569e-08
priorregion1_spot_10	2.9827663e-07	0.62716895	0.026919339	8.308973e-08	0.18234833	9.416479e-08	1.06542856e-07	0.16356261	6.231426e-08
priorregion1_spot_11	8.361472e-07	0.66026986	0.061076712	3.3578065e-08	0.06202599	5.4585474e-08	5.598057e-08	0.21631427	0.00031214373
priorregion1_spot_12	1.6040542e-07	0.754983	0.054295324	0.001266394	0.039666533	2.6370553e-06	0.011304461	0.13848138	7.650199e-08
priorregion1_spot_13	0.009729795	0.5888308	0.113170676	6.3213385e-08	0.2036904	1.6891678e-07	1.08067994e-07	0.084577955	1.5163405e-08
priorregion1_spot_14	9.954251e-07	0.68548656	0.121941134	1.00817886e-07	0.07899685	1.814874e-06	2.0574382e-07	0.11356658	5.89224e-06
priorregion1_spot_15	2.7911494e-05	0.58948284	8.3161896e-05	2.1363343e-07	0.20657326	7.556383e-07	1.0234714e-05	0.20255175	0.001269877
priorregion1_spot_16	3.507375e-07	0.596162	7.4859495e-06	7.740402e-06	2.5533276e-05	6.197511e-07	1.942858e-07	0.40379596	6.256021e-08
priorregion1_spot_17	1.4303473e-06	0.70225674	0.0037900263	1.5097372e-07	0.13882545	3.309703e-07	4.9003e-07	0.15504615	7.929565e-05
priorregion1_spot_18	2.023955e-07	0.6148642	0.06292678	2.9359533e-08	0.09863045	4.7550493e-08	1.0139426e-07	0.22321182	0.00036637738
priorregion1_spot_19	1.9701496e-07	0.5908407	2.11905e-06	5.5624657e-08	0.40552172	5.88074e-08	1.052874e-07	0.003635075	2.1127581e-08
priorregion1_spot_20	3.4769525e-07	0.7699661	3.6327026e-06	1.17627415e-07	3.058604e-06	3.771147e-07	0.011831818	0.21819334	1.1784913e-06
priorregion1_spot_21	3.2562565e-07	0.58163583	0.0630196	1.4189486e-07	0.044097353	5.150695e-07	0.005249673	0.30599645	1.2519217e-07
priorregion1_spot_22	8.971424e-07	0.7719017	0.040078335	8.151388e-08	1.3056444e-06	1.07813264e-07	1.8943778e-07	0.17999001	0.0080272425
priorregion1_spot_23	0.058039695	0.69729537	0.020640848	4.7859732e-08	0.17405279	1.6694905e-07	2.5960628e-07	0.049970873	3.701889e-08
priorregion1_spot_24	4.4401244e-07	0.6858592	1.5288253e-05	4.4587825e-08	6.1478684e-05	8.6566224e-08	1.1209336e-07	0.31406328	3.2979838e-08
