	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	9.047759e-07	8.5431947e-07	9.489335e-06	0.4834998	1.0255817e-06	0.5164869	5.1148595e-07	4.5678638e-07	7.938796e-08
priorregion1_spot_2	0.0008842611	0.002050679	0.98509467	0.00036939446	0.009898196	0.00042833074	0.00049236725	0.0006245128	0.00015762198
priorregion1_spot_3	0.013741691	0.05088909	0.040279984	0.005060844	0.012426741	0.81465465	0.042708352	0.018596437	0.0016421505
priorregion1_spot_4	2.28681e-06	5.8693877e-06	0.99991935	8.7090484e-07	6.7826215e-05	1.3258712e-06	6.565258e-07	1.3603595e-06	4.1731298e-07
priorregion1_spot_5	0.00013677066	0.22901976	0.038334664	4.3987922e-05	0.00035002484	6.117312e-05	0.0006759479	0.7313708	6.9523717e-06
priorregion1_spot_6	2.8520747e-06	1.6991529e-06	0.03326595	0.42777434	0.00017282511	0.53875923	2.142349e-05	1.4536718e-06	1.944646e-07
priorregion1_spot_7	0.00039868033	0.0005111439	0.9773349	0.0003031951	0.005067354	0.00052189705	0.015410318	0.00036842408	8.4212705e-05
priorregion1_spot_8	0.039058324	0.017590107	0.061214603	0.22589335	0.0418686	0.6143634	1.1093438e-05	4.854156e-07	7.963505e-08
priorregion1_spot_9	0.00012164036	0.0031803206	0.0063377554	0.00041899612	0.00047299042	0.9886427	0.0007485404	6.87438e-05	8.298231e-06
priorregion1_spot_10	0.010271275	0.02763346	0.8751917	0.018991115	0.03835687	0.008497397	0.010362155	0.009008842	0.001687356
priorregion1_spot_11	0.008433253	0.04572647	0.6483711	0.0034656364	0.04566341	0.004126681	0.0171318	0.22609039	0.0009912672
priorregion1_spot_12	0.16677769	0.28887305	0.5423588	3.2886974e-06	6.5128435e-05	2.9936589e-06	2.5013921e-06	3.2515084e-06	0.0019133566
priorregion1_spot_13	0.019222083	1.8981655e-06	0.09342639	7.3418244e-07	0.051251363	0.817914	0.018182902	5.8471875e-07	1.707986e-08
priorregion1_spot_14	0.00474149	0.0141694965	9.335133e-06	0.24909861	4.528856e-05	0.7065278	1.238343e-06	0.025406644	5.2142045e-08
priorregion1_spot_15	0.14872903	1.0771344e-05	0.08317918	1.0891583e-06	4.34236e-05	0.7668797	9.2164055e-07	1.2372311e-06	0.0011546741
priorregion1_spot_16	1.0153124e-05	6.605818e-05	0.99985826	3.7671643e-06	2.9076476e-05	7.594355e-06	5.0707376e-06	1.1211635e-05	8.87571e-06
priorregion1_spot_17	6.1823985e-06	8.886547e-05	0.99986976	2.3774526e-06	2.1536305e-05	2.831085e-06	3.03418e-06	3.8882945e-06	1.4597719e-06
priorregion1_spot_18	5.7293755e-06	8.918154e-06	0.99996	6.250409e-06	1.2415243e-05	1.6201993e-06	1.4295666e-06	3.5344738e-06	1.3124202e-07
priorregion1_spot_19	0.017932104	0.18380308	0.5871167	0.022748386	0.04577276	0.01855699	0.043731395	0.07607277	0.0042657685
