	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	5.233766e-07	0.16183092	0.2505964	4.1905668e-07	0.58756787	1.3081845e-07	2.1073808e-07	3.5128812e-06	3.5133947e-08
priorregion1_spot_2	0.007044166	0.013559793	0.08119745	1.916012e-07	0.8981978	1.11318634e-07	7.2126184e-08	3.8044826e-07	6.8701134e-08
priorregion1_spot_3	0.01496133	0.021967417	0.16222501	0.011347627	0.7858493	2.4779822e-06	1.0069539e-07	0.0025511307	0.001095668
priorregion1_spot_4	0.006015476	1.1886709e-06	0.1107774	2.2729265e-07	0.8684564	2.5072015e-07	1.2534252e-07	0.013985008	0.00076389685
priorregion1_spot_5	0.002003538	5.479692e-07	0.21577668	9.759594e-07	0.7809405	2.3594484e-06	1.117972e-07	0.001275266	1.4337263e-08
priorregion1_spot_6	0.011777711	0.14348167	1.9963322e-06	0.0029346608	0.80169827	0.038008295	5.695783e-07	0.0020967633	4.680084e-08
priorregion1_spot_7	2.6561554e-07	0.11619449	0.049255468	5.1880176e-07	0.7781574	1.6062896e-07	2.1968215e-07	0.056391507	2.404242e-08
priorregion1_spot_8	1.7522808e-07	0.04966678	0.119097725	8.312679e-08	0.8132163	1.01351056e-07	1.2148367e-07	0.01801877	1.1695466e-08
priorregion1_spot_9	3.5110205e-07	0.025460279	0.051943652	8.172285e-08	0.9225332	8.5221856e-08	1.0175272e-07	4.7542535e-06	5.7572564e-05
priorregion1_spot_10	0.006071244	0.029103214	0.24693544	1.1666281e-06	0.7178881	3.9702883e-07	2.2692642e-07	1.7640822e-07	1.02890985e-08
priorregion1_spot_11	2.7960786e-07	0.077208966	0.05253675	0.005042544	0.86372447	1.701479e-07	0.0014866024	1.7710423e-07	1.4295762e-08
priorregion1_spot_12	2.154404e-07	0.005416851	0.3347701	2.3272473e-07	0.65981174	1.4691209e-07	8.535913e-08	6.5943055e-07	7.5994464e-08
priorregion1_spot_13	0.005912003	0.031271633	0.2204411	0.0106910085	0.73168355	1.6581157e-07	1.7014375e-07	3.7784778e-07	5.5679124e-08
priorregion1_spot_14	1.8478943e-07	6.93472e-07	0.22917436	1.186381e-06	0.7708227	4.2703826e-07	1.9903447e-07	1.8088932e-07	2.644774e-08
priorregion1_spot_15	3.3387377e-07	2.391543e-06	0.16054186	1.2086859e-07	0.8394547	1.0509085e-07	9.2459864e-08	4.0826308e-07	2.4220896e-08
priorregion1_spot_16	0.0016827945	0.045441967	0.1258432	4.8373084e-07	0.8156967	1.9856428e-07	4.5944196e-07	0.011334046	5.7531164e-08
