,q05_spot_factorsAstrocytes,q05_spot_factorsBergmann,q05_spot_factorsChoroid,q05_spot_factorsEndothelial,q05_spot_factorsGranule,q05_spot_factorsMicroglia,q05_spot_factorsOligodendrocytes,q05_spot_factorsPurkinje
priorregion1_spot_1,9.934528918620345e-07,1.2179633941400427e-07,1.4480197041422118e-08,4.5870205589437776e-08,9.619459524401465e-06,1.0316266951804211e-07,1.8992780029773713,3.352411965806823e-08
priorregion1_spot_2,1.1649617499642775e-05,4.400352172524436e-05,3.0722898827662e-05,0.00021166026999708265,4.060345308971591e-05,1.6186242191906786e-05,6.610285377502441,4.070451595907798e-05
priorregion1_spot_3,1.5508104695527436e-06,4.220727237225219e-06,0.000364328057912644,2.983916476750892e-06,6.218120543053374e-05,3.032829738458531e-06,4.900154304504395,4.4120506572653543e-07
priorregion1_spot_4,0.11536229997873305,0.03674759585410357,0.00519981635734439,0.0030914974282495677,0.002361220505554229,7.150599230953959e-05,7.977933955192566,8.821097526379161e-06
priorregion1_spot_5,1.6593916734564124e-05,5.296464564708003e-06,1.2464169799386583e-06,0.00022945215532672593,2.053736070593004e-05,3.481485800875817e-05,6.11919972896576,1.5476964506433434e-06
priorregion1_spot_6,5.401332855399233e-05,1.9730998246814126e-06,4.5162743020910053e-07,0.0016428095172159372,2.9018175882811193e-05,0.0002180707138904836,4.304749321937561,1.0472377653059083e-06
priorregion1_spot_7,1.5424489276938404e-06,2.460615576183045e-06,1.1460329460533103e-05,1.1617844529610011e-05,0.011231308430433273,2.925837616203353e-05,7.413293123245239,3.1669441113990615e-06
priorregion1_spot_8,1.080456786439754e-05,3.9222119266923985e-05,5.960660746495705e-06,7.889881817391142e-05,0.03537928778678179,0.00017874122713692488,8.994880533218383,9.555039323458914e-05
priorregion1_spot_9,3.4246448990415967e-06,7.707994654992948e-07,1.0599087602258806e-06,0.002505402581300586,6.634433520957827e-06,0.37518417239189145,2.1605607986450197,2.0695279800975184e-08
priorregion1_spot_10,8.0042538854741e-07,1.6907944257127384e-06,4.0861401942038364e-07,0.7095966637134552,1.8700705186347478e-05,2.447404881422699e-06,4.571163487434387,4.696249817470744e-07
priorregion1_spot_11,1.525117227174633e-05,1.4788480939387227e-05,7.181842072156997e-08,2.172483396530151,3.499834419926628e-05,3.2167336030397564e-05,2.4363839387893678,2.3255753262674264e-06
priorregion1_spot_12,2.7809500352304894e-05,0.004257703013718128,5.544472287510871e-06,0.8097333610057831,9.376562338729854e-05,2.689250750336214e-05,6.969132733345032,1.0716664746723836e-05
priorregion1_spot_13,1.564007379784016e-06,7.202086749202863e-07,3.2639362302688827e-06,0.5349055737257004,1.8367824213783025e-05,9.919077729136915e-06,4.632046461105347,3.1334289332107804e-07
priorregion1_spot_14,1.500217790635361e-05,3.1864425727690106e-05,2.2294625250651733e-05,1.3277530115374248e-05,0.0001347214143606834,2.9464232375175926e-05,6.375849556922913,0.0001246815547347069
priorregion1_spot_15,4.829481227375255e-07,3.455405721553007e-08,4.954886012598081e-08,6.591650496545754e-08,1.1466340708921051e-06,2.582812271612056e-07,2.3281300187110903,5.120954549298062e-09
priorregion1_spot_16,1.1209325975869433e-06,7.403796189464629e-07,1.2142514478341583e-07,4.005428218079033e-06,8.315792683788459e-06,1.2828830847411156e-06,3.911150002479553,8.53358045560526e-08
priorregion1_spot_17,2.891664473736455e-06,1.805585179681657e-06,1.35357864028407e-08,2.1539477828014243e-07,1.2088783523722672e-05,5.518073379562338e-07,2.5056204557418824,7.968993827489613e-07
priorregion1_spot_18,1.4252862285957237e-06,4.601430518391681e-07,1.3352894470131108e-07,0.00016009595710784197,4.452252596820472e-05,6.501817028947699e-06,3.86107017993927,6.831724675748775e-07
priorregion1_spot_19,3.019061787199462e-05,6.860264625174752e-06,1.471939361863406e-06,2.655720043182373,0.0001062185263435822,2.119688970196876e-05,4.396107316017151,1.1302236828214518e-06
priorregion1_spot_20,3.1064428299032444e-06,2.0577186660375455e-06,4.656138358427597e-07,0.0039178433478809895,4.5986218174221e-05,0.005021933070383966,4.38878231048584,1.5343165159720228e-06
priorregion1_spot_21,0.00012460179132176564,1.878012408269569e-05,1.4988751217970277e-06,7.334307861128763e-06,1.8435984929965344e-05,0.0003448974995990284,5.304207730293274,2.7300299905164137e-07
priorregion1_spot_22,1.1430727454353473e-05,8.931169986681198e-06,1.9818837017737677e-06,0.0055332298856228595,7.99105571331893e-06,1.5368758397471538e-06,4.049966835975647,9.815401398327597e-08
priorregion1_spot_23,1.698993236232127e-06,1.4769200390674085e-06,5.448081736858512e-07,0.3323476344347,4.4958445687370845e-05,7.024641831776535e-06,4.797055029869079,0.00021899023413425313
priorregion1_spot_24,7.269983029800642e-06,4.088518107892014e-06,0.0015013043594080955,0.732905775308609,2.3172819419414735e-05,0.000997348641976714,5.416470551490784,8.103873994969035e-07
priorregion1_spot_25,2.64285679349996e-06,1.4965848606607326e-06,0.00017244904374820179,3.0809561167188805e-06,2.009482977882726e-05,1.4702485623274697e-05,5.42822196483612,2.7094417873740897e-07
priorregion1_spot_26,4.0767925639784154e-07,6.028216887443704e-07,1.3195910000263212e-07,4.722173866866797e-06,9.896586243485217e-06,2.1995580709699423e-06,4.288926649093628,2.3641387301154284e-07
priorregion1_spot_27,6.477289707618183e-06,7.0287657308654165e-06,0.0009538102458463982,0.01038732579909265,4.8816728667588915e-05,0.43081143498420715,5.241861701011658,0.00038197733083507047
priorregion1_spot_28,2.50978960991688e-07,8.707573293520455e-08,0.0006514228705782444,1.0078963867954372e-07,2.855975515103637e-06,3.1109116491734314e-07,2.391433942317963,1.5881572039688764e-07
priorregion1_spot_29,1.1390557801860268e-05,0.00037073046842124314,4.295246594665514e-06,0.6029211193323135,2.0754798515554282e-05,0.8909061938524246,6.068734121322632,3.182172645210812e-06
