	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	1.7110249e-07	0.13997856	0.1538384	0.254687	1.969114e-07	3.6500703e-07	0.41256517	3.071886e-07	3.4867367e-07	1.06407306e-07	2.4831035e-08	2.8892478e-07	3.0039425e-07	0.038928274	2.034115e-07	2.5096836e-07
priorregion1_spot_2	1.7549372e-07	7.853645e-07	0.001044528	3.625434e-07	0.20419495	2.006375e-07	0.27475187	1.19152126e-07	1.0508208e-07	5.9149418e-08	0.008044632	0.4975035	1.2412683e-07	0.014450559	7.85638e-06	1.1877932e-07
priorregion1_spot_3	1.710516e-07	0.00011537886	4.1661365e-06	0.28158832	0.07608128	4.4708594e-07	0.11011964	5.0661185e-07	3.174089e-07	5.488257e-08	0.0027475143	0.51514375	4.0112013e-06	1.8883794e-07	0.014194094	8.127929e-08
priorregion1_spot_4	0.0035525716	0.31686464	0.05905639	0.26466295	3.937607e-05	5.670476e-06	0.13107723	0.06923231	0.07153061	9.2910604e-08	0.006600117	0.04429282	7.96263e-06	0.033075217	1.7772144e-06	1.7108674e-07
priorregion1_spot_5	0.0012013759	0.2695724	0.11529048	0.27861664	1.9951094e-05	1.3770799e-06	0.15151717	5.615236e-06	2.4630242e-07	3.1979287e-08	0.0025534544	0.17309387	1.4335064e-06	1.0159664e-07	0.008125975	8.0651844e-08
priorregion1_spot_6	2.0860665e-07	0.51872814	0.028572118	0.18330526	1.8987147e-06	0.0028098046	0.12941091	1.0396267e-06	3.120467e-07	4.8433893e-08	0.12774397	7.8126067e-07	0.009424644	1.6590226e-07	4.524144e-07	2.7306797e-07
priorregion1_spot_7	0.07967683	0.30194926	0.055920877	0.04119398	0.0032300393	3.6052276e-07	0.075597204	7.388941e-06	4.3616706e-07	7.225408e-08	0.11488691	0.30843225	3.01391e-07	3.2829794e-07	0.01910346	3.327239e-07
priorregion1_spot_8	5.6397397e-08	0.3711921	0.20554405	0.21785411	1.4200965e-06	2.9982763e-07	0.005254921	4.948001e-07	0.00012772802	5.384045e-08	0.021124598	0.16096064	1.6898751e-07	1.3016285e-07	0.017939186	4.6017306e-08
priorregion1_spot_9	0.05249392	2.2390434e-07	0.06857479	0.06620402	1.476951e-07	6.1837056e-07	0.27416936	0.02974839	3.31769e-06	1.4876093e-07	0.075551555	0.38143376	1.6197074e-06	0.051672526	0.00014445095	1.1546172e-06
priorregion1_spot_10	0.12349018	0.32357317	0.13821861	0.16996096	6.418253e-07	0.0032214895	0.035971172	2.6787552e-07	1.253519e-07	5.990847e-08	0.20556214	8.866504e-08	5.6107e-07	1.2631263e-07	1.4722764e-07	1.9267833e-07
priorregion1_spot_11	3.630816e-07	0.3455884	0.146898	0.2473313	9.079053e-06	1.4264581e-06	0.20126116	2.3985144e-06	0.048421342	1.0123323e-07	1.6378047e-08	5.147566e-07	0.010483262	1.1158094e-06	1.0707788e-06	4.905759e-07
priorregion1_spot_12	0.0077025224	0.21728854	0.13827193	0.24733472	8.543726e-07	3.6364308e-06	0.25909272	5.541703e-07	2.1189077e-05	1.443018e-07	0.05863396	2.5980242e-07	1.5968533e-06	0.071646154	5.2368677e-07	6.167084e-07
priorregion1_spot_13	0.013628352	0.021320643	0.1982544	0.3398138	5.3766555e-05	3.61247e-06	0.048917443	9.596909e-07	0.09636618	7.295287e-08	0.064659454	0.13735305	1.1946697e-06	1.0749667e-06	0.079625435	4.667189e-07
priorregion1_spot_14	6.735395e-08	0.15975818	0.10987353	0.20194109	6.633112e-07	1.4032888e-07	0.0047734133	2.6970747e-07	8.911674e-08	5.3157525e-08	0.5236513	2.819825e-07	1.775584e-07	7.455441e-08	4.151326e-07	1.1932849e-07
priorregion1_spot_15	1.5141632e-06	0.34664267	0.019746702	0.20964031	0.0023650492	2.3259531e-06	0.35206175	3.2231417e-06	8.337313e-06	1.2718014e-07	0.0073322286	0.042647276	0.0004926713	0.019018766	3.58923e-05	9.555835e-07
priorregion1_spot_16	0.007726448	0.33350134	0.161199	0.15193436	3.217079e-05	1.707335e-06	0.046478182	4.721334e-06	1.3420109e-06	5.7710118e-08	0.024583597	0.2357625	0.008864088	0.013980694	0.01592938	1.9525646e-07
priorregion1_spot_17	2.4847384e-07	0.06807117	0.09494743	0.18438697	0.35664487	7.119522e-07	0.17756478	4.2362954e-06	1.4289873e-06	1.7214006e-07	0.043590173	5.615861e-07	0.0065694596	0.0638384	2.5431063e-06	0.004376867
priorregion1_spot_18	1.0157758e-07	0.5045694	5.485274e-06	0.1553168	0.109526075	2.4763486e-07	0.082928635	1.6215848e-06	3.4990356e-07	3.8509068e-08	0.0030633775	0.14455341	3.1825698e-06	6.946738e-08	3.090842e-05	7.374147e-08
priorregion1_spot_19	5.1354885e-07	0.3464483	0.051649004	0.1082529	9.704787e-07	9.660231e-07	0.3032344	0.00490745	7.3522125e-07	1.572696e-07	0.05334393	0.13215189	4.946935e-07	6.609483e-06	5.664806e-07	1.1059676e-06
