,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.4517369672656059,1.1293426149805442e-08,1.1006591762452445e-06,2.5064253804885085e-06,1.981984939902759e-06,0.12737102583050727,1.8442437351495756e-06,7.54887113885161e-07,4.44419865175405e-07,6.081821140924149e-07,0.18786370754241943,1.8531422540490894e-06,3.1020682200733063e-07,0.0009333848778624087,2.639585176211767e-07,3.970654205431856e-07,1.5433818578713956e-08,1.754032211920276e-07
priorregion1_spot_2,0.0598487451672554,5.07386074488636e-08,2.2048873506719247e-05,4.050993629789445e-06,8.2255099187023e-06,0.21405116468667984,1.6128479182953017e-05,0.009517008624970914,1.3312599912751466e-05,4.749131207404389e-07,0.23943170234560968,1.2339291401985977e-06,8.694043600598888e-08,1.940615896955933e-06,1.1566893192593854e-06,5.06465511307397e-07,5.560220657230276e-08,0.00040168430714402346
priorregion1_spot_3,0.4223724648356438,4.647385898337576e-09,3.831986632008011e-07,4.5144269336105944e-07,5.092616106594505e-07,7.506716940497426e-07,4.679531755868993e-07,4.811901874290925e-07,3.815888007352442e-07,8.245656573535599e-07,0.6768435299396516,6.476278656464274e-07,5.2981644493854675e-08,8.784358357161182e-07,5.067758053201032e-07,7.465515636795318e-07,1.5847223266973745e-08,0.0003252691691159271
priorregion1_spot_4,0.32974261343479155,9.296737912833919e-09,9.62683138538978e-08,7.911260802018205e-08,6.828539191872095e-08,7.843273053254052e-08,7.69755018836804e-08,1.2040347101560657e-07,8.356397422915053e-08,1.5847415255620947e-07,0.483235439658165,7.619311297446529e-08,1.1695479500417609e-07,1.0716616110073575e-07,2.230744566844578e-08,4.652007934424774e-08,2.1699054109092233e-09,2.5019202887222045e-08
priorregion1_spot_5,0.6464814066886901,3.22314246403721e-08,1.0505610771360806e-05,0.0001918734262289945,9.622275865694973e-06,0.12058981619775294,5.023062658437993e-06,1.7125929616668145e-06,1.0913092864939244e-05,3.8837930560475803e-07,0.2474978655576706,7.095912042132113e-05,5.47336181710989e-08,1.3488568640696032e-06,2.3955149188736866e-07,8.973125773081846e-07,1.6523157153613967e-08,3.2167875048116916e-07
priorregion1_spot_6,0.6227224200963974,8.042746424408166e-09,1.860931365627039e-06,1.987911491596606e-06,7.439261480612916e-07,0.20486427322030068,3.131226105779206e-06,6.881967408389755e-07,5.483540519435337e-07,4.139239621281377e-07,0.45057813525199886,1.4384320650151494e-06,1.355999117436113e-07,1.1278860574748252e-05,1.1874737481321066e-06,2.1656558715221763e-06,1.1028351165620622e-08,1.3018996105529368e-05
priorregion1_spot_7,0.2971398949623108,2.1486857293417927e-09,1.1325922173455183e-07,5.80817607342965e-08,1.3719173423965004e-07,2.4675588292666364e-07,2.1279838406940145e-07,2.0344855400367123e-07,3.853356744798475e-07,1.4556280873989636e-07,0.7424134016036987,8.395946409223144e-08,5.3959222157118357e-08,2.3410296279280374e-07,1.1883621411357126e-07,8.738420440579376e-08,7.309125527044103e-09,4.00151161983331e-08
priorregion1_spot_8,0.4082075998187065,9.426602742834689e-09,1.3037892401257523e-07,3.0451954216914604e-06,1.952856500508915e-07,2.2096749816569174e-07,1.5779610578192658e-07,2.495991424211752e-07,7.362276299716086e-08,6.438841992917332e-08,0.4418835788965225,1.228320584800713e-07,1.1511280710863047e-07,1.7071435749471677e-07,6.559660157279269e-08,1.7673630594572388e-07,1.0706270403559871e-08,1.8696429151532357e-07
priorregion1_spot_9,1.328300052881241,4.029943512229295e-09,1.6115360324420182e-06,9.308976018473914e-07,3.696533985930728e-06,0.10589723289012909,0.018542803917080165,1.9125058543068006e-06,8.915339276427404e-06,5.660771961402134e-07,1.9267876094630763e-08,2.5920717234839685e-05,1.3344713423180113e-07,1.179026739919209e-05,1.615305978930337e-06,8.85455693833137e-07,1.4207866971815977e-08,9.778719431778883e-05
priorregion1_spot_10,0.08713564723730087,3.3554575451510974e-09,6.172438276053073e-08,2.3571085350226892e-08,2.14431319811581e-08,2.9356378927758443e-08,7.691886381167023e-08,2.0864928362840372e-08,1.3436272050526555e-08,2.2068721516887994e-08,0.7730396926403046,2.7112438427678852e-08,7.466196394467773e-09,3.9422151765222686e-08,1.205761894773616e-08,1.9113583693552987e-08,2.0936487543643523e-09,7.734998686004247e-09
