,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.7598022580146789,6.141434849560313e-09,3.813867749613564e-07,2.1526710582975287e-07,1.61542140375559e-07,1.6421642854425047e-07,1.6690257780282992e-07,1.2696523356225954e-06,7.066677518707821e-08,7.063534980034092e-07,3.8394748269610096e-09,1.2214117148801053e-07,6.070002136482345e-08,0.26164813041687013,1.771566104480371e-07,1.4385274198502884e-06,3.6023522276273928e-09,8.889841751624772e-08
priorregion1_spot_2,2.2600691318511963,7.872007179443586e-09,5.71348343214595e-07,5.673140691442315e-07,1.293367432708692e-07,1.4946035733487407e-07,3.3162511847706355e-08,9.837393832867748e-08,2.354784811586797e-07,8.40129836809922e-09,6.727429213704284e-09,1.6965547331437854e-07,7.90973391673333e-08,4.140276956832168e-08,2.5777768097867695e-08,1.4081017738476478e-07,2.6127081209637027e-08,1.8657577356862022e-06
priorregion1_spot_3,1.382904952764511,1.77263303480224e-09,1.5576974909947695e-08,3.1985275761314824e-08,3.0924336158477675e-08,6.476813680933447e-08,3.6631960753652495e-08,2.3634356960400286e-08,2.2236168817357795e-08,1.2595049669883451e-08,2.410819699427691e-09,3.249327775733946e-08,9.178608051385596e-09,1.7148361308727546e-08,1.8022811865137103e-08,1.068798924919179e-08,3.951489691012e-09,1.1217829642973242e-08
priorregion1_spot_4,0.6727805793285371,3.798796910370328e-09,3.1008190291004214e-07,3.113659303721761e-07,0.1193914771080017,8.0881419535217e-07,9.254219321519486e-07,1.065351324314179e-06,0.006591352960094809,5.7361791938603804e-08,4.008885223782955e-09,1.2917843264403931e-06,4.055304518857383e-08,3.873126459552623e-08,5.226699979488103e-08,2.0907713960127697e-08,1.754027922906687e-09,3.101853121023624e-08
priorregion1_spot_5,1.8587402164936067,3.708063422980247e-09,2.102680340954067e-08,4.809077580603117e-08,1.5251496643386988e-08,1.4600622506577567e-07,4.290553370367434e-08,1.0354023451952798e-07,1.603905444014231e-08,1.9128047057392907e-08,4.3794625481652366e-09,1.304174986671569e-07,1.949227028674727e-08,9.393318087802528e-08,1.78489680813243e-08,5.225002350783825e-08,3.6487135535168136e-09,2.4287948718892948e-08
priorregion1_spot_6,1.869567161798477,6.72547193492079e-09,6.516833792602483e-08,5.838783216915999e-08,1.3628453174874266e-07,3.7677739186392504e-07,1.1063549933965078e-07,5.345908196119353e-08,9.697845229084125e-08,5.459929681705944e-08,5.653940204908282e-09,1.0449509133536594e-07,2.6862788349291124e-08,1.8856507466580302e-07,5.59307739678161e-08,8.901094226132501e-08,1.9865714517841584e-09,3.126119771934555e-08
priorregion1_spot_7,0.902341079711914,7.404088497864337e-09,1.3980230619381475e-06,0.002309636841528118,0.4577844709157944,2.889258394134231e-06,1.2066400859112037e-05,2.4853396894286563e-06,2.280291482747998e-06,1.4083174804113696e-07,9.455155414173079e-09,1.1649024088455918e-06,1.7338611080219836e-08,4.1992060495488204e-08,9.777320038040216e-08,7.634287371161009e-08,6.098769689266704e-09,5.174836203991618e-08
priorregion1_spot_8,2.504957675933838,2.6544205855572054e-08,1.0211402745596843e-07,3.746795655956703e-08,1.795708371332694e-07,2.642728873070155e-07,1.0479341945313081e-07,9.346227400897078e-08,1.753308602303605e-07,2.543096453422322e-08,9.564352332347428e-09,2.07453670952873e-07,9.746249176600941e-08,9.651025933976598e-08,5.3915928255321434e-08,3.7098171112859296e-08,5.503917321902918e-09,1.83378785045818e-08
priorregion1_spot_9,2.342080545425415,9.094951503030303e-09,1.9986838211139003e-07,2.451428656513599e-07,3.533802100719186e-07,1.8234718083931514e-06,8.575295652235583e-07,3.7117683575615957e-07,2.2390501726476943e-06,5.923709949229305e-08,7.2490099700672775e-09,2.829776676094298e-07,4.7352155618796134e-08,1.9481194328818675e-07,1.0738264997200987e-07,1.2975577092788627e-07,5.822325732651734e-09,4.895559619910728e-08
priorregion1_spot_10,2.1345319390296935,6.691363374500271e-09,4.79266180519744e-08,5.246273957482117e-08,2.3255080172646104e-08,1.7190686918411305e-07,4.45910981028419e-08,7.212003403367363e-08,3.2317167253381735e-08,1.3290290246104063e-08,4.454411950405302e-09,4.674921409986155e-08,1.4252313675910955e-07,3.809953437183822e-08,1.6168326766319294e-08,4.370945827503193e-08,5.6770232959024725e-09,1.770706363757313e-08
