,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.13610028326511384,8.15687046795688e-09,2.7575052081374454e-05,4.2428732922417114e-05,6.478501272795256e-05,1.3890838090446778e-05,0.0038413767353631554,0.00044309858058113607,3.4402250457787885e-05,0.009178282413631679,1.4577601437082423e-08,0.2921807631850243,1.655084311380506e-07,7.075630537656253e-06,2.7944248586209146e-06,1.3772188458460734e-05,2.544737718324086e-08,0.187282944470644
priorregion1_spot_2,7.034027227348361e-09,2.9895719233508093e-09,4.403579907830136e-07,2.551520549332054e-06,4.0487049375315114e-07,5.637690492221736e-07,2.5015267397066053e-06,6.727723075528047e-07,2.0196690471152577e-07,7.124236205413581e-08,3.298770256954242e-09,0.9242707312107086,2.8479848146467653e-09,1.3526003641572968e-07,7.996086210937392e-08,1.647109243663181e-07,4.623058602604147e-10,2.7785756451237377e-08
priorregion1_spot_3,0.30661422908306124,1.4660568181668056e-08,2.1082050261611587e-05,1.4348345939652062e-05,4.951457367496914e-06,0.2191755622625351,0.0004858296582824551,3.591494514694205e-05,7.80239024606999e-06,1.5880196224316022e-05,1.351830651863395e-08,0.08167615681886674,2.419405109321815e-05,4.312154419494619e-06,1.5365772242148524e-06,1.3353956774153632e-06,1.0426615197900446e-07,0.11536188386380672
priorregion1_spot_4,0.12107213474810123,1.7723153078463837e-08,4.010772208857816e-05,4.9765398580348125e-05,0.00016438641614513472,0.17725565135478974,5.683807776222238e-05,0.0208413272164762,1.2118752147216583e-05,0.03235790841281414,4.170095859734602e-08,0.48581016808748245,1.6501888779885122e-07,1.9319523016747556e-05,9.944777457349118e-06,8.047318442550023e-06,1.4080502142022058e-08,0.09839454255998134
priorregion1_spot_5,1.818597581859649e-07,1.7438785704371187e-08,1.3946047465651645e-05,1.660167163208826e-05,5.994478506181622e-05,0.11992123909294605,2.6520351730141557e-05,1.1047745601899805e-05,1.0959989549519379e-05,0.00026676196866901595,0.12581164613366128,0.36869989037513734,5.198681609641654e-08,0.029633598774671553,0.0001018162256514188,2.465823135935352e-05,1.9322122746245898e-08,0.2900961101055145
priorregion1_spot_6,3.1267980631355386e-07,4.3329570376116065e-09,4.973900672666787e-06,4.316031518101227e-05,3.9814363844925534e-06,1.5962424697590905e-06,1.8681137680687244e-05,1.6496673015353736e-05,1.2112148965570669e-06,5.068735595159524e-06,0.17194358706474303,0.18945555314421653,3.366222181000467e-08,2.6029607624877826e-07,3.541120361205685e-06,1.0083783934078383e-06,4.6207192960778805e-09,0.2568934738636017
priorregion1_spot_7,0.17314385622739792,7.263884427288759e-09,1.842432684497908e-05,4.561608216135937e-06,1.1811258536909008e-05,0.14499170631170274,7.640707844984718e-05,2.037103286056663e-05,0.015729223284870385,1.3890570198782373e-05,9.246222454351027e-09,0.26449384689331057,9.308181603273624e-08,3.00670250908297e-05,8.227505941249548e-06,6.272435098253482e-06,3.5779909346445046e-08,0.2733385100960732
priorregion1_spot_8,2.183078935402705e-08,5.802855640446581e-09,9.756445706443629e-07,1.5606234569531809e-06,1.8615433418744943e-06,1.9169471386248917e-06,2.3660735564590142e-06,5.141918990148043e-07,1.0332100202958828e-06,3.062036876144703e-06,3.05313839817245e-05,0.3521915093064308,1.0750321699504185e-08,0.013312707981094718,1.7473069590323576e-06,2.313900745321007e-06,4.647334433949269e-10,0.13667811304330824
priorregion1_spot_9,0.19465177357196808,3.688204663898631e-09,3.1919243838274266e-06,2.623747411689692e-06,1.8946186230550666e-06,2.64885469505316e-06,6.26827916221373e-06,1.0618395549499837e-06,3.3627783068368445e-06,0.035916817933321,0.4025211274623871,2.4452268735331018e-05,1.0644310997065531e-07,2.8387377142280457e-06,1.4875506565203977e-06,3.050503914892033e-06,1.5550947285447593e-08,0.3347946763038635
priorregion1_spot_10,1.3900755435614092e-08,1.972195418087352e-09,3.867196301143849e-06,1.6797494595266471e-06,4.343319733379759e-06,2.524757237551967e-05,1.8831662600860003e-05,7.859077004468418e-06,1.527320750938088e-05,7.458461197984435e-07,7.840283977600393e-09,0.2317283175885677,8.398493172023792e-08,0.06655654199421406,2.8539760660351024e-05,1.16716736329181e-06,6.767195781520742e-09,0.3309263899922371
priorregion1_spot_11,8.744834323337614e-09,1.5620581661490718e-09,8.267266503025894e-06,2.4004858914850047e-05,1.4552806305800915e-06,0.23620385229587554,9.988965030061082e-06,1.1807443911493465e-06,4.649949437407485e-06,3.2942182031092677e-07,0.38003307580947876,3.8665330066578467e-07,2.187765231198569e-08,3.3878201406878363e-06,1.5505331347753786e-07,2.8794077820748497e-06,1.2999074594510777e-09,3.5919958207841775e-08
