	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.3121008	4.421265e-07	6.156938e-08	3.9121407e-08	2.539903e-06	0.38220906	0.3056861	4.250096e-07	2.6629576e-07	4.840841e-08	1.5432632e-07	1.0374887e-07
priorregion1_spot_2	0.36748526	1.9261735e-07	5.7894265e-08	3.7065895e-08	1.9998453e-07	1.9314346e-06	0.63251084	4.5778943e-08	1.1569459e-06	4.7257895e-08	1.594789e-07	1.6702407e-07
priorregion1_spot_3	0.42303592	8.409733e-08	1.5450861e-07	2.4156485e-08	1.919328e-06	0.19097182	0.38598943	1.3982435e-07	1.9639138e-07	2.7515336e-08	6.371498e-08	1.717588e-07
priorregion1_spot_4	0.7936556	5.364772e-07	0.014876285	8.9860755e-08	4.274005e-07	0.12712619	0.06434022	9.341659e-08	2.4608883e-07	5.1921447e-08	6.609727e-08	1.9090716e-07
priorregion1_spot_5	0.21904527	3.4068103e-07	7.474232e-08	3.738162e-08	8.0805e-06	0.5876145	0.19333047	1.081763e-07	6.9706726e-07	4.9063452e-08	2.1354033e-07	1.9272888e-07
priorregion1_spot_6	0.14432295	3.5457862e-07	4.3258378e-08	2.3107706e-08	1.867955e-06	0.6259706	0.22886421	0.0008395505	9.585333e-08	4.9431357e-08	8.100908e-08	5.9816195e-08
priorregion1_spot_7	0.46649095	5.809168e-08	0.0067055887	1.9820868e-07	0.13227116	0.3945314	7.750893e-08	5.541053e-08	4.0164213e-07	2.2508607e-08	4.126867e-08	9.099234e-08
priorregion1_spot_8	0.60582024	1.9817097e-07	5.340477e-08	4.5829687e-08	5.196813e-07	0.07052153	0.3236569	9.3138944e-08	1.9774659e-07	3.3581e-08	7.178623e-08	1.3070905e-07
priorregion1_spot_9	0.655279	1.4148381e-07	3.964629e-08	1.9646118e-08	1.2246976e-07	3.037871e-07	0.3447199	6.8257165e-08	2.4809344e-07	3.2447268e-08	1.0707267e-07	1.0637761e-07
priorregion1_spot_10	0.44469666	1.7757941e-07	6.533831e-08	5.21204e-08	8.120982e-07	0.3875628	0.16773885	1.1823749e-07	1.7381208e-07	4.3572996e-08	1.3391221e-07	1.7143428e-07
priorregion1_spot_11	0.23734078	5.371527e-07	1.1654822e-07	1.0068488e-07	2.3865528e-07	4.3302944e-07	0.76265603	1.3025718e-07	6.4324297e-07	4.3851213e-07	1.6948431e-07	4.4394815e-07
priorregion1_spot_12	0.114951655	5.832366e-05	1.12841796e-07	0.0025771973	0.03504202	0.84494966	1.0376019e-05	4.7903015e-08	1.6029723e-07	0.00035067	1.3509519e-07	0.0020597137
priorregion1_spot_13	0.5022146	4.3582838e-07	5.188425e-08	3.9681805e-08	1.4012497e-07	2.0765019e-07	0.49778354	4.1503128e-08	2.851209e-07	4.4957225e-08	7.990623e-08	5.0531816e-07
