	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.006233098	0.008938913	2.4521947e-07	2.5993722e-07	0.08587001	0.0391365	0.08147157	0.0019502726	4.9382525e-06	0.002988467	0.34309435	0.4303114
priorregion1_spot_2	1.6228121e-07	0.020571362	6.763294e-08	1.4680516e-07	0.14393023	1.0655875e-05	0.063515864	5.587399e-07	8.2329656e-08	0.02271639	0.30648425	0.44277024
priorregion1_spot_3	0.024842026	0.0061851568	5.4784742e-08	0.015675796	0.06575907	0.08287435	0.101069786	4.4669786e-08	5.8721014e-07	3.5579257e-07	0.2945236	0.40906918
priorregion1_spot_4	0.0010942399	0.0073369294	5.410445e-08	7.560283e-08	0.17448744	0.059089333	0.04585358	1.3648164e-06	0.006217093	0.007888762	0.27483407	0.4231971
priorregion1_spot_5	0.17389406	0.022957487	8.405929e-08	2.940209e-08	0.256471	0.08066876	0.044494454	8.509954e-08	2.4958138e-07	5.9365635e-07	0.14225133	0.27926183
priorregion1_spot_6	7.311347e-07	3.9482967e-07	7.2698036e-08	3.1913423e-08	0.23952278	0.0029349925	8.892344e-08	9.12113e-08	0.027124278	2.062765e-07	0.3122568	0.41815954
priorregion1_spot_7	0.009488094	1.888551e-07	5.4411892e-08	5.6411255e-07	0.03824933	0.06165895	0.069081776	3.6620026e-08	1.1540674e-07	1.058663e-06	0.34149197	0.48002785
priorregion1_spot_8	0.168855	4.9026935e-06	6.876444e-08	3.257889e-07	0.16182554	0.052987356	0.08187913	4.1265235e-08	1.504254e-07	1.5702408e-07	0.1967862	0.33766115
priorregion1_spot_9	0.009706608	1.8572901e-07	8.209038e-08	4.348565e-07	0.14151548	0.04713621	0.016209198	4.4220855e-08	0.012840998	8.618607e-07	0.28774768	0.4848422
priorregion1_spot_10	0.024029013	0.034988023	1.3974326e-07	0.0016794812	0.088496335	0.15136367	0.041436255	4.889855e-08	4.0319415e-07	0.002439735	0.3468671	0.3086998
