	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.106008664	7.8126344e-05	0.13829656	0.13514352	0.13407464	3.457616e-06	0.34323236	0.12212519	0.021037525
priorregion1_spot_2	0.106109515	0.17184845	0.08442498	0.18857294	0.108621694	0.00024781172	0.20459081	0.13362744	0.0019562761
priorregion1_spot_3	0.06371733	0.13441545	0.0809258	0.19337766	0.21104139	0.022987915	0.1773093	0.115623206	0.00060186983
priorregion1_spot_4	0.27051488	0.0871519	0.06114031	0.03659893	0.2301415	0.072177455	0.08557657	0.1566925	6.0247967e-06
priorregion1_spot_5	5.235452e-06	0.13169774	1.6639427e-06	0.13302265	0.20180678	0.06558214	0.33652985	0.12532145	0.006032556
priorregion1_spot_6	0.06276486	0.22652404	0.0505144	0.29120034	3.175101e-06	6.306677e-05	0.1313674	0.23756266	1.5810062e-07
priorregion1_spot_7	0.092931546	0.04046344	0.047386467	0.26407787	0.0374171	0.05568063	0.30045715	0.16154899	3.6814414e-05
priorregion1_spot_8	1.9840556e-05	3.4021268e-06	6.9517034e-07	3.5896275e-05	7.6994553e-07	0.03849435	0.76163054	0.19908035	0.00073418114
priorregion1_spot_9	0.09382666	0.1925038	0.10361595	0.0694055	0.2211969	0.043054573	0.14248879	0.1339078	9.233183e-08
priorregion1_spot_10	0.027830558	0.06821215	0.018077975	0.19812872	0.20600437	0.06035729	0.25803387	0.16328086	7.4223215e-05
priorregion1_spot_11	0.0019705696	0.27840632	0.12585677	0.13706546	0.05409517	2.4466983e-06	0.09632076	0.3062798	2.6809591e-06
priorregion1_spot_12	4.6037763e-07	0.045053247	0.21327426	0.19963367	0.18881412	7.008167e-07	0.3532187	4.67399e-06	1.840077e-07
priorregion1_spot_13	0.21377951	0.117554136	0.08563459	0.20937037	0.005486261	0.00704639	0.2664335	0.06241599	0.032279238
priorregion1_spot_14	7.852875e-05	1.5227287e-05	0.30302632	0.21425149	0.09957425	1.088564e-05	0.38304228	5.225268e-07	4.3007395e-07
priorregion1_spot_15	0.008014334	0.13378882	0.09363109	0.16592339	0.09017767	0.04019648	0.38055462	0.087709755	3.82066e-06
priorregion1_spot_16	0.039217155	0.19108047	0.24110049	0.1491248	0.17696203	0.022888593	0.14992467	0.029701712	1.0170595e-07
priorregion1_spot_17	0.074735396	0.17287822	0.06420166	0.06480493	0.05339199	1.034855e-05	0.35497874	0.2149977	9.907559e-07
priorregion1_spot_18	0.035053696	0.08760696	0.0569099	0.15957217	0.23710324	2.0445937e-06	0.23429538	0.18733418	0.002122306
priorregion1_spot_19	0.0064107245	2.1519363e-06	3.1777417e-06	0.18666534	5.05474e-06	0.05710168	0.7498007	1.0236697e-05	9.929475e-07
priorregion1_spot_20	0.057293948	0.2723194	0.047784347	0.11142406	0.069501854	0.019578623	0.26676172	0.15533566	4.0773025e-07
priorregion1_spot_21	0.076129876	0.21284243	0.05549109	0.13486268	0.01728972	0.033768535	0.23223075	0.23736675	1.816257e-05
