	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.99999726	1.8080247e-07	7.268836e-08	9.373102e-08	8.766065e-08	9.478245e-08	8.776823e-08	9.3603106e-08	1.0103284e-07	9.818427e-08	7.890257e-08	9.4368275e-08	6.2792543e-07	1.4418966e-07	1.199682e-07	9.784282e-08	5.2039394e-07	1.1138497e-07
priorregion1_spot_2	0.9999997	5.9599397e-08	1.8136046e-08	2.4359807e-08	1.8113901e-08	1.4664371e-08	2.1234749e-08	1.7587395e-08	2.3705839e-08	1.745068e-08	2.647065e-08	1.9654166e-08	1.1388378e-07	1.6832452e-08	1.9526041e-08	1.1965814e-08	1.0743432e-07	1.897714e-08
priorregion1_spot_3	0.9990265	7.2797164e-08	2.8087541e-08	3.473998e-08	3.5220516e-08	4.5761766e-08	2.9079684e-08	2.704011e-08	3.1252082e-08	3.4783042e-08	2.6711247e-08	4.1320522e-08	8.912775e-07	3.870862e-08	5.043899e-08	4.4295493e-08	0.0009719665	5.114337e-08
priorregion1_spot_4	0.999996	1.8012352e-07	1.2544616e-07	1.2466086e-07	1.8060427e-07	1.8763556e-07	1.6159312e-07	2.6586483e-07	3.847852e-07	2.3384844e-07	7.685623e-08	2.5617678e-07	5.1997154e-07	1.9786486e-07	2.2883175e-07	1.2811704e-07	4.0935737e-07	1.8776336e-07
priorregion1_spot_5	0.9999974	1.6921176e-07	6.116415e-08	5.884333e-08	7.6157406e-08	8.501819e-08	7.744247e-08	1.0742658e-07	1.18900196e-07	1.3394059e-07	6.68292e-08	1.10725914e-07	6.138328e-07	1.5618845e-07	9.661012e-08	1.4690296e-07	2.5303092e-07	8.221706e-08
priorregion1_spot_6	0.9998171	2.197021e-07	7.4989316e-08	5.922523e-08	8.622868e-08	1.2002013e-07	7.630873e-08	7.435787e-08	7.526645e-08	8.708575e-08	7.249884e-08	7.798859e-08	0.00018041825	1.321689e-07	9.487013e-08	8.6487276e-08	7.178195e-07	1.0748791e-07
priorregion1_spot_7	0.99999905	7.972759e-08	1.8024927e-08	3.082884e-08	4.155202e-08	3.81765e-08	2.5127264e-08	4.040063e-08	2.4485201e-08	7.864162e-08	1.8604622e-08	4.0640952e-08	1.4138946e-07	5.0207166e-08	5.171038e-08	4.991931e-08	1.0932284e-07	4.8274643e-08
priorregion1_spot_8	0.9999987	1.17052075e-07	4.618221e-08	4.7642324e-08	5.074691e-08	5.2518967e-08	4.7899768e-08	4.946964e-08	4.4039854e-08	7.290798e-08	3.555241e-08	4.3148447e-08	9.75487e-08	8.112507e-08	6.227429e-08	7.682498e-08	1.3747834e-07	6.637818e-08
priorregion1_spot_9	0.9999887	1.9847701e-07	1.6160237e-07	7.3479114e-06	2.3164108e-07	1.213245e-07	9.037267e-08	1.6431355e-07	1.4233292e-07	2.0911199e-07	6.357213e-08	3.968695e-07	1.959284e-07	3.7976358e-07	2.9399467e-07	2.5482183e-07	3.2988564e-07	7.0438784e-07
priorregion1_spot_10	0.99999243	5.796565e-07	9.371374e-08	1.5514672e-07	3.475001e-07	1.5309449e-07	1.2400152e-07	1.0424826e-07	1.7681383e-07	2.8414686e-07	8.421026e-08	3.8524658e-07	5.3209214e-07	7.6914495e-07	1.4288881e-06	6.045152e-07	1.3603799e-06	3.3208067e-07
priorregion1_spot_11	0.9997765	2.523847e-07	8.371063e-08	7.500508e-08	7.472435e-08	8.2359556e-08	8.5541195e-08	7.6759754e-08	7.011577e-08	1.1882396e-07	1.1901335e-07	1.08581666e-07	0.00022075945	1.474134e-07	1.2999644e-07	1.3133061e-07	1.0758615e-06	1.1088565e-07
priorregion1_spot_12	0.999743	2.791867e-07	1.8516143e-06	1.4191437e-07	1.5996685e-07	1.7520998e-07	1.0923766e-07	3.4427035e-07	1.8199562e-07	1.5036237e-07	1.206246e-07	4.0765016e-07	0.00024853894	3.7009806e-07	1.6156115e-07	2.3078192e-07	3.5184607e-06	1.8088373e-07
