	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	1.2006238e-05	3.248388e-08	2.6642604e-06	2.5639647e-06	2.987621e-06	9.277621e-06	3.1775833e-06	3.4136485e-06	2.2455483e-06	5.4623574e-06	2.074175e-06	4.904926e-06	0.8085763	0.08848488	1.8178924e-05	2.4209676e-05	0.10280255	4.302963e-05
priorregion1_spot_2	1.239955e-07	4.0743814e-08	1.0420459e-05	2.8568495e-06	0.36957833	0.06907546	8.675267e-07	1.3395831e-05	5.2337185e-07	3.0477253e-07	0.14351225	2.7684596e-06	0.41780123	5.971821e-07	6.883403e-08	1.7250767e-07	4.3751865e-07	7.441522e-08
priorregion1_spot_3	0.0013690552	6.185594e-08	1.8596727e-06	2.2537937e-07	0.39297786	8.998855e-07	0.011344566	1.159131e-05	4.2309816e-07	2.172965e-07	0.10785852	0.0330038	0.45342985	1.592411e-07	2.4356677e-07	3.2876514e-07	1.8834396e-07	1.758781e-07
priorregion1_spot_4	0.017865682	8.089588e-08	1.2873161e-06	0.104293734	0.03180767	9.200527e-07	0.022480814	0.03773893	3.3625182e-07	0.023886992	0.23378451	0.046468336	0.45016727	1.5629928e-06	1.1743512e-06	0.02226	0.009238012	2.7355918e-06
priorregion1_spot_5	0.13552414	2.1396396e-08	1.612021e-06	2.0700124e-06	0.35028583	0.2079666	0.011709056	1.2094312e-06	8.96867e-07	1.1870256e-06	9.2157066e-08	0.05064488	0.005674962	0.07041945	9.754432e-07	0.08141375	0.0017120918	0.08464118
priorregion1_spot_6	0.028950764	5.0963664e-08	0.045172546	4.8577626e-06	0.29458678	2.9407195e-06	0.06445472	2.2203125e-05	1.0322456e-06	0.016353296	0.0012663011	0.078497924	0.4621713	1.4549643e-07	4.8779054e-07	2.0372774e-07	0.008514105	4.091061e-07
priorregion1_spot_7	1.093111e-06	3.1851517e-08	1.914252e-06	2.4617425e-06	0.2713822	7.753997e-06	7.826808e-06	3.7391858e-06	2.515192e-06	0.00013090677	1.8382163e-07	4.0462062e-05	0.64919317	0.013785576	1.1662327e-06	4.213089e-06	0.0654324	2.4097662e-06
priorregion1_spot_8	3.8274214e-07	2.7092192e-08	0.087572195	2.0484702e-05	0.33142334	0.00041722984	2.8380525e-06	6.6645393e-06	0.0071253045	7.704322e-06	1.1402774e-07	0.014022317	0.55938727	2.398798e-06	1.1688298e-06	3.487967e-06	6.2837153e-06	7.08246e-07
priorregion1_spot_9	0.017768335	1.3553801e-08	8.6130535e-07	0.07489247	0.22174017	0.0682576	5.197534e-07	4.187463e-07	1.8448259e-07	8.9205827e-07	1.0331016e-07	0.04191726	0.5446053	2.4389703e-07	2.4773996e-07	4.600905e-07	0.030814087	8.92591e-07
priorregion1_spot_10	0.0057575647	5.0459917e-08	2.0584896e-06	1.8229089e-06	2.41342e-06	7.536347e-06	2.1902295e-06	2.5397085e-06	1.811632e-06	8.70952e-06	1.622499e-06	5.1442935e-06	0.8940156	0.0662228	1.1895211e-05	0.00011579138	0.033835348	5.1168745e-06
priorregion1_spot_11	4.4329198e-07	1.5555598e-08	6.059357e-07	5.8651034e-07	0.5817114	1.148529e-06	7.4848714e-07	1.1005203e-06	1.9635158e-07	4.481831e-06	0.0007374367	0.00030581935	0.38023227	0.008234567	7.636387e-08	2.6951005e-07	0.028768543	1.5721541e-07
priorregion1_spot_12	2.9734447e-06	3.71017e-08	2.4306387e-06	1.8285115e-06	3.2450153e-06	6.3390767e-06	2.2998236e-06	3.2399316e-06	2.6097082e-06	0.031455677	3.2456668e-07	3.6040894e-06	0.8660139	0.028992144	3.7730927e-06	8.321639e-06	0.07349245	4.7908843e-06
priorregion1_spot_13	0.029317575	5.1546387e-08	1.3517961e-05	4.1494364e-05	0.22283112	2.2453289e-05	3.024428e-06	2.461964e-06	1.0289539e-06	1.0089359e-06	0.21223897	2.8693803e-06	0.50670826	0.028806878	2.4953677e-06	1.5805468e-06	1.41639e-06	3.744582e-06
priorregion1_spot_14	0.11323621	3.3140303e-08	2.3422779e-06	3.5843796e-06	2.5513975e-06	0.09991967	9.161269e-06	3.150592e-06	6.906244e-06	4.322625e-06	0.0032861175	9.425833e-06	0.6254889	0.006886728	4.255061e-06	0.017465863	0.01148829	0.12218248
priorregion1_spot_15	1.0398339e-06	2.3049793e-06	1.2794362e-06	8.3667703e-07	9.610826e-07	1.8138352e-06	9.943909e-07	1.3621192e-06	8.4615033e-07	1.9165305e-05	0.44119123	1.5675014e-06	0.5492284	0.009527493	3.1507816e-06	3.9421666e-06	1.1966143e-05	1.6526051e-06
priorregion1_spot_16	0.02947689	3.4232677e-08	2.7201363e-06	0.004874475	1.2982593e-06	0.0009719447	7.1611026e-07	8.342555e-07	2.9312673e-07	4.8718625e-06	0.050493132	0.000603719	0.79620105	0.040609073	5.481684e-07	1.4040759e-06	0.014033184	0.06272373
priorregion1_spot_17	0.04966643	3.7128817e-08	4.357775e-06	0.1524183	0.28731444	0.0010417376	3.337989e-05	4.209992e-06	2.6428695e-06	5.068979e-06	8.4123506e-08	2.4781935e-05	0.3909538	4.4931908e-06	5.6841195e-06	0.049645055	0.064289466	0.0045859218
priorregion1_spot_18	0.0549511	3.07831e-08	2.202995e-05	1.4055704e-05	2.6407274e-06	0.03202925	0.043321908	0.04120463	3.0959557e-06	7.2729813e-06	0.112918384	3.6996353e-06	0.5764663	9.145724e-06	0.009901361	0.044203013	2.25347e-06	0.084939875
priorregion1_spot_19	0.051146343	2.1692994e-08	4.170077e-06	0.032324474	0.31720498	8.389921e-06	0.08366016	0.08659209	3.9887996e-07	2.0643152e-07	5.799925e-08	0.046236582	0.38044602	1.1013212e-06	1.8122965e-07	3.7473714e-07	0.0023740395	4.2899288e-07
priorregion1_spot_20	0.21327001	1.2394907e-08	8.870044e-06	0.118373	0.37417468	0.07853204	2.9502792e-06	0.05157301	9.3196115e-07	3.1546102e-07	0.007136382	0.0927437	1.9209956e-07	2.985892e-07	1.2268563e-07	2.345961e-06	2.705871e-07	0.06418089
priorregion1_spot_21	1.02320314e-07	2.3413367e-08	7.795444e-07	5.840599e-07	0.3078002	5.741006e-05	3.8020798e-06	1.8802372e-06	0.018466704	4.3950126e-07	4.6662154e-07	0.021583105	0.6520755	6.360056e-06	5.134237e-07	1.0757213e-06	5.6670194e-07	4.2542442e-07
priorregion1_spot_22	0.12800078	1.5579596e-08	3.2577566e-07	1.314563e-07	0.51355094	0.03189222	0.1071754	1.1846946e-06	8.347165e-07	1.8384836e-07	0.13091654	0.015427898	2.0333387e-07	0.06207426	1.11314016e-07	0.01095846	2.9265781e-08	4.7237873e-07
priorregion1_spot_23	2.9942626e-08	1.1253996e-08	1.1017459e-05	2.637692e-06	0.6284485	0.07761634	1.5483089e-05	0.058020417	2.926596e-06	8.75709e-08	1.1043682e-08	0.03771294	0.19816919	6.3370905e-08	1.1630613e-07	1.16813354e-07	8.084407e-08	5.150906e-08
priorregion1_spot_24	0.016768081	3.2298026e-08	0.028106261	3.517708e-06	0.057698753	0.006112913	0.04214353	0.17556691	4.0691464e-07	7.028113e-07	0.05308481	1.8389463e-06	0.53608173	0.026480123	7.0478654e-07	0.026736502	5.214317e-06	0.031207923
priorregion1_spot_25	0.043391027	2.1334058e-08	1.0477303e-06	1.0663618e-05	0.36090028	0.04147818	4.1880753e-06	8.766726e-07	5.3383656e-07	4.726402e-06	6.853898e-08	0.008761548	0.41439447	1.2458698e-06	2.9221755e-07	0.10886631	0.022182295	2.200416e-06
priorregion1_spot_26	0.039743327	3.566126e-08	4.6254755e-07	0.02114418	0.46259966	2.0224436e-06	0.02915647	0.0036782946	2.612062e-07	0.0019105595	0.03512548	0.036367144	0.3017437	0.003085302	2.1058575e-07	3.4080517e-07	0.06544182	8.528525e-07
priorregion1_spot_27	2.0902335e-06	1.8829427e-08	1.6571023e-06	0.016297111	0.36228487	4.65974e-06	3.998578e-06	1.6045512e-06	3.350092e-07	4.758525e-07	0.0017830523	0.035358608	0.56176615	6.890367e-07	4.0272425e-07	3.5130907e-07	0.022493564	3.7668198e-07
