	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	8.1771905e-06	0.5177535	2.1420567e-06	4.688743e-06	0.2745033	0.10916075	6.185108e-07	1.1946246e-06	0.095545985	1.755344e-07	2.0015264e-07	2.775948e-07	3.462036e-08	2.2491895e-07	1.7793425e-07	2.65455e-07	0.0030182197	2.566301e-07
priorregion1_spot_2	0.0032507516	0.59020925	4.6924924e-07	2.60378e-07	2.284226e-07	3.73816e-07	2.5705074e-07	3.5202126e-07	1.4660452e-07	1.1778255e-07	0.39727867	1.5624558e-07	7.0936885e-08	2.0484887e-07	1.6594963e-07	1.6222099e-07	0.009258106	1.7250609e-07
priorregion1_spot_3	0.004763692	0.4077613	0.05869352	0.3239596	0.10666961	0.069376074	1.15604e-06	1.35932e-05	0.028668098	4.834488e-07	1.7411847e-07	2.8564048e-07	1.706229e-08	3.002146e-07	3.4917224e-07	3.1435258e-07	9.067654e-05	7.152628e-07
priorregion1_spot_4	0.011599231	0.5851224	2.9527068e-06	0.07878666	0.12214739	0.05765425	0.024685994	0.09308107	1.3690222e-07	5.4987777e-06	6.041424e-07	1.7575175e-07	2.1836621e-08	8.156605e-07	0.019442089	3.0339302e-07	0.0074699405	3.6518026e-07
priorregion1_spot_5	2.9217276e-07	0.68967694	6.133853e-08	6.8364315e-08	5.7889878e-08	5.6916278e-08	6.557007e-08	6.611674e-08	4.3463046e-08	8.8097714e-08	0.30615288	5.4416034e-08	4.809153e-08	6.100502e-08	1.04925824e-07	5.7677717e-08	0.004168945	9.1808246e-08
priorregion1_spot_6	2.2012522e-07	0.32132766	1.1603757e-06	0.32190245	0.15670757	0.10430799	2.1508552e-06	1.5314657e-06	0.071166985	0.010695836	7.0307244e-08	4.5407154e-07	0.00012567907	0.012141109	5.246108e-07	4.3900172e-07	0.0016172177	8.523547e-07
priorregion1_spot_7	9.970794e-07	0.9960596	8.1516625e-08	6.1096436e-08	9.689916e-08	7.185018e-08	8.224274e-08	7.25532e-08	8.256747e-08	8.755134e-08	6.703493e-07	1.17106914e-07	5.6127206e-08	6.486015e-08	8.7353754e-08	7.5967975e-08	0.003937214	8.548897e-08
priorregion1_spot_8	6.0683755e-07	0.38790324	2.9404064e-06	0.05295793	0.4566662	0.059514403	0.042947903	2.6646042e-06	2.5496752e-07	7.507293e-07	2.4657362e-07	2.462026e-07	2.5389927e-08	6.1716594e-07	4.7697586e-07	6.919913e-07	3.8375026e-07	5.664706e-07
priorregion1_spot_9	9.377891e-07	0.78138226	1.3298646e-07	1.4353475e-07	1.7271799e-07	1.9781676e-07	2.2029282e-07	1.6177249e-07	2.3030753e-07	2.2804417e-07	0.043277662	8.406388e-08	1.6915747e-07	1.814808e-07	2.7515821e-07	1.5498027e-07	0.17533647	1.6684177e-07
priorregion1_spot_10	2.8637219e-06	0.63745314	1.4006386e-07	1.0363402e-07	1.1215539e-07	1.2340905e-07	1.2421017e-07	1.5697125e-07	1.12465685e-07	1.3253036e-07	0.32067317	1.1209199e-07	0.04186682	1.3771799e-07	1.5345269e-07	1.1670432e-07	2.3311652e-06	1.3959433e-07
priorregion1_spot_11	2.0201303e-06	0.74605167	1.604126e-06	0.04931527	0.13755657	5.6216817e-07	5.4704094e-07	0.048864428	3.5405e-07	0.0059980676	0.00203269	4.3352895e-07	7.826106e-08	8.892694e-07	1.1360838e-06	2.4882934e-06	0.01017073	4.324294e-07
priorregion1_spot_12	0.0076671056	0.9887101	7.242455e-08	5.472243e-08	4.639573e-08	6.360436e-08	6.587286e-08	6.7418014e-08	2.9255565e-07	6.814106e-08	0.0036071981	5.9324034e-08	9.677573e-08	6.748812e-08	9.5984525e-08	5.8897854e-08	1.4337998e-05	1.0233831e-07
priorregion1_spot_13	5.8116024e-07	0.99099386	5.0690506e-08	3.8210242e-08	4.362477e-08	4.6322207e-08	3.5039026e-08	4.718504e-08	6.337766e-08	4.3220304e-08	2.0556459e-07	3.941414e-08	3.1650632e-08	5.030121e-08	5.986719e-08	6.443812e-08	0.009004482	5.8636125e-08
priorregion1_spot_14	0.0015585361	0.6696405	1.1837381e-07	1.033207e-07	1.890023e-07	1.4487713e-07	1.9166689e-07	1.0022557e-07	2.2017207e-07	9.0474586e-08	0.09239776	3.152394e-06	7.5905724e-08	1.241221e-07	1.4855723e-07	1.2257021e-07	0.23639828	1.2030077e-07
priorregion1_spot_15	5.9111084e-05	0.9959887	7.7737276e-08	7.025111e-08	8.454466e-08	8.583648e-08	6.5962865e-08	7.5041875e-08	4.740685e-08	1.3362649e-07	4.329927e-07	5.604203e-08	4.2899703e-08	2.5787162e-07	1.7376011e-07	1.1043715e-07	0.003950203	2.0598766e-07
priorregion1_spot_16	0.0044433223	0.13675886	0.031122321	0.029377598	0.31031665	0.09477455	5.0572254e-07	1.1416836e-06	7.6121744e-08	0.008310766	0.35185796	2.3542985e-07	3.9469608e-08	2.297599e-07	7.620567e-07	1.6802908e-07	2.0196478e-07	0.033034615
priorregion1_spot_17	1.7299184e-06	0.47933134	1.6237739e-07	1.01205345e-07	1.241307e-07	1.8820455e-07	0.021745602	1.7284898e-07	2.1987752e-07	8.927084e-08	0.497382	9.456792e-08	0.0015369593	9.457812e-08	1.3444404e-07	8.011953e-08	8.3812057e-07	1.6562875e-07
priorregion1_spot_18	3.7426315e-07	0.9903834	6.5069e-08	6.101894e-08	5.904545e-08	6.9317586e-08	5.0573437e-08	5.678276e-08	7.462719e-08	5.6959077e-08	3.396186e-07	4.805064e-08	5.0035897e-08	5.73091e-08	6.7587855e-08	5.47579e-08	0.009614836	8.647559e-08
priorregion1_spot_19	5.082989e-07	0.99831605	1.0755626e-07	1.2504606e-07	9.744873e-08	1.07207356e-07	7.511101e-08	9.345879e-08	9.492438e-08	1.3097149e-07	4.4624852e-07	9.280439e-08	0.0016808544	1.1668791e-07	1.4302674e-07	1.197104e-07	7.0011015e-07	1.3217418e-07
