	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	1.0617206e-08	1.2392496e-08	0.031047672	0.6977616	0.18980391	0.011337357	0.04690825	0.022575557	2.6190256e-07	8.9161716e-08	1.2411668e-08	5.611671e-07	0.0005643955	1.1121026e-07	9.793621e-08	1.9410294e-07	7.291967e-09	1.1463018e-07
priorregion1_spot_2	7.140684e-09	9.958962e-09	0.052973535	0.3818419	0.10136707	0.055629805	1.3704127e-06	2.5653646e-06	0.40818274	7.3679125e-08	2.4685114e-08	5.727508e-07	8.635507e-09	8.427959e-08	8.868589e-08	1.2893472e-07	1.6733617e-08	8.963318e-08
priorregion1_spot_3	8.9691765e-09	4.9654587e-09	4.3837836e-06	0.5507076	0.18681096	0.028412327	0.051988676	1.5446757e-06	0.18207315	8.147088e-08	5.0139715e-09	8.0662727e-07	1.2420405e-08	2.1973524e-07	6.2942426e-08	1.6599661e-07	7.382166e-09	6.930408e-08
priorregion1_spot_4	3.268861e-08	1.01538824e-07	0.007643694	0.018280145	0.37127322	1.8050729e-06	5.114939e-05	0.10836309	0.49437788	1.3922507e-07	1.809257e-08	6.3218913e-06	6.3470765e-08	5.481924e-07	1.9733247e-07	6.70145e-07	1.7601767e-08	8.7259804e-07
priorregion1_spot_5	1.2938246e-08	2.0011724e-08	7.862637e-06	0.01919745	0.17443265	0.00014040619	0.23957641	2.3105644e-05	0.5666194	6.443126e-08	2.808281e-08	1.7062994e-06	1.08763185e-08	2.0655456e-07	8.853358e-08	4.391625e-07	2.1544366e-08	1.522066e-07
priorregion1_spot_6	9.557451e-09	4.795998e-09	0.077238984	0.27973276	0.090570845	0.06221635	0.07167624	0.010747581	0.39233026	4.3873985e-08	1.6367215e-08	0.015486348	6.132448e-09	1.2327777e-07	4.2681204e-08	2.9463888e-07	9.078228e-09	2.2142983e-07
priorregion1_spot_7	1.3494164e-08	2.663329e-07	0.0097098565	0.33005202	0.53678733	1.9587274e-06	0.02963333	4.0505506e-06	0.09380856	8.105009e-08	8.376827e-09	1.1595879e-06	7.1292563e-09	1.7563293e-07	9.7622845e-08	8.5538346e-07	9.784437e-09	2.8875635e-07
priorregion1_spot_8	0.00047155138	3.6023547e-08	0.031730425	0.252259	0.009087381	2.9388818e-06	0.039527036	0.11585179	0.5510626	1.062466e-07	1.6957614e-08	5.9986633e-06	1.0667418e-08	2.8189046e-07	1.6849084e-07	4.754247e-07	2.7479398e-08	1.9371622e-07
priorregion1_spot_9	1.036348e-08	5.686786e-08	6.7298283e-06	0.16155754	1.4319223e-06	1.1857356e-06	0.093363576	1.3020698e-05	0.7450545	1.2029643e-07	4.370882e-08	1.1757287e-06	6.2490724e-09	1.72163e-07	1.15121544e-07	1.725975e-07	1.5384956e-08	8.657628e-08
priorregion1_spot_10	4.7915356e-09	5.004806e-09	1.7045387e-06	0.24907257	0.49436706	1.0583843e-06	3.4950533e-06	1.7201864e-06	0.2288482	6.5059474e-08	4.2429082e-09	0.027703874	4.70244e-09	6.4653115e-08	3.9696317e-08	7.219568e-08	4.0611945e-09	5.179878e-08
